supplier_id,supplier_name,warehouse_id,warehouse_name,cohort_month,po_count,ordered_units,received_units,receipt_fill_rate,on_time_delivery_rate,average_delay_days,lead_time_variability,late_received_units,downstream_units_demanded,downstream_units_lost_sales,downstream_lost_sales_revenue,downstream_stockout_rate,downstream_fill_rate,cohort_risk_score
SUP-003,Supplier 3,WH-LIS,Lisbon Distribution Center,2025-11-01,18,22436.0,21279.0,0.9484310928864326,0.6111111111111112,3.2222222222222223,9.100743343912336,8833.0,20585.0,2608.0,81062.18999999999,0.12669419480204033,0.8733058051979596,62.31769567813223
SUP-003,Supplier 3,WH-LIS,Lisbon Distribution Center,2024-12-01,17,21982.0,20435.0,0.9296242380129197,0.6470588235294118,3.235294117647059,11.86319072246784,7174.0,23979.0,3248.0,63164.81,0.1354518537053255,0.8645481462946745,62.141589101081905
SUP-003,Supplier 3,WH-LYON,Lyon EU Gateway,2025-09-01,12,11727.0,10998.0,0.9378357636224098,0.75,3.8333333333333335,11.277155777244651,3125.0,14041.0,3896.0,115805.20999999996,0.2774731144505377,0.7225268855494623,62.118539075
SUP-002,Supplier 2,WH-PORTO,Porto Distribution Center,2025-03-01,12,10832.0,10135.0,0.9356536189069424,0.3333333333333333,5.666666666666667,6.571287406727709,6876.0,11816.0,820.0,49044.75,0.06939742721733243,0.9306025727826676,62.1022586481285
SUP-004,Supplier 4,WH-LYON,Lyon EU Gateway,2024-08-01,9,5619.0,5530.0,0.9841608827193451,0.4444444444444444,2.111111111111111,4.153311931459037,3217.0,6667.0,1356.0,69177.32,0.2033898305084746,0.7966101694915254,62.02657557496632
SUP-004,Supplier 4,WH-LYON,Lyon EU Gateway,2024-12-01,10,6194.0,6115.0,0.9872457216661286,0.3,2.3,3.6040101122068022,4343.0,6971.0,1270.0,92304.62000000001,0.18218333094247596,0.817816669057524,61.848299818310196
SUP-004,Supplier 4,WH-LYON,Lyon EU Gateway,2024-09-01,8,4952.0,4881.0,0.9856623586429726,0.5,2.375,3.453776401067595,2528.0,6022.0,1283.0,71783.23000000001,0.2130521421454666,0.7869478578545334,61.656538826601405
SUP-001,Supplier 1,WH-MAD,Madrid Regional Hub,2025-04-01,11,11653.0,10956.0,0.9401870762893676,0.6363636363636364,3.5454545454545454,8.514159329664267,4374.0,12503.0,1742.0,34020.380000000005,0.13932656162520995,0.86067343837479,61.613181520024774
SUP-002,Supplier 2,WH-MAD,Madrid Regional Hub,2025-01-01,11,10500.0,10022.0,0.9544761904761905,0.6363636363636364,2.5454545454545454,7.407612791765461,3401.0,11690.0,2005.0,106084.65,0.17151411462788707,0.8284858853721129,61.5702385162518
SUP-001,Supplier 1,WH-LYON,Lyon EU Gateway,2025-09-01,10,9893.0,8989.0,0.908622258162337,0.3,5.0,7.4117024584998905,6210.0,10671.0,755.0,9130.07,0.07075250679411489,0.9292474932058851,61.54741885654038
SUP-001,Supplier 1,WH-LYON,Lyon EU Gateway,2025-01-01,8,8092.0,7453.0,0.921033119130005,0.5,3.625,6.48074069840786,3577.0,10080.0,1130.0,30467.07,0.11210317460317461,0.8878968253968254,61.468022361853414
SUP-001,Supplier 1,WH-MAD,Madrid Regional Hub,2025-07-01,17,18115.0,17070.0,0.9423130002760144,0.4117647058823529,3.5294117647058822,9.2279148113052,9849.0,14033.0,1062.0,31968.53,0.07567875721513576,0.9243212427848643,61.31391640540426
SUP-004,Supplier 4,WH-LYON,Lyon EU Gateway,2025-07-01,8,5065.0,4973.0,0.9818361303060217,0.5,2.125,3.494894235064306,2608.0,6658.0,1373.0,91239.68999999999,0.20621808350856113,0.7937819164914389,61.23913902759646
SUP-005,Supplier 5,WH-LYON,Lyon EU Gateway,2024-07-01,14,10818.0,10696.0,0.9887224995378073,0.5714285714285714,2.2142857142857144,5.941102868719182,5043.0,13390.0,2095.0,88586.29,0.15646004480955938,0.8435399551904407,61.067643758505994
SUP-001,Supplier 1,WH-LIS,Lisbon Distribution Center,2025-10-01,15,16826.0,15582.0,0.9260668013788185,0.5333333333333333,4.133333333333334,10.146545271784923,6177.0,15527.0,772.0,10553.57,0.04971984285438269,0.9502801571456173,60.93691209215363
SUP-001,Supplier 1,WH-LYON,Lyon EU Gateway,2024-03-01,9,9018.0,8196.0,0.9088489687292083,0.2222222222222222,5.111111111111111,6.670832032063167,6189.0,10436.0,755.0,8916.220000000001,0.07234572633192794,0.9276542736680721,60.88931151275341
SUP-001,Supplier 1,WH-PORTO,Porto Distribution Center,2024-10-01,12,12258.0,11280.0,0.9202153695545766,0.5,5.333333333333333,13.517665209912277,5854.0,12264.0,278.0,4427.48,0.022667971298108283,0.9773320287018917,60.88520291090093
SUP-006,Supplier 6,WH-PORTO,Porto Distribution Center,2025-06-01,4,4988.0,4963.0,0.9949879711307137,0.5,5.75,10.719919153924002,3927.0,5263.0,69.0,1479.97,0.013110393311799353,0.9868896066882007,60.84281014297771
SUP-004,Supplier 4,WH-LIS,Lisbon Distribution Center,2024-12-01,10,10424.0,10210.0,0.9794704528012279,0.3,3.6,3.6817870057290873,7378.0,10163.0,1400.0,111153.89,0.13775460001967924,0.8622453999803208,60.662401352446885
SUP-004,Supplier 4,WH-MAD,Madrid Regional Hub,2024-03-01,9,7202.0,7080.0,0.9830602610386003,0.3333333333333333,3.4444444444444446,5.408326913195984,4639.0,7624.0,940.0,18672.71,0.12329485834207765,0.8767051416579223,60.56307551058039
SUP-004,Supplier 4,WH-PORTO,Porto Distribution Center,2025-08-01,9,6830.0,6714.0,0.9830161054172767,0.4444444444444444,2.6666666666666665,4.362084109434134,3571.0,7496.0,1138.0,50284.17999999999,0.15181430096051227,0.8481856990394877,60.45517984309701
SUP-007,Supplier 7,WH-LYON,Lyon EU Gateway,2025-06-01,16,9120.0,8993.0,0.9860745614035088,0.5625,2.6875,4.90577890519606,4311.0,11128.0,1678.0,55692.36000000001,0.15079079798705966,0.8492092020129404,60.41631083413406
SUP-005,Supplier 5,WH-LYON,Lyon EU Gateway,2025-12-01,17,14018.0,13730.0,0.979454986445998,0.23529411764705882,2.8823529411764706,4.696682183138621,10868.0,14543.0,2019.0,85344.70999999999,0.13882967750807948,0.8611703224919205,60.31651067576904
SUP-003,Supplier 3,WH-LYON,Lyon EU Gateway,2024-07-01,15,14287.0,13451.0,0.9414852663260307,0.7333333333333333,3.533333333333333,12.028537495710536,3615.0,16109.0,2587.0,108495.97,0.16059345707368552,0.8394065429263144,60.26854833874283
SUP-003,Supplier 3,WH-LYON,Lyon EU Gateway,2025-10-01,13,12472.0,11667.0,0.935455420141116,0.6923076923076923,3.5384615384615383,10.650628969027954,3387.0,14759.0,2052.0,54494.350000000006,0.13903380987871808,0.860966190121282,60.215883081609704
SUP-001,Supplier 1,WH-LIS,Lisbon Distribution Center,2025-05-01,12,15365.0,14668.0,0.9546371623820371,0.5,4.5,9.311120754075189,8603.0,14726.0,649.0,4997.139999999999,0.04407170990085563,0.9559282900991444,60.151016336763405
SUP-004,Supplier 4,WH-MAD,Madrid Regional Hub,2025-12-01,8,6563.0,6493.0,0.9893341459698308,0.5,1.75,3.50255009141299,3174.0,9596.0,1699.0,108367.52000000002,0.17705293872446853,0.8229470612755315,60.114130284282666
SUP-003,Supplier 3,WH-LIS,Lisbon Distribution Center,2025-08-01,14,18136.0,17157.0,0.9460189677988531,0.6428571428571429,2.2857142857142856,8.559102859426435,6337.0,20782.0,3153.0,97653.72,0.15171783273987105,0.848282167260129,59.952403684045954
SUP-005,Supplier 5,WH-PORTO,Porto Distribution Center,2025-12-01,13,12457.0,12223.0,0.9812153809103316,0.46153846153846156,2.4615384615384617,4.717670002915661,6992.0,15705.0,2250.0,85131.45000000001,0.14326647564469913,0.8567335243553008,59.787334327075115
SUP-004,Supplier 4,WH-MAD,Madrid Regional Hub,2025-03-01,10,7697.0,7555.0,0.9815512537352216,0.4,3.3,4.595891885393108,4418.0,7449.0,935.0,82550.90000000001,0.12552020405423547,0.8744797959457645,59.70965891744916
SUP-004,Supplier 4,WH-MAD,Madrid Regional Hub,2024-04-01,8,5849.0,5765.0,0.9856385706958455,0.25,1.625,3.3380918415851206,4791.0,7695.0,1739.0,80101.10999999999,0.22599090318388565,0.7740090968161144,59.670396087377675
SUP-005,Supplier 5,WH-MAD,Madrid Regional Hub,2024-08-01,15,16134.0,15940.0,0.9879757034833271,0.4,2.8,4.574255078568479,8987.0,16177.0,2202.0,88947.67,0.13611918155405822,0.8638808184459418,59.65284364885919
SUP-002,Supplier 2,WH-PORTO,Porto Distribution Center,2024-12-01,11,9449.0,8830.0,0.9344904222669066,0.6363636363636364,2.6363636363636362,4.540724811985617,2910.0,14209.0,4731.0,266713.52,0.33295798437609964,0.6670420156239003,59.64477195131176
SUP-005,Supplier 5,WH-LIS,Lisbon Distribution Center,2025-11-01,13,18183.0,17948.0,0.9870758400703954,0.15384615384615385,5.153846153846154,4.110649084686736,14661.0,17470.0,1585.0,47988.65,0.09072696050372066,0.9092730394962794,59.49127727594779
SUP-001,Supplier 1,WH-MAD,Madrid Regional Hub,2024-04-01,14,15118.0,14137.0,0.9351104643471359,0.42857142857142855,3.7142857142857144,6.670008320010627,7651.0,13019.0,1143.0,19362.46,0.08779476150241954,0.9122052384975805,59.19091871599906
SUP-005,Supplier 5,WH-LIS,Lisbon Distribution Center,2024-03-01,11,14022.0,13819.0,0.9855227499643417,0.2727272727272727,4.454545454545454,5.551412596644373,11136.0,15346.0,1274.0,59441.08,0.08301837612407142,0.9169816238759286,59.13355464511591
SUP-001,Supplier 1,WH-MAD,Madrid Regional Hub,2024-05-01,10,10154.0,8924.0,0.8788654717352767,0.3,3.0,6.961002482082272,6487.0,12665.0,1238.0,36697.7,0.09774970390840901,0.902250296091591,59.07781468516885
SUP-003,Supplier 3,WH-MAD,Madrid Regional Hub,2024-02-01,11,12159.0,11062.0,0.9097787647010445,0.6363636363636364,3.6363636363636362,7.222439779163019,4397.0,15740.0,2032.0,68594.68,0.12909783989834817,0.8709021601016519,59.02565753522766
SUP-003,Supplier 3,WH-LYON,Lyon EU Gateway,2025-02-01,12,12086.0,10867.0,0.8991395002482211,0.5833333333333334,3.9166666666666665,7.109532653097146,4934.0,11941.0,1128.0,33701.35,0.09446445021354996,0.90553554978645,58.98255357281793
SUP-001,Supplier 1,WH-LIS,Lisbon Distribution Center,2024-11-01,13,16714.0,15417.0,0.9224003829125285,0.6153846153846154,4.153846153846154,9.081539460595819,5577.0,15253.0,1241.0,20811.11,0.08136104372910247,0.9186389562708975,58.84414951143503
SUP-002,Supplier 2,WH-LIS,Lisbon Distribution Center,2025-03-01,13,14365.0,12949.0,0.9014270797076227,0.6153846153846154,2.6153846153846154,7.617456335657004,3853.0,14638.0,1888.0,111839.41,0.1289793687662249,0.8710206312337752,58.77550823199766
SUP-001,Supplier 1,WH-LYON,Lyon EU Gateway,2024-11-01,12,12000.0,11209.0,0.9340833333333334,0.4166666666666667,4.25,8.09554684921771,6316.0,11431.0,612.0,6468.3,0.05353862304260345,0.9464613769573965,58.76556841744917
SUP-001,Supplier 1,WH-LIS,Lisbon Distribution Center,2025-09-01,12,15915.0,14937.0,0.9385485391140433,0.5,3.75,9.563186992553554,9127.0,14727.0,652.0,10483.070000000002,0.04427242479799009,0.9557275752020099,58.71756182471811
SUP-004,Supplier 4,WH-MAD,Madrid Regional Hub,2024-12-01,10,7931.0,7776.0,0.9804564367671164,0.0,2.3,1.2516655570345725,7776.0,9596.0,2018.0,136517.48,0.2102959566486036,0.7897040433513964,58.65137943555185
SUP-003,Supplier 3,WH-MAD,Madrid Regional Hub,2024-09-01,12,13296.0,12161.0,0.9146359807460891,0.6666666666666666,1.4166666666666667,8.195989410940111,3738.0,17199.0,3562.0,77751.9,0.20710506424792138,0.7928949357520786,58.64101225529905
SUP-001,Supplier 1,WH-LYON,Lyon EU Gateway,2025-02-01,10,9949.0,9407.0,0.9455221630314604,0.4,4.4,7.484057129065165,5612.0,9566.0,547.0,6033.9400000000005,0.057181685134852604,0.9428183148651474,58.624860814136916
SUP-001,Supplier 1,WH-MAD,Madrid Regional Hub,2025-06-01,10,10211.0,9343.0,0.9149936343159338,0.6,2.1,7.880355321938219,3786.0,13574.0,1797.0,19878.88,0.13238544275821423,0.8676145572417858,58.595784889375565
SUP-004,Supplier 4,WH-MAD,Madrid Regional Hub,2025-10-01,9,7354.0,7228.0,0.9828664672287191,0.2222222222222222,2.2222222222222223,3.0413812651491097,5394.0,8072.0,1281.0,97004.32999999999,0.15869672943508425,0.8413032705649157,58.47812986551081
SUP-007,Supplier 7,WH-LYON,Lyon EU Gateway,2025-07-01,20,10950.0,10766.0,0.9831963470319635,0.5,1.4,3.001753873286328,5225.0,11836.0,2133.0,53535.79,0.18021290976681312,0.8197870902331869,58.40414923492949
SUP-003,Supplier 3,WH-LIS,Lisbon Distribution Center,2025-04-01,16,21009.0,19284.0,0.9178923318577752,0.5625,4.5,10.670832519848988,8225.0,19116.0,496.0,11292.46,0.02594685080560787,0.9740531491943921,58.384343539511974
SUP-004,Supplier 4,WH-PORTO,Porto Distribution Center,2024-05-01,7,5818.0,5726.0,0.9841870058439326,0.2857142857142857,2.857142857142857,4.07664661444276,3895.0,7016.0,917.0,78054.95999999999,0.1307012542759407,0.8692987457240593,58.36560085073692
SUP-001,Supplier 1,WH-PORTO,Porto Distribution Center,2025-09-01,9,10564.0,9577.0,0.9065694812570996,0.4444444444444444,4.444444444444445,7.557189365836423,5403.0,11831.0,624.0,7687.26,0.05274279435381624,0.9472572056461838,58.36486009362311
SUP-001,Supplier 1,WH-PORTO,Porto Distribution Center,2025-05-01,13,13869.0,12871.0,0.9280409546470546,0.6153846153846154,3.8461538461538463,9.464508601978398,5796.0,12501.0,967.0,27048.379999999994,0.07735381169506439,0.9226461883049356,58.2509039754961
SUP-003,Supplier 3,WH-PORTO,Porto Distribution Center,2024-04-01,14,15888.0,14710.0,0.9258559919436052,0.7142857142857143,4.714285714285714,12.244981030592104,4047.0,16428.0,1782.0,38499.03,0.10847333820306793,0.8915266617969321,58.174669192007556
SUP-002,Supplier 2,WH-LYON,Lyon EU Gateway,2025-10-01,12,9895.0,9289.0,0.9387569479535118,0.6666666666666666,1.25,8.032132438845336,3090.0,11400.0,2220.0,97886.95999999999,0.19473684210526315,0.8052631578947368,58.12957308049024
SUP-001,Supplier 1,WH-PORTO,Porto Distribution Center,2024-07-01,13,13449.0,12540.0,0.932411331697524,0.5384615384615384,3.769230769230769,10.042856882330563,5785.0,13448.0,439.0,5954.24,0.03264425936942296,0.967355740630577,58.094873653012804
SUP-001,Supplier 1,WH-MAD,Madrid Regional Hub,2024-11-01,13,13842.0,12947.0,0.9353417136251987,0.3076923076923077,4.0,8.39184585911091,9035.0,13368.0,650.0,11868.060000000001,0.04862357869539198,0.951376421304608,58.079399093709924
SUP-004,Supplier 4,WH-MAD,Madrid Regional Hub,2025-09-01,10,7361.0,7254.0,0.985463931531042,0.6,1.7,4.402019738458447,3218.0,7949.0,1533.0,62486.220000000016,0.1928544471002642,0.8071455528997358,57.98834292435434
SUP-001,Supplier 1,WH-LIS,Lisbon Distribution Center,2025-11-01,13,17010.0,15782.0,0.9278071722516167,0.5384615384615384,2.6923076923076925,8.22129816937347,6956.0,15352.0,1189.0,11100.470000000001,0.07744919228764982,0.9225508077123502,57.75143581956831
SUP-004,Supplier 4,WH-LYON,Lyon EU Gateway,2024-03-01,9,5615.0,5536.0,0.9859305431878895,0.5555555555555556,2.111111111111111,3.807886552931954,2486.0,6018.0,899.0,61279.98,0.14938517779993354,0.8506148222000665,57.67719017568685
SUP-004,Supplier 4,WH-PORTO,Porto Distribution Center,2025-06-01,10,7769.0,7628.0,0.981850946067705,0.5,1.7,4.522781838156198,4157.0,7619.0,1114.0,50633.4,0.14621341383383646,0.8537865861661635,57.65985812766057
SUP-001,Supplier 1,WH-MAD,Madrid Regional Hub,2025-08-01,10,10484.0,10019.0,0.9556466997329264,0.6,2.9,7.728734264634366,4134.0,13683.0,1442.0,45967.85999999999,0.10538624570635095,0.8946137542936491,57.564109869879445
SUP-005,Supplier 5,WH-MAD,Madrid Regional Hub,2024-07-01,14,14199.0,14012.0,0.9868300584548207,0.42857142857142855,2.0714285714285716,4.69041575982343,8393.0,16415.0,2173.0,78446.13,0.1323789217179409,0.8676210782820591,57.511310123077784
SUP-001,Supplier 1,WH-LIS,Lisbon Distribution Center,2024-09-01,12,14482.0,13021.0,0.8991161441789808,0.3333333333333333,4.416666666666667,6.873312465065461,8407.0,13745.0,725.0,7044.24,0.05274645325572935,0.9472535467442706,57.26518419267923
SUP-005,Supplier 5,WH-LYON,Lyon EU Gateway,2024-12-01,16,12505.0,12219.0,0.9771291483406638,0.5,1.3125,3.9475730941090035,6637.0,14816.0,2310.0,97132.55000000003,0.15591252699784017,0.8440874730021598,57.25471787703464
SUP-005,Supplier 5,WH-LYON,Lyon EU Gateway,2024-04-01,14,10698.0,10498.0,0.9813049168068798,0.5,2.7142857142857144,4.987897440717971,5564.0,11657.0,1308.0,59499.229999999996,0.11220725744188041,0.8877927425581196,57.18127772088907
SUP-005,Supplier 5,WH-LYON,Lyon EU Gateway,2025-01-01,13,9601.0,9425.0,0.9816685761899802,0.3076923076923077,3.3846153846153846,4.239617786352795,6973.0,10950.0,1185.0,43312.17,0.10821917808219178,0.8917808219178082,57.17015953631118
SUP-010,Supplier 10,WH-MAD,Madrid Regional Hub,2024-12-01,8,5756.0,5645.0,0.9807157748436414,0.5,2.875,5.05505404803662,3375.0,7323.0,810.0,11479.62,0.11061040557148709,0.889389594428513,57.14622328555349
SUP-004,Supplier 4,WH-LYON,Lyon EU Gateway,2025-12-01,11,7176.0,7043.0,0.9814659977703456,0.2727272727272727,1.3636363636363635,2.018099916438052,4946.0,7614.0,1560.0,85399.84999999998,0.2048857368006304,0.7951142631993696,57.076739658747975
SUP-001,Supplier 1,WH-LYON,Lyon EU Gateway,2025-04-01,13,13297.0,12467.0,0.9375799052417838,0.46153846153846156,3.230769230769231,6.8696657627797055,7451.0,11042.0,854.0,11002.79,0.07734106140191994,0.92265893859808,57.05739391297262
SUP-007,Supplier 7,WH-LYON,Lyon EU Gateway,2025-12-01,20,11397.0,11187.0,0.9815740984469598,0.45,1.35,2.112618729145617,5846.0,13777.0,2669.0,64838.399999999994,0.19372867823183568,0.8062713217681643,57.03021609371842
SUP-001,Supplier 1,WH-LIS,Lisbon Distribution Center,2024-04-01,10,12317.0,11607.0,0.9423560932045141,0.4,4.2,5.072803301265814,6296.0,14280.0,1133.0,10634.56,0.07934173669467787,0.9206582633053221,57.00471267352959
SUP-004,Supplier 4,WH-PORTO,Porto Distribution Center,2025-07-01,8,6652.0,6487.0,0.9751954299458809,0.375,2.625,4.367084676466507,4329.0,8014.0,948.0,80194.45999999999,0.11829298727227353,0.8817070127277264,56.8582507171746
SUP-004,Supplier 4,WH-PORTO,Porto Distribution Center,2024-09-01,8,6436.0,6292.0,0.9776258545680547,0.25,2.75,3.8706773124535787,4517.0,7096.0,866.0,68892.5,0.12204058624577227,0.8779594137542277,56.757774857099506
SUP-001,Supplier 1,WH-LYON,Lyon EU Gateway,2024-09-01,9,8953.0,8438.0,0.9424773818831677,0.6666666666666666,1.5555555555555556,7.817359599705717,2985.0,10418.0,1755.0,20996.769999999997,0.16845843732002302,0.8315415626799769,56.71223043233892
SUP-003,Supplier 3,WH-LIS,Lisbon Distribution Center,2024-05-01,14,17938.0,17024.0,0.9490467164678337,0.5714285714285714,3.857142857142857,13.253446576413479,6821.0,19400.0,581.0,8406.27,0.02994845360824742,0.9700515463917526,56.604938695757646
SUP-006,Supplier 6,WH-LIS,Lisbon Distribution Center,2024-10-01,4,5916.0,5798.0,0.980054090601758,0.25,6.0,6.946221994724902,4248.0,5939.0,60.0,1522.14,0.010102710894089914,0.9898972891059101,56.553272474764015
SUP-001,Supplier 1,WH-PORTO,Porto Distribution Center,2025-02-01,8,8714.0,7972.0,0.9148496672022034,0.625,4.625,12.947696982199467,2433.0,10262.0,452.0,9954.279999999999,0.044045994932761644,0.9559540050672384,56.53115653697351
SUP-007,Supplier 7,WH-LYON,Lyon EU Gateway,2024-04-01,18,10728.0,10637.0,0.991517524235645,0.4444444444444444,1.4444444444444444,3.2221658773527584,6306.0,10920.0,1737.0,50715.53999999999,0.15906593406593406,0.8409340659340659,56.498719151132924
SUP-006,Supplier 6,WH-LYON,Lyon EU Gateway,2024-06-01,6,6586.0,6545.0,0.9937746735499544,0.3333333333333333,4.666666666666667,5.715476066494083,4059.0,4846.0,270.0,6471.07,0.055716054477919934,0.9442839455220801,56.47908651117668
SUP-001,Supplier 1,WH-PORTO,Porto Distribution Center,2025-08-01,12,13188.0,12250.0,0.9288747346072187,0.5833333333333334,3.0833333333333335,9.442008004207324,5018.0,13067.0,788.0,10668.54,0.06030458406673299,0.939695415933267,56.429646508170194
SUP-004,Supplier 4,WH-PORTO,Porto Distribution Center,2025-05-01,8,6320.0,6278.0,0.9933544303797468,0.375,2.375,4.8678977568791,3758.0,7263.0,818.0,26256.43,0.11262563678920556,0.8873743632107944,55.95022950356371
SUP-005,Supplier 5,WH-MAD,Madrid Regional Hub,2024-06-01,13,13980.0,13716.0,0.9811158798283262,0.46153846153846156,3.0,7.215545895086702,7504.0,15086.0,996.0,35597.12000000001,0.06602147686596845,0.9339785231340315,55.92601689440432
SUP-006,Supplier 6,WH-LIS,Lisbon Distribution Center,2024-12-01,5,6418.0,6350.0,0.9894047990028046,0.6,4.8,9.208691546577072,2021.0,7218.0,219.0,3416.37,0.030340814630091438,0.9696591853699086,55.87652838709799
SUP-001,Supplier 1,WH-MAD,Madrid Regional Hub,2025-05-01,12,12771.0,11876.0,0.9299193485239997,0.5833333333333334,4.416666666666667,11.587610938960943,5901.0,13280.0,242.0,3560.47,0.01822289156626506,0.9817771084337349,55.87091369902946
SUP-004,Supplier 4,WH-LYON,Lyon EU Gateway,2024-10-01,9,5724.0,5655.0,0.9879454926624738,0.5555555555555556,1.6666666666666667,3.2702361450580972,2540.0,6090.0,925.0,33532.54,0.15188834154351397,0.8481116584564861,55.829626957607225
SUP-005,Supplier 5,WH-PORTO,Porto Distribution Center,2024-04-01,13,12740.0,12478.0,0.9794348508634223,0.5384615384615384,3.6153846153846154,6.22649425995325,6311.0,12221.0,793.0,28817.369999999995,0.06488830701251944,0.9351116929874805,55.80414509367135
SUP-006,Supplier 6,WH-MAD,Madrid Regional Hub,2025-12-01,4,4071.0,3914.0,0.9614345369688038,0.25,4.75,4.08248290463863,3472.0,6589.0,456.0,8922.01,0.06920625284565185,0.9307937471543482,55.75522308147482
SUP-008,Supplier 8,WH-MAD,Madrid Regional Hub,2025-12-01,21,18024.0,17696.0,0.9818020417221482,0.3333333333333333,2.0,3.2322776872693106,12656.0,20231.0,2820.0,48962.29,0.1393900449804755,0.8606099550195245,55.703416481512356
SUP-001,Supplier 1,WH-LYON,Lyon EU Gateway,2025-06-01,13,13202.0,12446.0,0.9427359490986215,0.46153846153846156,3.4615384615384617,8.564985368287232,7030.0,11301.0,420.0,8826.46,0.03716485266790549,0.9628351473320945,55.69695073048872
SUP-007,Supplier 7,WH-MAD,Madrid Regional Hub,2024-10-01,15,11107.0,10997.0,0.9900963356441883,0.3333333333333333,2.4,2.8735244660769563,7675.0,13724.0,1812.0,64984.049999999996,0.1320314777032935,0.8679685222967065,55.46783126337027
SUP-007,Supplier 7,WH-LYON,Lyon EU Gateway,2024-09-01,20,11524.0,11432.0,0.9920166608816383,0.45,1.95,4.250077398676034,6194.0,10804.0,1347.0,43755.49,0.12467604590892262,0.8753239540910773,55.43117626289435
SUP-006,Supplier 6,WH-MAD,Madrid Regional Hub,2024-12-01,5,5345.0,5251.0,0.9824134705332086,0.6,2.8,8.04363102087608,1718.0,6631.0,569.0,17642.37,0.08580907857035137,0.9141909214296486,55.39877303635316
SUP-003,Supplier 3,WH-LIS,Lisbon Distribution Center,2025-02-01,13,16812.0,16143.0,0.9602069950035689,0.6153846153846154,3.3076923076923075,8.209594137193136,6784.0,15915.0,1245.0,41017.659999999996,0.07822808671065033,0.9217719132893497,55.2242897005628
SUP-003,Supplier 3,WH-PORTO,Porto Distribution Center,2024-01-01,16,17217.0,15938.0,0.9257129581227856,0.4375,4.0625,12.206555615733704,9397.0,14944.0,0.0,0.0,0.0,1.0,55.15624999999999
SUP-005,Supplier 5,WH-MAD,Madrid Regional Hub,2025-10-01,14,13683.0,13454.0,0.9832639041145947,0.42857142857142855,2.7142857142857144,4.657500154837109,8160.0,15157.0,1485.0,55508.39,0.09797453321897473,0.9020254667810252,55.074336689522696
SUP-001,Supplier 1,WH-PORTO,Porto Distribution Center,2025-07-01,14,15033.0,13920.0,0.9259628816603472,0.5714285714285714,3.7857142857142856,8.63452054574804,5553.0,13298.0,465.0,8656.28,0.03496766431042262,0.9650323356895774,54.93771323882775
SUP-002,Supplier 2,WH-LIS,Lisbon Distribution Center,2025-02-01,12,13038.0,12477.0,0.9569719282098481,0.5833333333333334,3.3333333333333335,6.365151334819268,3915.0,12675.0,979.0,80014.09000000001,0.07723865877712031,0.9227613412228797,54.84101698579782
SUP-004,Supplier 4,WH-LYON,Lyon EU Gateway,2025-06-01,8,5242.0,5154.0,0.9832125143075162,0.375,2.0,4.438065859293727,3163.0,6591.0,763.0,39946.56,0.1157639204976483,0.8842360795023517,54.819355822012625
SUP-007,Supplier 7,WH-LYON,Lyon EU Gateway,2024-12-01,19,11355.0,11167.0,0.9834434169969176,0.3157894736842105,2.0526315789473686,4.810441858830951,6655.0,13439.0,1466.0,38659.5,0.10908549743284471,0.8909145025671553,54.75779881148648
SUP-001,Supplier 1,WH-MAD,Madrid Regional Hub,2025-09-01,12,12450.0,11302.0,0.9077911646586345,0.4166666666666667,3.6666666666666665,7.645557236365801,6123.0,12565.0,457.0,5991.299999999999,0.036370871468364506,0.9636291285316355,54.72114521214476
SUP-003,Supplier 3,WH-MAD,Madrid Regional Hub,2024-10-01,17,19619.0,18465.0,0.941179468882206,0.6470588235294118,2.764705882352941,8.766161545128751,7414.0,18523.0,1776.0,53607.32,0.09588079684716298,0.904119203152837,54.64589556018835
SUP-005,Supplier 5,WH-PORTO,Porto Distribution Center,2024-05-01,12,11658.0,11456.0,0.982672842683136,0.25,3.25,3.910940365878077,8741.0,12544.0,1136.0,45565.82,0.09056122448979592,0.9094387755102041,54.3955124754611
SUP-004,Supplier 4,WH-LYON,Lyon EU Gateway,2024-02-01,7,4206.0,4117.0,0.9788397527341892,0.2857142857142857,2.857142857142857,4.035556254807296,3026.0,5207.0,519.0,14810.26,0.09967351642020357,0.9003264835797964,54.382103632868485
SUP-007,Supplier 7,WH-MAD,Madrid Regional Hub,2024-11-01,19,13572.0,13301.0,0.9800324196875921,0.5263157894736842,1.4736842105263157,3.3060285179356073,6359.0,14953.0,1990.0,79466.67,0.13308366214137632,0.8669163378586237,54.02632689948324
SUP-001,Supplier 1,WH-LIS,Lisbon Distribution Center,2024-01-01,11,13993.0,13122.0,0.9377545915815051,0.36363636363636365,4.7272727272727275,7.430893742894041,8389.0,13640.0,117.0,1106.8200000000002,0.008577712609970674,0.9914222873900294,53.92590276140851
SUP-004,Supplier 4,WH-PORTO,Porto Distribution Center,2025-09-01,7,6014.0,5931.0,0.9861988693049552,0.42857142857142855,2.2857142857142856,4.347960660443228,3431.0,7005.0,705.0,55770.21000000001,0.1006423982869379,0.8993576017130621,53.83699197849921
SUP-005,Supplier 5,WH-LYON,Lyon EU Gateway,2025-05-01,14,10327.0,10152.0,0.9830541299506149,0.42857142857142855,2.9285714285714284,5.32926813935074,5934.0,11770.0,866.0,32259.629999999997,0.0735768903993203,0.9264231096006796,53.732488049823615
