product_id,warehouse_id,supplier_id,category,region,service_risk_score,stockout_risk_score,excess_inventory_score,supplier_risk_score,working_capital_risk_score,governance_priority_score,risk_tier,main_risk_driver,recommended_action,fill_rate,stockout_rate,service_gap_rate,excess_day_rate,slow_moving_rate,dos_stretch,lost_sales_share,inventory_value_share,lost_sales_revenue,inventory_value_sum,product_name,sku_label
SKU-0016,WH-LIS,SUP-002,Health,Portugal South,98.77907048817076,98.77907048817076,7.580680113046514,96.02684642340184,9.475850141308142,63.94865009921715,High,Service Risk,review reorder point and raise safety stock,0.7560888693959786,0.2439111306040213,0.2418005235673853,0.0095759233926128,0.0,0.2390082079343365,0.0529279384015069,0.0061387563498281,1840818.24,18317359.62,Health Product 16,SKU-0016 | WH-LIS
SKU-0073,WH-MAD,SUP-001,Beverages,Spain Central,49.509099307989494,65.08193357986784,1.591822312193538,95.15844504508888,5.231911953169418,42.540065457072785,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8739017516715478,0.1260982483284522,0.1136980715035641,0.0123119015047879,0.0218878248974008,0.4058002735978112,0.0015957074763188,0.0014638088045391,55498.24,4367841.1,Beverages Product 73,SKU-0073 | WH-MAD
SKU-0074,WH-LYON,SUP-001,Snacks,France South-East,47.5373592772759,62.42655884768463,0.60875512995896,95.15844504508888,14.434771794552914,42.53512966267861,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8715079916608756,0.1284920083391244,0.1194290479499652,0.0560875512995896,0.0629274965800273,0.4731469828241373,0.0003476872208755,0.0005061884720092,12092.46,1510409.56,Snacks Product 74,SKU-0074 | WH-LYON
SKU-0095,WH-LYON,SUP-003,Pet Care,France South-East,6.24133146242594,4.129110952145124,85.91327907265445,98.25809170536029,60.11078799639573,42.38199907363056,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9772372934206424,0.0227627065793576,0.0203376987839101,0.7564979480164159,0.0383036935704514,2.261687490500076,0.0001440702149426,0.004118498837429,5010.72,12289138.06,Pet Care Product 95,SKU-0095 | WH-LYON
SKU-0118,WH-PORTO,SUP-001,Dairy,Portugal North,22.538165438165436,1.0042395336512986,71.89295759233927,95.15844504508888,50.954641462504675,42.282115707438855,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9868959868959868,0.0131040131040131,0.0117477477477477,0.7441860465116279,0.0615595075239398,2.02480437756498,1.4960447648037247e-05,0.0006553640722427,520.3199999999999,1955532.8,Dairy Product 118,SKU-0118 | WH-PORTO
SKU-0018,WH-MAD,SUP-004,Snacks,Spain Central,69.83135796931337,70.79808237882499,1.136762608949903,58.97763862848872,1.4209532611873787,42.243282699249114,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,0.8849027184597654,0.1150972815402345,0.1117401125347434,0.0027359781121751,0.0,0.2929575923392613,0.0049840953307947,0.0013127341247983,173345.38,3917051.22,Snacks Product 18,SKU-0018 | WH-MAD
SKU-0087,WH-LYON,SUP-003,Pet Care,France South-East,30.76478966545214,37.67622349008862,41.835717297599345,98.2580917053603,9.81015339976314,42.1433513298475,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.912885061278569,0.0871149387214309,0.0765736999006293,0.5348837209302325,0.0191518467852257,1.13671682626539,0.0004540153132596,0.0015811331726644,15790.52,4717923.84,Pet Care Product 87,SKU-0087 | WH-LYON
SKU-0024,WH-MAD,SUP-005,Health,Spain Central,60.28749071699107,61.77934348367542,8.62393921104807,62.22816255992259,10.360977365383274,41.53724158987926,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9147706323814508,0.0852293676185492,0.0845072134540134,0.0533515731874145,0.0,0.4793919288645691,0.0098322136715929,0.0072726718688144,341961.52,21700836.2,Health Product 24,SKU-0024 | WH-MAD
SKU-0108,WH-LIS,SUP-003,Household,Portugal South,18.347096456692903,17.994573455724453,63.96758391271523,98.25809170536029,30.04243201127707,40.90433535599243,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9456200787401576,0.0543799212598425,0.0483474409448818,0.6621067031463749,0.0,1.6852275421796623,0.0002828289994309,0.0027987287038903,9836.71,8351092.18,Household Product 108,SKU-0108 | WH-LIS
SKU-0096,WH-LYON,SUP-002,Health,France South-East,33.493249324932506,14.014930904855191,47.176025970653974,96.02684642340184,26.613158193947985,40.71308184616262,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.957920792079208,0.042079207920792,0.0364896489648964,0.6060191518467852,0.0615595075239398,1.2965064599483205,0.0001853885607455,0.0014326002909871,6447.759999999999,4274718.4,Health Product 96,SKU-0096 | WH-LYON
SKU-0049,WH-PORTO,SUP-001,Beverages,Portugal North,35.51887239560046,36.78955978349491,36.13967168262654,95.15844504508884,1.1396716826265385,40.639411016703725,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9226504515782884,0.0773495484217115,0.0745432352678172,0.5102599179206566,0.0,1.031657546739626,0.0001099290426905,0.0002969111395735,3823.3,885949.5,Beverages Product 49,SKU-0049 | WH-PORTO
SKU-0085,WH-LYON,SUP-003,Frozen,France South-East,36.81058080364978,28.227862473292532,37.19190584700584,98.25809170536029,6.355104296072317,40.55885631198811,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9491138796280048,0.050886120371995,0.0439270047376732,0.4199726402188782,0.0232558139534883,0.8642538379692963,0.0003513715531357,0.0016899290697201,12220.6,5042558.58,Frozen Product 85,SKU-0085 | WH-LYON
SKU-0073,WH-LIS,SUP-001,Beverages,Portugal South,43.45521388299643,62.2770056494351,2.1607849483785135,95.15844504508888,4.823851475238096,40.54947137615326,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8894469887231005,0.1105530112768996,0.0995696557837199,0.0136798905608755,0.0177838577291381,0.4059027207782338,0.0015698349186396,0.0016773866305764,54598.4,5005133.35,Beverages Product 73,SKU-0073 | WH-LIS
SKU-0028,WH-MAD,SUP-008,Household,Spain Central,62.53991015397012,74.50540139659755,0.0,56.59388396504527,0.0,40.455788178611535,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,0.8638963019443385,0.1361036980556614,0.1320455966450629,0.0,0.0,0.2907026903784769,0.0017526814798914,0.0006765419469369,60957.75,2018725.2,Household Product 28,SKU-0028 | WH-MAD
SKU-0029,WH-PORTO,SUP-002,Frozen,Portugal North,48.89767799712282,42.84209959149511,12.782800028996771,96.02684642340184,6.154628627217237,40.45452007195234,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9306694570851484,0.0693305429148516,0.0664238191419463,0.1285909712722298,0.0,0.5777906976744186,0.0020028359668845,0.003249851651982,69658.05,9697192.4,Frozen Product 29,SKU-0029 | WH-PORTO
SKU-0038,WH-LIS,SUP-001,Dairy,Portugal South,54.56107913005435,51.98392081884935,2.2735166767954,95.15844504508888,0.3709656134361114,40.354051966886075,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9113390883689896,0.0886609116310104,0.0830130530881187,0.0697674418604651,0.0,0.5092051983584132,0.0011430860793067,0.0010736239472004,39756.2,3203573.3,Dairy Product 38,SKU-0038 | WH-LIS
SKU-0001,WH-PORTO,SUP-007,Beverages,Portugal North,67.42003264828915,68.32219917279785,0.0,56.988316867560705,0.0,40.32982235241464,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,0.8841418916775073,0.1158581083224926,0.1125434527397912,0.0,0.0,0.2499056087551299,0.0019842992959922,0.0004743194912438,69013.34999999999,1415316.1,Beverages Product 1,SKU-0001 | WH-PORTO
SKU-0007,WH-LIS,SUP-005,Pet Care,Portugal South,58.91411759849524,62.0606254949932,6.025355139088229,62.22816255992259,7.531693923860286,40.24975422484659,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9163409011176264,0.0836590988823735,0.0817973487696085,0.0,0.0,0.3387886456908345,0.0080957864972526,0.0042304860811201,281569.09,12623295.42,Pet Care Product 7,SKU-0007 | WH-LIS
SKU-0086,WH-PORTO,SUP-004,Dairy,Portugal North,66.12335393217097,67.65512958659518,0.0,58.97763862848871,0.0,40.19015563333017,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,0.8736114176414331,0.1263885823585669,0.1135080556168616,0.0,0.0027359781121751,0.2819255205958352,0.0004440756093237,0.0002361761529782,15444.82,704723.12,Dairy Product 86,SKU-0086 | WH-PORTO
SKU-0118,WH-LIS,SUP-001,Dairy,Portugal South,29.498724760892664,12.781942068683332,54.25779480164158,95.15844504508888,23.992280562119134,40.01231823358451,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9687566418703508,0.0312433581296493,0.0279192348565356,0.6374829001367989,0.027359781121751,1.534938744490044,4.581637092211408e-05,0.0006222046474741,1593.48,1856588.8,Dairy Product 118,SKU-0118 | WH-LIS
SKU-0100,WH-LYON,SUP-002,Household,France South-East,18.189273182957397,17.75327355822712,53.33722069928117,96.02684642340184,38.345050808811074,39.69580440454564,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9463659147869674,0.0536340852130325,0.0485383458646616,0.612859097127223,0.0807113543091655,1.429043319653443,0.0003043895600049,0.00199808696295,10586.58,5962067.13,Household Product 100,SKU-0100 | WH-LYON
SKU-0095,WH-PORTO,SUP-003,Pet Care,Portugal North,1.2242300439974858,0.0,86.16086899029908,98.2580917053603,56.68939614957637,39.534035565251415,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9908862350722816,0.0091137649277184,0.0081615336266499,0.7920656634746922,0.0246238030095759,2.3898607691138474,5.723337305941926e-05,0.0043699670605024,1990.56,13039491.0,Pet Care Product 95,SKU-0095 | WH-PORTO
SKU-0061,WH-LYON,SUP-002,Frozen,France South-East,34.7415139681586,17.20297884576152,35.5520019132334,96.02684642340186,24.078884371394995,39.341809120636725,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9550916191048364,0.0449083808951637,0.0400961249624511,0.4705882352941176,0.0957592339261285,0.9660723514211884,0.0002615197348142,0.0011412626419811,9095.58,3405399.57,Frozen Product 61,SKU-0061 | WH-LYON
SKU-0061,WH-MAD,SUP-002,Frozen,Spain Central,39.2177341597796,25.490196078431374,26.587643764627146,96.02684642340184,17.139075287801084,39.16489980714897,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.943526170798898,0.0564738292011019,0.0506618457300275,0.3091655266757866,0.0697674418604651,0.7313409332725338,0.000430326787721,0.0011742646881731,14966.64,3503873.97,Frozen Product 61,SKU-0061 | WH-MAD
SKU-0087,WH-MAD,SUP-003,Pet Care,Spain Central,27.569606099986657,39.64411787531269,32.426530126472265,98.25809170536029,3.1561262198363877,38.99251552896454,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9219883458199548,0.0780116541800451,0.0679938161493637,0.3570451436388508,0.0136798905608755,0.7758346253229975,0.0005662244210995,0.001510146721207,19693.12,4506108.24,Pet Care Product 87,SKU-0087 | WH-MAD
SKU-0100,WH-PORTO,SUP-002,Household,Portugal North,19.358631256384065,21.014841074325545,51.88617141441658,96.02684642340184,27.516328370744276,38.98694666751032,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9433094994892748,0.0566905005107252,0.0512400408580183,0.5950752393980848,0.0465116279069767,1.394344733242134,0.000315768608977,0.001903816267319,10982.34,5680773.96,Household Product 100,SKU-0100 | WH-PORTO
SKU-0096,WH-LIS,SUP-002,Health,Portugal South,40.10330711189597,19.566642313896622,36.500276258073086,96.02684642340184,5.490567309906363,38.82249616898102,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.940760956814898,0.0592390431851019,0.0519569754374698,0.4336525307797537,0.0232558139534883,0.8979018087855297,0.0003658202081021,0.0014320801105542,12723.12,4273166.24,Health Product 96,SKU-0096 | WH-LIS
SKU-0115,WH-LIS,SUP-002,Personal Care,Portugal South,41.59662105996456,60.28441213971314,0.0,96.02684642340184,0.0,38.61005515287268,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.8899441699287686,0.1100558300712314,0.1002192774176987,0.0287277701778385,0.0054719562243502,0.4292871257029944,0.0008446865063454,0.0006969107429272,29377.949999999997,2079503.4,Personal Care Product 115,SKU-0115 | WH-LIS
SKU-0086,WH-MAD,SUP-004,Dairy,Spain Central,62.188343199339215,64.44448043534595,0.0,58.97763862848871,0.0,38.53941024417571,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,0.8835352422907489,0.1164647577092511,0.1038143584801762,0.0,0.0054719562243502,0.2507490500075999,0.0004373550238509,0.0002239357124645,15211.08,668199.02,Dairy Product 86,SKU-0086 | WH-MAD
SKU-0095,WH-MAD,SUP-003,Pet Care,Spain Central,7.88182165605096,9.138424333253855,69.49868801639035,98.25809170536029,41.037461749128646,38.351303010817055,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9729936305732484,0.0270063694267515,0.0242015286624203,0.6812585499316005,0.0287277701778385,1.7992746618027051,0.0002091978463551,0.0039368136693215,7275.84,11747009.92,Pet Care Product 95,SKU-0095 | WH-MAD
SKU-0036,WH-MAD,SUP-001,Household,Spain Central,37.08836104908125,36.898445748612616,18.99225258339809,95.15844504508888,9.299481255923403,38.10428391953331,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9347573855353584,0.0652426144646416,0.0631942998244726,0.1655266757865937,0.0041039671682626,0.6412918376652986,0.0042120077664424,0.00593488463301,146492.4,17709029.31,Household Product 36,SKU-0036 | WH-MAD
SKU-0093,WH-MAD,SUP-005,Frozen,Spain Central,59.54565028046661,62.63293728892947,0.0,62.22816255992259,0.0,38.026708280464085,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,0.8944319279047312,0.1055680720952687,0.0929318474412616,0.0,0.0013679890560875,0.3058172974616203,0.0008929068652515,0.00074117479469,31055.04,2211582.36,Frozen Product 93,SKU-0093 | WH-MAD
SKU-0090,WH-LYON,SUP-004,Snacks,France South-East,51.51477321904245,72.44400193237041,0.0,58.97763862848871,0.0,37.73764817824988,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,0.8660039204704565,0.1339960795295435,0.1212542005040604,0.0,0.0013679890560875,0.2780465116279069,0.0010989908269198,0.0005178438301839,38222.58,1545187.84,Snacks Product 90,SKU-0090 | WH-LYON
SKU-0112,WH-PORTO,SUP-001,Health,Portugal North,39.62025250957258,28.208002740482605,27.244731034051895,95.15844504508888,0.8916618338532732,37.60354051732972,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9421504708682604,0.0578495291317396,0.0510524681775846,0.3173734610123119,0.0109439124487004,0.7228800729594164,0.0002264627986906,0.0011291386200574,7876.31,3369222.85,Health Product 112,SKU-0112 | WH-PORTO
SKU-0112,WH-MAD,SUP-001,Health,Spain Central,42.371448167744454,25.931872936230235,21.174915307602262,95.15844504508888,5.849473633321386,37.00041679593308,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9351361943954536,0.0648638056045463,0.0577033117773858,0.2558139534883721,0.0287277701778385,0.6744122207022344,0.0002681902911148,0.0011526614757572,9327.58,3439412.41,Health Product 112,SKU-0112 | WH-MAD
SKU-0071,WH-PORTO,SUP-003,Pet Care,Portugal North,18.70844793713162,18.07124171333116,51.56789056087551,98.25809170536029,16.56789056087551,36.911227210410146,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9453831041257368,0.0546168958742632,0.0503614931237721,0.6443228454172366,0.0,1.460219182246542,6.242663115864374e-05,0.0006099659831667,2171.18,1820070.0,Pet Care Product 71,SKU-0071 | WH-PORTO
SKU-0008,WH-LIS,SUP-004,Health,Portugal South,49.028804744760265,50.49360098583733,9.398452290148573,58.97763862848871,11.748065362685717,36.21228523659653,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.944225666806312,0.055774333193688,0.0550973327747521,0.0082079343365253,0.0,0.4128426812585499,0.0117099367420076,0.0094853702422731,407268.18,28303279.68,Health Product 8,SKU-0008 | WH-LIS
SKU-0107,WH-PORTO,SUP-002,Personal Care,Portugal North,34.160916899416655,42.899663144855325,10.810437184976898,96.02684642340184,4.2021709682252295,36.18365023541845,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9146152764101844,0.0853847235898157,0.0786949875744361,0.1244870041039671,0.0054719562243502,0.5622085423316613,0.0016398562081657,0.00223605768413,57033.72,6672145.04,Personal Care Product 107,SKU-0107 | WH-PORTO
SKU-0093,WH-LYON,SUP-005,Frozen,France South-East,54.97015980630644,58.62445723187814,0.0,62.22816255992259,0.0,36.04672495411435,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.904156479217604,0.0958435207823961,0.0843848410757946,0.0,0.0,0.3041051831585347,0.0006669578719104,0.0006001486767336,23196.6,1790776.26,Frozen Product 93,SKU-0093 | WH-LYON
SKU-0086,WH-LYON,SUP-004,Dairy,France South-East,56.21752072343634,59.38583270535042,0.0,58.97763862848871,0.0,35.99351034936001,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,0.8991710625470987,0.1008289374529012,0.09006857573474,0.0,0.0095759233926128,0.2948186654506763,0.0003458516677969,0.0002422518239715,12028.62,722852.24,Dairy Product 86,SKU-0086 | WH-LYON
SKU-0090,WH-MAD,SUP-004,Snacks,Spain Central,47.16271017623194,68.92976525998728,0.0,58.97763862848871,0.0,35.92002098005106,Medium,Stockout Risk,expedite replenishment and rebalance stock across warehouses,0.8785165562913907,0.1214834437086092,0.1095350463576159,0.0,0.0,0.281157014743882,0.0013166070878407,0.0006760280133879,45791.21,2017191.68,Snacks Product 90,SKU-0090 | WH-MAD
SKU-0018,WH-PORTO,SUP-004,Snacks,Portugal North,54.18310269360639,57.76332679314764,1.5655208233753533,58.97763862848871,1.9569010292191915,35.79798986321698,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9209948577406474,0.0790051422593525,0.0766245561301919,0.0123119015047879,0.0,0.3579473324213406,0.0031481586952198,0.001454621749705,109492.04,4340427.96,Snacks Product 18,SKU-0018 | WH-PORTO
SKU-0107,WH-MAD,SUP-002,Personal Care,Spain Central,34.12106778749685,40.621010552593425,8.334705554165673,96.02684642340184,7.225526576459112,35.50187707201813,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9147729891680112,0.0852270108319889,0.0783915187831297,0.0984952120383036,0.0205198358413132,0.5475668034655722,0.0016650709109821,0.0023031196313357,57910.68,6872250.36,Personal Care Product 107,SKU-0107 | WH-MAD
SKU-0075,WH-LYON,SUP-002,Personal Care,France South-East,0.6786385688295938,0.0,73.4315294117647,96.02684642340184,46.15071856734237,35.246662891938755,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9948453608247424,0.0051546391752577,0.0045242571255306,0.7660738714090287,0.0383036935704514,2.0675424836601306,7.023923270178005e-06,0.0006799845764867,244.29,2028997.62,Personal Care Product 75,SKU-0075 | WH-LYON
SKU-0108,WH-MAD,SUP-003,Household,Spain Central,2.131412103746395,0.6806238345482287,72.66108014844049,98.25809170536029,38.74076605422368,35.013157221892776,Medium,Supplier Risk,investigate supplier reliability and qualify backup source,0.9878962536023056,0.0121037463976945,0.0107031700288184,0.7181942544459644,0.0054719562243502,1.9261760145918831,5.3750307584167045e-05,0.0028117230266608,1869.42,8389865.78,Household Product 108,SKU-0108 | WH-MAD
SKU-0040,WH-LYON,SUP-007,Health,France South-East,50.08684024275239,51.14611722274188,6.224418929100559,56.988316867560705,7.780523661375699,34.97425200165023,Low,Supplier Risk,monitor only,0.9328674751209962,0.0671325248790037,0.0633685355375496,0.0095759233926128,0.0,0.3782918376652987,0.0042118171380447,0.0044369522554901,146485.77,13239367.3,Health Product 40,SKU-0040 | WH-LYON
SKU-0095,WH-LIS,SUP-003,Pet Care,Portugal South,6.733283740701374,4.534912796149279,64.73858620484187,98.25809170536029,32.27729070904324,34.91072682635849,Low,Supplier Risk,monitor only,0.9759829968119024,0.0240170031880977,0.0215268862911795,0.7058823529411765,0.0136798905608755,1.6555053959568324,0.0002230127984729,0.004348599279198,7756.32,12975731.94,Pet Care Product 95,SKU-0095 | WH-LIS
SKU-0087,WH-LIS,SUP-003,Pet Care,Portugal South,22.706434664359016,24.0317774914504,37.125211625162756,98.25809170536029,2.656514531453448,34.87466624721721,Low,Supplier Risk,monitor only,0.9339844232908888,0.0660155767091111,0.0580169365805414,0.4404924760601915,0.0068399452804377,0.8922246542027663,0.0004609204891267,0.0016631637394556,16030.68,4962693.84,Pet Care Product 87,SKU-0087 | WH-LIS
SKU-0089,WH-MAD,SUP-002,Beverages,Spain Central,21.344342478713344,27.298276324376832,36.46448153214774,96.02684642340184,2.095000124362637,34.63012565591857,Low,Supplier Risk,monitor only,0.937937559129612,0.0620624408703878,0.0555248817407757,0.4870041039671682,0.0123119015047879,1.0406800425596594,8.836646944874646e-05,0.0003029489773736,3073.3599999999997,903965.73,Beverages Product 89,SKU-0089 | WH-MAD
SKU-0051,WH-MAD,SUP-007,Personal Care,Spain Central,46.50823174060473,62.16066121948987,1.598668737504983,56.988316867560705,1.9983359218812289,34.61889931090719,Low,Stockout Risk,monitor only,0.9071543233979782,0.0928456766020217,0.0862610959260705,0.0,0.0,0.2946028271773826,0.0030635852420951,0.0014662097494469,106550.6,4375005.25,Personal Care Product 51,SKU-0051 | WH-MAD
SKU-0075,WH-MAD,SUP-002,Personal Care,Spain Central,13.385991540184117,13.764065874263023,50.101876880984946,96.02684642340184,20.582538490237525,34.30808060934794,Low,Supplier Risk,monitor only,0.9586961930828564,0.0413038069171435,0.0370669320726548,0.6101231190150479,0.0300957592339261,1.4194965800273596,6.858654487350288e-05,0.0005749182299657,2385.42,1715491.44,Personal Care Product 75,SKU-0075 | WH-MAD
SKU-0028,WH-LYON,SUP-008,Household,France South-East,47.99163062824554,62.390732300540456,0.0,56.593883965045265,0.0,34.298973891305074,Low,Stockout Risk,monitor only,0.8976452389137161,0.1023547610862839,0.09927793056033,0.0,0.0,0.331984496124031,0.0011694362143141,0.0006952708856412,40672.65,2074610.25,Household Product 28,SKU-0028 | WH-LYON
SKU-0062,WH-LYON,SUP-001,Dairy,France South-East,32.34403319380186,15.194910105683404,32.61969904240765,95.15844504508888,1.0036065166024124,34.28349212856284,Low,Supplier Risk,monitor only,0.961298377028714,0.0387016229712858,0.0344575163398692,0.3761969904240766,0.0136798905608755,0.8140355677154584,6.667106012889909e-05,0.0005409572669915,2318.8,1614155.74,Dairy Product 62,SKU-0062 | WH-LYON
SKU-0062,WH-PORTO,SUP-001,Dairy,Portugal North,32.57454883227176,22.19960943265551,24.411764705882348,95.15844504508888,2.4959582141524685,34.13541468153676,Low,Supplier Risk,monitor only,0.9607218683651804,0.0392781316348195,0.0350334394904458,0.2941176470588235,0.0191518467852257,0.7357905456756346,7.489424591329842e-05,0.0005602651182316,2604.8,1671768.2,Dairy Product 62,SKU-0062 | WH-PORTO
SKU-0002,WH-LYON,SUP-012,Snacks,France South-East,57.19609844761162,59.947976834602734,0.0,44.96728559196592,0.0,34.11038422575393,Low,Stockout Risk,monitor only,0.9132208977425774,0.0867791022574225,0.0859576255854624,0.0,0.0,0.2487777017783858,0.0028151346221985,0.0008651556666579,97909.56,2581527.36,Snacks Product 2,SKU-0002 | WH-LYON
SKU-0021,WH-LYON,SUP-008,Frozen,France South-East,53.97061160380879,53.424298997386344,0.8179544543863617,56.59388396504527,1.022443067982952,34.10076509731668,Low,Supplier Risk,monitor only,0.9177666407849228,0.0822333592150773,0.0814748358862144,0.0,0.0,0.331688098495212,0.0017431601233442,0.0012162805956844,60626.6,3629244.72,Frozen Product 21,SKU-0021 | WH-LYON
SKU-0068,WH-LYON,SUP-006,Household,France South-East,40.26740610397992,63.17656455842344,0.0,62.9149668876714,3.242134062927496,34.08331513864561,Low,Stockout Risk,monitor only,0.8881454361823002,0.1118545638176997,0.097200984724151,0.0177838577291381,0.0218878248974008,0.4403462532299741,0.0005392978005153,0.0008371501724325,18756.620000000003,2497962.11,Household Product 68,SKU-0068 | WH-LYON
SKU-0071,WH-LYON,SUP-003,Pet Care,France South-East,6.224081237911037,7.675787916714073,61.38775376196991,98.25809170536029,26.38775376196991,34.02127358973842,Low,Supplier Risk,monitor only,0.977514506769826,0.022485493230174,0.0206847195357833,0.6894664842681258,0.0041039671682626,1.7329931600547197,2.0883729128611037e-05,0.0005910779399496,726.3299999999999,1763710.2,Pet Care Product 71,SKU-0071 | WH-LYON
SKU-0085,WH-PORTO,SUP-003,Frozen,Portugal North,28.64171186041027,7.587820448965851,37.79725038849459,98.25809170536029,6.738697048545728,33.73005138647864,Low,Supplier Risk,monitor only,0.9707616128271634,0.0292383871728365,0.0255474337813408,0.4158686730506156,0.0218878248974008,0.8681544307645538,0.000225362444425,0.0019534375314034,7838.04,5828838.24,Frozen Product 85,SKU-0085 | WH-PORTO
SKU-0040,WH-MAD,SUP-007,Health,Spain Central,46.93634365960934,46.352932813529925,7.532931020567652,56.98831686756071,9.416163775709563,33.70666476962812,Low,Supplier Risk,monitor only,0.9419497060744612,0.0580502939255388,0.0547161985630307,0.0,0.0,0.3920861833105336,0.0048515220496553,0.0060689903296856,168734.52,18109185.65,Health Product 40,SKU-0040 | WH-MAD
SKU-0024,WH-LIS,SUP-005,Health,Portugal South,38.5693145161081,25.48188022609969,29.81545165988566,62.22816255992259,12.226564916854336,33.686582629927656,Low,Supplier Risk,monitor only,0.9627150571392692,0.0372849428607308,0.03698817028758,0.2503419972640219,0.0,0.7133331053351573,0.0040736592786714,0.010395605239363,141680.68,31019318.7,Health Product 24,SKU-0024 | WH-LIS
SKU-0006,WH-MAD,SUP-007,Dairy,Spain Central,50.61289451617547,54.29093877173808,0.4676499015050369,56.988316867560705,0.5845623768812961,33.403306621598794,Low,Supplier Risk,monitor only,0.9260576589093436,0.0739423410906564,0.0734906564779437,0.0013679890560875,0.0,0.2857599179206566,0.0016924040904719,0.0011184496688931,58861.32,3337328.22,Dairy Product 6,SKU-0006 | WH-MAD
SKU-0100,WH-LIS,SUP-002,Household,Portugal South,13.23889210577108,13.63948590437912,46.058929387965584,96.02684642340184,18.850882976096138,33.26638086492629,Low,Supplier Risk,monitor only,0.9590812584443158,0.0409187415556842,0.0367280447790001,0.5868673050615595,0.0355677154582763,1.2161991184070529,0.0003015447977618,0.0021905090666013,10487.64,6536233.08,Household Product 100,SKU-0100 | WH-LIS
SKU-0112,WH-LIS,SUP-001,Health,Portugal South,32.347715130700244,19.781402700019488,23.589441833148324,95.15844504508888,1.0240799932137938,33.145548671592096,Low,Supplier Risk,monitor only,0.961171532150353,0.038828467849647,0.0342706544552566,0.2777017783857729,0.0041039671682626,0.7013831889344886,0.0001648843632684,0.0012166619237071,5734.63,3630382.56,Health Product 112,SKU-0112 | WH-LIS
SKU-0107,WH-LIS,SUP-002,Personal Care,Portugal South,21.72222353110972,30.156854956152436,20.59621339960811,96.02684642340184,6.174473315857612,33.019654645690174,Low,Supplier Risk,monitor only,0.944971394158386,0.0550286058416139,0.0506904546823246,0.2065663474692202,0.0095759233926128,0.6422942696458429,0.0013165676970556,0.0032622254018018,45789.84,9734114.28,Personal Care Product 107,SKU-0107 | WH-LIS
SKU-0069,WH-LYON,SUP-006,Frozen,France South-East,27.764177886576903,11.517726040009862,50.96858002735978,62.9149668876714,20.703065787837332,33.00232141202465,Low,Supplier Risk,monitor only,0.9726642186862504,0.0273357813137494,0.0228682170542635,0.6196990424076607,0.027359781121751,1.4435716674266603,6.93315195017329e-05,0.0008307146420529,2411.33,2478759.21,Frozen Product 69,SKU-0069 | WH-LYON
SKU-0045,WH-MAD,SUP-010,Frozen,Spain Central,55.43921915170786,58.09350685724176,0.0,42.55582425755428,0.0,32.89491598621176,Low,Stockout Risk,monitor only,0.9065163596370636,0.0934836403629364,0.0898947684155272,0.0,0.0,0.1984961240310077,0.0007215529249434,0.0002397488343389,25095.4,715383.6,Frozen Product 45,SKU-0045 | WH-MAD
