product_id,warehouse_id,supplier_id,category,abc_class,base_inventory,base_lost_sales,base_service,selected_scenario,selected_inventory,selected_lost_sales,selected_service,budget_uplift,selected_delta_inventory,selected_lost_sales_improvement,selected_service_improvement
SKU-0083,WH-MAD,SUP-008,Personal Care,C,5268.840567160752,21808.53471373158,0.8849303297782918,Balanced Baseline,5268.840567160752,21808.53471373158,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0083,WH-PORTO,SUP-008,Personal Care,C,4683.590572794021,19652.664356432822,0.8849303297782917,Balanced Baseline,4683.590572794021,19652.664356432822,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0084,WH-LIS,SUP-009,Household,C,4087.310589281558,24962.726968451843,0.8849303297782916,Balanced Baseline,4087.310589281558,24962.726968451843,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0084,WH-LYON,SUP-009,Household,C,3522.581727536269,21279.098699864953,0.8849303297782918,Balanced Baseline,3522.581727536269,21279.098699864953,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0084,WH-MAD,SUP-009,Household,C,4448.400706387102,26532.076086058692,0.8849303297782918,Balanced Baseline,4448.400706387102,26532.076086058692,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0084,WH-PORTO,SUP-009,Household,C,3236.0661555160714,18954.76949610585,0.8849303297782918,Balanced Baseline,3236.0661555160714,18954.76949610585,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0085,WH-LIS,SUP-003,Frozen,C,7429.595388257901,20347.843370124432,0.8849303297782917,Balanced Baseline,7429.595388257901,20347.843370124432,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0085,WH-LYON,SUP-003,Frozen,C,6873.137691745238,18722.354542023288,0.8849303297782918,Balanced Baseline,6873.137691745238,18722.354542023288,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0085,WH-MAD,SUP-003,Frozen,C,7059.854243176102,19546.881334407663,0.8849303297782918,Balanced Baseline,7059.854243176102,19546.881334407663,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0085,WH-PORTO,SUP-003,Frozen,C,6444.528324357214,17650.919604512364,0.8849303297782916,Balanced Baseline,6444.528324357214,17650.919604512364,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0086,WH-LIS,SUP-004,Dairy,C,2187.7148447898103,9793.29675050014,0.8849303297782916,Balanced Baseline,2187.7148447898103,9793.29675050014,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0086,WH-LYON,SUP-004,Dairy,C,1786.473191961275,7707.929418324381,0.8849303297782917,Balanced Baseline,1786.473191961275,7707.929418324381,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0086,WH-MAD,SUP-004,Dairy,C,2126.013273099946,9175.830536443902,0.8849303297782918,Balanced Baseline,2126.013273099946,9175.830536443902,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0086,WH-PORTO,SUP-004,Dairy,C,1939.631135876749,8562.659935717358,0.8849303297782918,Balanced Baseline,1939.631135876749,8562.659935717358,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0087,WH-LIS,SUP-003,Pet Care,C,4967.867985624913,15870.173127509035,0.8849303297782918,Balanced Baseline,4967.867985624913,15870.173127509035,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0087,WH-LYON,SUP-003,Pet Care,C,3321.9834962807618,10006.609981628511,0.8849303297782918,Balanced Baseline,3321.9834962807618,10006.609981628511,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0087,WH-MAD,SUP-003,Pet Care,C,4789.4424532749445,14663.362460579605,0.8849303297782918,Balanced Baseline,4789.4424532749445,14663.362460579605,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0087,WH-PORTO,SUP-003,Pet Care,C,4499.8688386466665,14690.677643951773,0.8849303297782916,Balanced Baseline,4499.8688386466665,14690.677643951773,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0088,WH-LIS,SUP-011,Health,C,16784.194383525057,86722.03872718218,0.8849303297782918,Balanced Baseline,16784.194383525057,86722.03872718218,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0088,WH-LYON,SUP-011,Health,C,13179.75312493488,67671.79594937367,0.8849303297782916,Balanced Baseline,13179.75312493488,67671.79594937367,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0088,WH-MAD,SUP-011,Health,C,14721.990883362783,74130.70173700957,0.8849303297782918,Balanced Baseline,14721.990883362783,74130.70173700957,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0088,WH-PORTO,SUP-011,Health,C,13423.426310293213,69443.60984088108,0.8849303297782917,Balanced Baseline,13423.426310293213,69443.60984088108,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0089,WH-LIS,SUP-002,Beverages,C,1050.743764628587,4353.640642705227,0.8849303297782918,Balanced Baseline,1050.743764628587,4353.640642705227,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0089,WH-LYON,SUP-002,Beverages,C,691.1408685740583,2749.5380717422277,0.8849303297782916,Balanced Baseline,691.1408685740583,2749.5380717422277,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0089,WH-MAD,SUP-002,Beverages,C,776.4312973651614,3069.788575382848,0.8849303297782918,Balanced Baseline,776.4312973651614,3069.788575382848,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0089,WH-PORTO,SUP-002,Beverages,C,753.669852669131,3024.067497394806,0.8849303297782918,Balanced Baseline,753.669852669131,3024.067497394806,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0090,WH-LIS,SUP-004,Snacks,C,5065.809722217615,24430.396192523775,0.8849303297782918,Balanced Baseline,5065.809722217615,24430.396192523775,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0090,WH-LYON,SUP-004,Snacks,C,4091.170287653458,19854.385392811662,0.8849303297782918,Balanced Baseline,4091.170287653458,19854.385392811662,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0090,WH-MAD,SUP-004,Snacks,C,5646.804576615608,27475.276214382695,0.8849303297782918,Balanced Baseline,5646.804576615608,27475.276214382695,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0090,WH-PORTO,SUP-004,Snacks,C,4910.705900513045,24085.9959692926,0.8849303297782918,Balanced Baseline,4910.705900513045,24085.9959692926,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0091,WH-LIS,SUP-011,Personal Care,C,9220.391778651085,40236.23769787805,0.8849303297782918,Balanced Baseline,9220.391778651085,40236.23769787805,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0091,WH-LYON,SUP-011,Personal Care,C,6517.285173375424,28235.531982828463,0.8849303297782918,Balanced Baseline,6517.285173375424,28235.531982828463,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0091,WH-MAD,SUP-011,Personal Care,C,7692.683737126473,33464.26581121883,0.8849303297782918,Balanced Baseline,7692.683737126473,33464.26581121883,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0091,WH-PORTO,SUP-011,Personal Care,C,7676.275803763579,33814.465866400256,0.8849303297782918,Balanced Baseline,7676.275803763579,33814.465866400256,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0092,WH-LIS,SUP-012,Household,C,6304.110687802803,37607.318554183315,0.8849303297782918,Balanced Baseline,6304.110687802803,37607.318554183315,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0092,WH-LYON,SUP-012,Household,C,4114.917806965625,23626.22716492789,0.8849303297782918,Balanced Baseline,4114.917806965625,23626.22716492789,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0092,WH-MAD,SUP-012,Household,C,5463.750917561538,30773.512218576787,0.8849303297782917,Balanced Baseline,5463.750917561538,30773.512218576787,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0092,WH-PORTO,SUP-012,Household,C,4733.721976043791,27635.91068934395,0.8849303297782916,Balanced Baseline,4733.721976043791,27635.91068934395,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0093,WH-LIS,SUP-005,Frozen,C,5410.880583949115,23005.972132853487,0.8849303297782917,Balanced Baseline,5410.880583949115,23005.972132853487,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0093,WH-LYON,SUP-005,Frozen,C,4053.8391928108217,16979.351909207297,0.8849303297782917,Balanced Baseline,4053.8391928108217,16979.351909207297,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0093,WH-MAD,SUP-005,Frozen,C,4181.512205816296,17113.3334912253,0.8849303297782918,Balanced Baseline,4181.512205816296,17113.3334912253,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0093,WH-PORTO,SUP-005,Frozen,C,4091.4119288213824,17243.260433597952,0.8849303297782918,Balanced Baseline,4091.4119288213824,17243.260433597952,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0094,WH-LIS,SUP-007,Dairy,C,1105.586381106619,5651.372821114307,0.8849303297782917,Balanced Baseline,1105.586381106619,5651.372821114307,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0094,WH-LYON,SUP-007,Dairy,C,652.99562831073,3185.5134496059877,0.8849303297782917,Balanced Baseline,652.99562831073,3185.5134496059877,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0094,WH-MAD,SUP-007,Dairy,C,948.9313407548904,4622.20912203783,0.8849303297782918,Balanced Baseline,948.9313407548904,4622.20912203783,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0094,WH-PORTO,SUP-007,Dairy,C,748.7378207439086,3594.216997976847,0.8849303297782917,Balanced Baseline,748.7378207439086,3594.216997976847,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0095,WH-LIS,SUP-003,Pet Care,C,7428.0573070991,20562.655179563302,0.8849303297782918,Balanced Baseline,7428.0573070991,20562.655179563302,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0095,WH-LYON,SUP-003,Pet Care,C,5566.87612136382,14817.890965565048,0.8849303297782918,Balanced Baseline,5566.87612136382,14817.890965565048,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0095,WH-MAD,SUP-003,Pet Care,C,6432.904827284174,17237.72276322154,0.8849303297782917,Balanced Baseline,6432.904827284174,17237.72276322154,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0095,WH-PORTO,SUP-003,Pet Care,C,5856.701494042842,15983.069246992642,0.8849303297782918,Balanced Baseline,5856.701494042842,15983.069246992642,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0096,WH-LIS,SUP-002,Health,C,4768.641574308582,15194.049243199725,0.8849303297782917,Balanced Baseline,4768.641574308582,15194.049243199725,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0096,WH-LYON,SUP-002,Health,C,3235.4412902541662,9839.448030347485,0.8849303297782917,Balanced Baseline,3235.4412902541662,9839.448030347485,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0096,WH-MAD,SUP-002,Health,C,4544.929382326432,14516.783378827922,0.8849303297782916,Balanced Baseline,4544.929382326432,14516.783378827922,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0096,WH-PORTO,SUP-002,Health,C,3654.824000825472,11685.55905494697,0.8849303297782918,Balanced Baseline,3654.824000825472,11685.55905494697,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0097,WH-LIS,SUP-007,Beverages,C,7117.729699535117,24036.447350969327,0.8849303297782918,Balanced Baseline,7117.729699535117,24036.447350969327,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0097,WH-LYON,SUP-007,Beverages,C,5844.194977361089,20191.110519726943,0.8849303297782918,Balanced Baseline,5844.194977361089,20191.110519726943,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0097,WH-MAD,SUP-007,Beverages,C,7582.187042584947,26292.146626051435,0.8849303297782918,Balanced Baseline,7582.187042584947,26292.146626051435,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0097,WH-PORTO,SUP-007,Beverages,C,6154.122553293587,21702.090055220586,0.8849303297782918,Balanced Baseline,6154.122553293587,21702.090055220586,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0098,WH-LIS,SUP-003,Snacks,C,10664.430016119528,29772.629842208247,0.8849303297782917,Balanced Baseline,10664.430016119528,29772.629842208247,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0098,WH-LYON,SUP-003,Snacks,C,5889.643465695034,15289.604680300678,0.8849303297782918,Balanced Baseline,5889.643465695034,15289.604680300678,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0098,WH-MAD,SUP-003,Snacks,C,11853.390964875674,33262.94162149636,0.8849303297782917,Balanced Baseline,11853.390964875674,33262.94162149636,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0098,WH-PORTO,SUP-003,Snacks,C,8937.536355514334,25477.852418982584,0.8849303297782918,Balanced Baseline,8937.536355514334,25477.852418982584,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0099,WH-LIS,SUP-008,Personal Care,C,5670.805883327795,21299.23991115416,0.8849303297782918,Balanced Baseline,5670.805883327795,21299.23991115416,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0099,WH-LYON,SUP-008,Personal Care,C,4302.885267340414,15805.109342139229,0.8849303297782918,Balanced Baseline,4302.885267340414,15805.109342139229,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0099,WH-MAD,SUP-008,Personal Care,C,5757.851153942428,21632.41299495173,0.8849303297782918,Balanced Baseline,5757.851153942428,21632.41299495173,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0099,WH-PORTO,SUP-008,Personal Care,C,3712.733486115784,13690.771603864509,0.8849303297782918,Balanced Baseline,3712.733486115784,13690.771603864509,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0100,WH-LIS,SUP-002,Household,C,5389.817075659802,17332.38704851639,0.8849303297782916,Balanced Baseline,5389.817075659802,17332.38704851639,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0100,WH-LYON,SUP-002,Household,C,4696.227719054152,15014.920609710576,0.8849303297782918,Balanced Baseline,4696.227719054152,15014.920609710576,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0100,WH-MAD,SUP-002,Household,C,4860.5785748815815,14970.607798830568,0.8849303297782918,Balanced Baseline,4860.5785748815815,14970.607798830568,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0100,WH-PORTO,SUP-002,Household,C,3726.369966433421,11490.878257746182,0.8849303297782917,Balanced Baseline,3726.369966433421,11490.878257746182,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0101,WH-LIS,SUP-004,Frozen,C,6631.652705539078,18701.067745473116,0.8849303297782918,Balanced Baseline,6631.652705539078,18701.067745473116,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0101,WH-LYON,SUP-004,Frozen,C,3918.7923799066866,10276.941691814827,0.8849303297782917,Balanced Baseline,3918.7923799066866,10276.941691814827,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0101,WH-MAD,SUP-004,Frozen,C,6347.403567412335,17559.369907090855,0.8849303297782918,Balanced Baseline,6347.403567412335,17559.369907090855,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0101,WH-PORTO,SUP-004,Frozen,C,4835.717880728116,13358.932279947674,0.8849303297782916,Balanced Baseline,4835.717880728116,13358.932279947674,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0102,WH-LIS,SUP-009,Dairy,C,4096.108200764209,18597.49315886365,0.8849303297782917,Balanced Baseline,4096.108200764209,18597.49315886365,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0102,WH-LYON,SUP-009,Dairy,C,3275.2159716677206,14512.420371867647,0.8849303297782918,Balanced Baseline,3275.2159716677206,14512.420371867647,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0102,WH-MAD,SUP-009,Dairy,C,4198.246383383748,19065.891671264188,0.8849303297782917,Balanced Baseline,4198.246383383748,19065.891671264188,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0102,WH-PORTO,SUP-009,Dairy,C,3453.376540127831,15890.114302280994,0.8849303297782916,Balanced Baseline,3453.376540127831,15890.114302280994,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0103,WH-LIS,SUP-001,Pet Care,C,9507.43191053586,42231.334558416725,0.8849303297782917,Balanced Baseline,9507.43191053586,42231.334558416725,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0103,WH-LYON,SUP-001,Pet Care,C,8535.552520718249,37252.65704984875,0.8849303297782919,Balanced Baseline,8535.552520718249,37252.65704984875,0.8849303297782919,0.0,0.0,0.0,0.0
SKU-0103,WH-MAD,SUP-001,Pet Care,C,8853.460973229729,38492.737569894605,0.8849303297782916,Balanced Baseline,8853.460973229729,38492.737569894605,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0103,WH-PORTO,SUP-001,Pet Care,C,7598.51601530725,33331.8714377618,0.8849303297782918,Balanced Baseline,7598.51601530725,33331.8714377618,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0104,WH-LIS,SUP-008,Health,C,6207.061497236913,20745.1273266426,0.8849303297782916,Balanced Baseline,6207.061497236913,20745.1273266426,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0104,WH-LYON,SUP-008,Health,C,4662.437864559257,14603.138122635077,0.8849303297782918,Balanced Baseline,4662.437864559257,14603.138122635077,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0104,WH-MAD,SUP-008,Health,C,6199.255343333186,19753.26602622198,0.8849303297782918,Balanced Baseline,6199.255343333186,19753.26602622198,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0104,WH-PORTO,SUP-008,Health,C,4385.669663833122,13908.394513121664,0.8849303297782918,Balanced Baseline,4385.669663833122,13908.394513121664,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0105,WH-LIS,SUP-010,Beverages,C,3674.8170765202062,15567.72543433073,0.8849303297782918,Balanced Baseline,3674.8170765202062,15567.72543433073,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0105,WH-LYON,SUP-010,Beverages,C,2495.9975536965235,10107.477250216967,0.8849303297782918,Balanced Baseline,2495.9975536965235,10107.477250216967,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0105,WH-MAD,SUP-010,Beverages,C,3624.1466526155928,14757.02321021704,0.8849303297782919,Balanced Baseline,3624.1466526155928,14757.02321021704,0.8849303297782919,0.0,0.0,0.0,0.0
SKU-0105,WH-PORTO,SUP-010,Beverages,C,2642.6107084998353,10973.376952220102,0.8849303297782918,Balanced Baseline,2642.6107084998353,10973.376952220102,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0106,WH-LIS,SUP-010,Snacks,C,4132.251918743898,13097.073088536148,0.8849303297782918,Balanced Baseline,4132.251918743898,13097.073088536148,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0106,WH-LYON,SUP-010,Snacks,C,3319.4050980679126,10772.394459415757,0.8849303297782918,Balanced Baseline,3319.4050980679126,10772.394459415757,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0106,WH-MAD,SUP-010,Snacks,C,4427.511847573012,14549.511765093495,0.8849303297782918,Balanced Baseline,4427.511847573012,14549.511765093495,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0106,WH-PORTO,SUP-010,Snacks,C,3832.9473945686777,12641.807874601333,0.8849303297782916,Balanced Baseline,3832.9473945686777,12641.807874601333,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0107,WH-LIS,SUP-002,Personal Care,C,14909.338173330429,61380.81355602819,0.8849303297782918,Balanced Baseline,14909.338173330429,61380.81355602819,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0107,WH-LYON,SUP-002,Personal Care,C,8888.31862025083,34182.47935617868,0.8849303297782918,Balanced Baseline,8888.31862025083,34182.47935617868,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0107,WH-MAD,SUP-002,Personal Care,C,12147.198709704651,49573.73187532439,0.8849303297782918,Balanced Baseline,12147.198709704651,49573.73187532439,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0107,WH-PORTO,SUP-002,Personal Care,C,11981.580426895653,49706.6256230371,0.8849303297782918,Balanced Baseline,11981.580426895653,49706.6256230371,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0108,WH-LIS,SUP-003,Household,C,5050.456456203576,12928.888672927003,0.8849303297782919,Balanced Baseline,5050.456456203576,12928.888672927003,0.8849303297782919,0.0,0.0,0.0,0.0
SKU-0108,WH-LYON,SUP-003,Household,C,3772.3862609876696,9447.39256715345,0.8849303297782919,Balanced Baseline,3772.3862609876696,9447.39256715345,0.8849303297782919,0.0,0.0,0.0,0.0
SKU-0108,WH-MAD,SUP-003,Household,C,4095.774785029928,10130.051985031256,0.8849303297782917,Balanced Baseline,4095.774785029928,10130.051985031256,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0108,WH-PORTO,SUP-003,Household,C,3669.671071743063,9312.35740616979,0.8849303297782916,Balanced Baseline,3669.671071743063,9312.35740616979,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0109,WH-LIS,SUP-008,Frozen,C,6494.932296857575,27454.32488059595,0.8849303297782918,Balanced Baseline,6494.932296857575,27454.32488059595,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0109,WH-LYON,SUP-008,Frozen,C,5558.463935374051,23979.236035179587,0.8849303297782918,Balanced Baseline,5558.463935374051,23979.236035179587,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0109,WH-MAD,SUP-008,Frozen,C,7344.336254872271,32228.173255047637,0.8849303297782916,Balanced Baseline,7344.336254872271,32228.173255047637,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0109,WH-PORTO,SUP-008,Frozen,C,5762.7944247195755,25083.55782005607,0.8849303297782918,Balanced Baseline,5762.7944247195755,25083.55782005607,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0110,WH-LIS,SUP-007,Dairy,C,2813.4339506263705,7970.100672382789,0.8849303297782918,Balanced Baseline,2813.4339506263705,7970.100672382789,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0110,WH-LYON,SUP-007,Dairy,C,1891.6919151848736,5188.958793882607,0.8849303297782918,Balanced Baseline,1891.6919151848736,5188.958793882607,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0110,WH-MAD,SUP-007,Dairy,C,2131.7619520510875,5852.661411914976,0.8849303297782917,Balanced Baseline,2131.7619520510875,5852.661411914976,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0110,WH-PORTO,SUP-007,Dairy,C,1821.4909729481028,5109.193112838839,0.8849303297782916,Balanced Baseline,1821.4909729481028,5109.193112838839,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0111,WH-LIS,SUP-005,Pet Care,C,13709.56339268632,64743.04841764188,0.8849303297782918,Balanced Baseline,13709.56339268632,64743.04841764188,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0111,WH-LYON,SUP-005,Pet Care,C,10586.938412377238,49363.59270843504,0.8849303297782918,Balanced Baseline,10586.938412377238,49363.59270843504,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0111,WH-MAD,SUP-005,Pet Care,C,10210.19993343172,46629.701126316046,0.8849303297782916,Balanced Baseline,10210.19993343172,46629.701126316046,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0111,WH-PORTO,SUP-005,Pet Care,C,13344.833851671228,65594.61264371513,0.8849303297782918,Balanced Baseline,13344.833851671228,65594.61264371513,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0112,WH-LIS,SUP-001,Health,C,4138.827295262858,9965.33086180002,0.8849303297782918,Balanced Baseline,4138.827295262858,9965.33086180002,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0112,WH-LYON,SUP-001,Health,C,3211.0330931575213,7651.803785636466,0.8849303297782919,Balanced Baseline,3211.0330931575213,7651.803785636466,0.8849303297782919,0.0,0.0,0.0,0.0
SKU-0112,WH-MAD,SUP-001,Health,C,4277.549642814127,10240.890847367937,0.8849303297782918,Balanced Baseline,4277.549642814127,10240.890847367937,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0112,WH-PORTO,SUP-001,Health,C,3716.936423960999,8821.917277811639,0.8849303297782917,Balanced Baseline,3716.936423960999,8821.917277811639,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0113,WH-LIS,SUP-003,Beverages,C,7216.63966951135,24660.19803171821,0.8849303297782917,Balanced Baseline,7216.63966951135,24660.19803171821,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0113,WH-LYON,SUP-003,Beverages,C,5827.722347160766,19240.335192710496,0.8849303297782918,Balanced Baseline,5827.722347160766,19240.335192710496,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0113,WH-MAD,SUP-003,Beverages,C,7750.255333624264,26330.24718533982,0.8849303297782917,Balanced Baseline,7750.255333624264,26330.24718533982,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0113,WH-PORTO,SUP-003,Beverages,C,5597.9130545838525,18814.89360187332,0.8849303297782917,Balanced Baseline,5597.9130545838525,18814.89360187332,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0114,WH-LIS,SUP-007,Snacks,C,2837.3027927487724,11903.768438113626,0.8849303297782918,Balanced Baseline,2837.3027927487724,11903.768438113626,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0114,WH-LYON,SUP-007,Snacks,C,2085.537071512594,8544.4456157152,0.8849303297782918,Balanced Baseline,2085.537071512594,8544.4456157152,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0114,WH-MAD,SUP-007,Snacks,C,2565.5726930246137,10527.785295083557,0.8849303297782918,Balanced Baseline,2565.5726930246137,10527.785295083557,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0114,WH-PORTO,SUP-007,Snacks,C,1960.556124394746,8063.1949138777645,0.8849303297782916,Balanced Baseline,1960.556124394746,8063.1949138777645,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0115,WH-LIS,SUP-002,Personal Care,C,4807.531841656526,17865.425496661108,0.8849303297782919,Balanced Baseline,4807.531841656526,17865.425496661108,0.8849303297782919,0.0,0.0,0.0,0.0
SKU-0115,WH-LYON,SUP-002,Personal Care,C,3026.7426762292084,11000.08687088799,0.8849303297782916,Balanced Baseline,3026.7426762292084,11000.08687088799,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0115,WH-MAD,SUP-002,Personal Care,C,4784.072220112001,18047.35389735769,0.8849303297782919,Balanced Baseline,4784.072220112001,18047.35389735769,0.8849303297782919,0.0,0.0,0.0,0.0
SKU-0115,WH-PORTO,SUP-002,Personal Care,C,3230.830412339471,11975.619045970863,0.8849303297782917,Balanced Baseline,3230.830412339471,11975.619045970863,0.8849303297782917,0.0,0.0,0.0,0.0
SKU-0116,WH-LIS,SUP-011,Household,C,8434.089411392788,50465.65430434746,0.8849303297782916,Balanced Baseline,8434.089411392788,50465.65430434746,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0116,WH-LYON,SUP-011,Household,C,7657.375646921083,45987.21502875992,0.8849303297782918,Balanced Baseline,7657.375646921083,45987.21502875992,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0116,WH-MAD,SUP-011,Household,C,7411.974139175312,42986.32660650925,0.8849303297782916,Balanced Baseline,7411.974139175312,42986.32660650925,0.8849303297782916,0.0,0.0,0.0,0.0
SKU-0116,WH-PORTO,SUP-011,Household,C,7178.16617706132,42745.28368954932,0.8849303297782918,Balanced Baseline,7178.16617706132,42745.28368954932,0.8849303297782918,0.0,0.0,0.0,0.0
SKU-0117,WH-LIS,SUP-011,Frozen,C,715.5776766250149,2247.642487731738,0.8849303297782916,Balanced Baseline,715.5776766250149,2247.642487731738,0.8849303297782916,0.0,0.0,0.0,0.0
