forecast_date,days_ahead,forecast_q10,forecast_q50,forecast_q90,forecast_mean,forecast_sigma,product_id,warehouse_id,supplier_id,category,abc_class
2026-01-25,25,39.789122425501894,82.41388860000892,125.03865477451595,82.41388860000892,33.26028177133353,SKU-0008,WH-LYON,SUP-004,Health,A
2026-01-26,26,42.1070491768213,85.39270385061165,128.678358524402,85.39270385061165,33.77597580741587,SKU-0008,WH-LYON,SUP-004,Health,A
2026-01-27,27,40.722189545653144,84.65879284683996,128.59539614802677,84.65879284683996,34.28391372025345,SKU-0008,WH-LYON,SUP-004,Health,A
2026-01-28,28,37.01558762699051,81.59363512520527,126.17168262342003,81.59363512520527,34.784435286668426,SKU-0008,WH-LYON,SUP-004,Health,A
2026-01-29,29,33.94493193053528,79.15532374326261,124.36571555598994,79.15532374326261,35.27785617702788,SKU-0008,WH-LYON,SUP-004,Health,A
2026-01-30,30,37.40703658940192,83.24104947249512,129.07506235558833,83.24104947249512,35.764470283812464,SKU-0008,WH-LYON,SUP-004,Health,A
2026-01-01,1,84.08464242857005,118.67729869765711,153.26995496674417,118.67729869765711,26.992793110425318,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-02,2,82.27989780952385,118.97095055021404,155.66200329090424,118.97095055021404,28.630180577320893,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-03,3,73.2588349208873,111.93460039086877,150.61036586085024,111.93460039086877,30.178860148749493,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-04,4,61.932305809725335,102.49579084439551,143.0592758790657,102.49579084439551,31.651855551698045,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-05,5,82.71721653386102,125.08439488723751,167.45157324061398,125.08439488723751,33.059284926527624,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-06,6,75.13840257608811,119.23555991185879,163.33271724762946,119.23555991185879,34.40919469910789,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-07,7,68.51235154244836,114.27413438102027,160.0359172195922,114.27413438102027,35.708108880601515,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-08,8,71.3093532911534,118.67729869765711,166.04524410416082,118.67729869765711,36.96140419162495,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-09,9,70.04954689596045,118.97095055021404,167.89235420446764,118.97095055021404,38.173574103094516,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-10,10,61.50757173587741,111.93460039086877,162.36162904586013,111.93460039086877,39.34841953360042,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-11,11,50.60680644076493,102.49579084439551,154.3847752480261,102.49579084439551,40.489189665637966,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-12,12,71.7735312109743,125.08439488723751,178.3952585635007,125.08439488723751,41.59868795728758,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-13,13,64.53976784904995,119.23555991185879,173.93135197466762,119.23555991185879,42.67935331932246,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-14,14,58.227625543743684,114.27413438102027,170.32064321829688,114.27413438102027,43.73332321860916,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-15,15,61.311868024508456,118.67729869765711,176.04272937080577,118.67729869765711,44.762483395485525,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-16,16,60.31624809777017,118.97095055021404,177.6256530026579,118.97095055021404,45.7685075102837,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-17,17,52.01836216404393,111.93460039086877,171.8508386176936,111.93460039086877,46.75288910545179,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-18,18,41.344036276578514,102.49579084439551,163.6475454122125,102.49579084439551,47.716967628868154,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-19,19,62.72159692089039,125.08439488723751,187.44719285358462,125.08439488723751,48.661949813814786,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-20,20,55.68479238179406,119.23555991185879,182.7863274419235,119.23555991185879,49.588927389791436,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-21,21,49.557200452339515,114.27413438102027,178.99106830970103,114.27413438102027,50.498891865641816,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-22,22,52.814843379030165,118.67729869765711,184.53975401628406,118.67729869765711,51.39274695563142,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-23,23,51.982559734588136,118.97095055021404,185.95934136583995,118.97095055021404,52.271319092149774,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-24,24,43.83888842942487,111.93460039086877,180.03031235231265,111.93460039086877,53.13536637326518,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-25,25,33.310478306221384,102.49579084439551,171.68110338256963,102.49579084439551,53.985586220850635,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-26,26,54.826377875128955,125.08439488723751,195.34241189934608,125.08439488723751,54.82262196937205,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-27,27,47.92097207779332,119.23555991185879,190.55014774592425,119.23555991185879,55.647068562364126,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-28,28,41.91840260107392,114.27413438102027,186.62986616096663,114.27413438102027,56.45947749999314,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-29,29,45.2951932162767,118.67729869765711,192.05940417903753,118.67729869765711,57.260361154641785,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-30,30,44.576630280792,118.97095055021404,193.36527081963607,118.97095055021404,58.05019655046645,SKU-0009,WH-LIS,SUP-005,Beverages,A
2026-01-01,1,65.28191452064253,91.05111217779881,116.8203098349551,91.05111217779881,20.107811772837685,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-02,2,63.457609707024766,90.78997132069232,118.12233293435986,90.78997132069232,21.327555089094332,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-03,3,54.59520734450591,83.40604618802078,112.21688503153565,83.40604618802078,22.481217001417807,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-04,4,51.47315413616012,81.69021683844282,111.90727954072553,81.69021683844282,23.57849930872024,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-05,5,60.131553791114015,91.69224646159232,123.25293913207062,91.69224646159232,24.62693934369037,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-06,6,62.441892720205566,95.2913031460729,128.14071357194024,95.2913031460729,25.63253115133752,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-07,7,56.012521357755986,90.10196560100789,124.1914098442598,90.10196560100789,26.600134680312657,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-08,8,55.765185063714384,91.05111217779881,126.33703929188324,91.05111217779881,27.533755225127862,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-09,9,54.34682250246892,90.78997132069232,127.23312013891572,90.78997132069232,28.43674011879244,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-10,10,45.841308211111155,83.40604618802078,120.97078416493041,83.40604618802078,29.311920789505137,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-11,11,43.036420352708404,81.69021683844282,120.34401332417724,81.69021683844282,30.161717659256524,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-12,12,51.97924574082994,91.69224646159232,131.40524718235469,91.69224646159232,30.988219115386265,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-13,13,54.546624110228585,95.2913031460729,136.03598218191723,95.2913031460729,31.793241982057673,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-14,14,48.3510935954956,90.10196560100789,131.85283760652018,90.10196560100789,32.57837852803847,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-15,15,48.31773228915241,91.05111217779881,133.7844920664452,91.05111217779881,33.34503350279681,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-16,16,47.09617084288921,90.78997132069232,134.4837717984954,90.78997132069232,34.09445367048907,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-17,17,38.77248657554123,83.40604618802078,128.03960580050034,83.40604618802078,34.827751619586486,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-18,18,36.136280815663575,81.69021683844282,127.24415286122206,81.69021683844282,35.545925148490554,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-19,19,45.236164721370585,91.69224646159232,138.14832820181405,91.69224646159232,36.249873192172366,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-20,20,47.95026414035544,95.2913031460729,142.63234215179037,95.2913031460729,36.94040901553556,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-21,21,41.89221121843962,90.10196560100789,138.31171998357615,90.10196560100789,37.61827122584907,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-22,22,41.98802155853331,91.05111217779881,140.1142027970643,91.05111217779881,38.284133029337724,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-23,23,40.88813463504559,90.78997132069232,140.69180800633904,90.78997132069232,38.938610062436894,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-24,24,32.679329873166964,83.40604618802078,134.13276250287458,83.40604618802078,39.58226705711783,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-25,25,30.151821524130256,81.69021683844282,133.22861215275537,81.69021683844282,40.21562354567537,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-26,26,39.354758605744166,91.69224646159232,144.02973431744047,91.69224646159232,40.83915876893111,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-27,27,42.16674123213566,95.2913031460729,148.41586506001016,95.2913031460729,41.45331591972404,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-28,28,36.20182161201236,90.10196560100789,144.0021095900034,90.10196560100789,42.058505828511436,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-29,29,36.38638895046371,91.05111217779881,145.71583540513393,91.05111217779881,42.655110178188664,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-30,30,35.37121629129954,90.78997132069232,146.2087263500851,90.78997132069232,43.2434843196047,SKU-0009,WH-PORTO,SUP-005,Beverages,A
2026-01-01,1,72.95319737161216,104.45903728885686,135.96487720610156,104.45903728885686,24.584137512918698,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-02,2,65.5489046633371,98.9658942420294,132.3828838207217,98.9658942420294,26.075415517511097,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-03,3,61.695536594085354,96.9201364656781,132.14473633727084,96.9201364656781,27.48590132354441,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-04,4,55.25264237743758,92.19651439601724,129.1403864145969,92.19651439601724,28.827456508065058,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-05,5,63.486562865960124,102.07317872348997,140.6597945810198,102.07317872348997,30.109296336532754,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-06,6,68.73873658255039,108.90095971509068,149.06318284763097,108.90095971509068,31.33874922580521,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-07,7,57.47481281044261,99.15312144406325,140.83143007768388,99.15312144406325,32.52175702809842,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-08,8,61.31788924930282,104.45903728885686,147.6001853284109,104.45903728885686,33.663216681586306,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-09,9,54.409908137106335,98.9658942420294,143.52188034695249,98.9658942420294,34.76722069001479,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-10,10,50.99287722464043,96.9201364656781,142.84739570671576,96.9201364656781,35.83723080352268,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-11,11,44.93775452015019,92.19651439601724,139.45527427188426,92.19651439601724,36.876206269378045,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-12,12,53.519418533199435,102.07317872348997,150.62693891378052,102.07317872348997,37.886700383887735,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-13,13,59.08585284751864,108.90095971509068,158.71606658266273,108.90095971509068,38.87093442580511,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-14,14,48.1078266967606,99.15312144406325,150.19841619136588,99.15312144406325,39.830855128806895,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-15,15,52.21251243360562,104.45903728885686,156.70556214410811,104.45903728885686,40.76817996242615,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-16,16,45.545143563461004,98.9658942420294,152.3866449205978,98.9658942420294,41.684433240785786,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-17,17,42.35042099387865,96.9201364656781,151.48985193747754,96.9201364656781,42.58097523263516,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-18,18,36.50153176486338,92.19651439601724,147.89149702717108,92.19651439601724,43.459025862518494,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-19,19,45.27521807439704,102.07317872348997,158.87113937258292,102.07317872348997,44.31968418294306,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-20,20,51.02103592879591,108.90095971509068,166.78088350138546,108.90095971509068,45.163944504799126,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-21,21,40.211092117625284,99.15312144406325,158.09515077050122,99.15312144406325,45.9927098613393,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-22,22,44.47370520900544,104.45903728885686,164.4443693687083,104.45903728885686,46.806803325436555,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-23,23,37.95509758814663,98.9658942420294,159.97669089591218,98.9658942420294,47.60697758420357,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-24,24,34.90082856924301,96.9201364656781,158.9394443621132,96.9201364656781,48.39392308812774,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-25,25,29.184834561527843,92.19651439601724,155.20819423050662,92.19651439601724,49.168275025837396,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-26,26,38.08451535898784,102.07317872348997,166.06184208799212,102.07317872348997,49.93061932495077,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-27,27,43.95000681379014,108.90095971509068,173.85191261639122,108.90095971509068,50.68149784023663,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-28,28,33.25392929121253,99.15312144406325,165.05231359691396,99.15312144406325,51.4214128596898,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-29,29,37.625058131472244,104.45903728885686,171.2930164462415,104.45903728885686,52.15083103502219,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-30,30,31.21002354715084,98.9658942420294,166.72176493690796,98.9658942420294,52.87018682395775,SKU-0009,WH-MAD,SUP-005,Beverages,A
2026-01-01,1,70.54455693206856,98.68705753660466,126.82955814114075,98.68705753660466,21.959709902563958,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-02,2,55.06097971067174,84.91060923619273,114.76023876171371,84.91060923619273,23.29178967748853,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-03,3,58.96914396890636,90.43341617319219,121.897688377478,90.43341617319219,24.551702054154145,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-04,4,60.108200266690424,93.10820735577956,126.10821444486868,93.10820735577956,25.750042352034153,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-05,5,57.96151202586786,92.42889530940815,126.89627859294843,92.42889530940815,26.8950420804123,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-06,6,50.48275395900722,86.3575438949638,122.23233383092037,86.3575438949638,27.99324732650258,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-07,7,54.90266735357695,92.13169628912067,129.36072522466438,92.13169628912067,29.049965632653333,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-08,8,60.15135152233666,98.68705753660466,137.22276355087266,98.68705753660466,30.069571174759634,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-09,9,45.11110320216475,84.91060923619273,124.71011527022071,84.91060923619273,31.055719569984703,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-10,10,49.40902436676598,90.43341617319219,131.4578079796184,90.43341617319219,32.01150301665211,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-11,11,50.89445644897541,93.10820735577956,135.3219582625837,93.10820735577956,32.93956485384593,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-12,12,49.05838910811684,92.42889530940815,135.79940151069945,92.42889530940815,33.842185806125435,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-13,13,41.86034341346399,86.3575438949638,130.8547443764636,86.3575438949638,34.72135002432817,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-14,14,46.53563403342444,92.13169628912067,137.7277585448169,92.13169628912067,35.57879642269408,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-15,15,52.01799995280652,98.68705753660466,145.3561151204028,98.68705753660466,36.41605912592829,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-16,16,37.19267782362618,84.91060923619273,132.62854064875927,84.91060923619273,37.234499723223095,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-17,17,41.68917527409781,90.43341617319219,139.17765707228656,90.43341617319219,38.03533327071417,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-18,18,43.358824813244574,93.10820735577956,142.85758989831453,93.10820735577956,38.81964946248088,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-19,19,41.694280834692535,92.42889530940815,143.16350978412376,92.42889530940815,39.58843002400433,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-20,20,34.65646896965336,86.3575438949638,138.05861882027423,86.3575438949638,40.34256312061845,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-21,21,39.48189865449436,92.13169628912067,144.78149392374698,92.13169628912067,41.08285538417065,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-22,22,45.10533272765846,98.68705753660466,152.26878234555085,98.68705753660466,41.81004202212998,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-23,23,30.412891155192483,84.91060923619273,139.40832731719297,84.91060923619273,42.52479537008815,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-24,24,35.03484833456733,90.43341617319219,145.83198401181704,90.43341617319219,43.22773217095094,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-25,25,36.82320614670735,93.10820735577956,149.39320856485176,93.10820735577956,43.919419805127916,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-26,26,35.271206380972636,92.42889530940815,149.58658423784365,92.42889530940815,44.60038165077355,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-27,27,28.340292614208188,86.3575438949638,144.3747951757194,86.3575438949638,45.27110171809665,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-28,28,33.26743303280464,92.13169628912067,150.9959595454367,92.13169628912067,45.932028674399405,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-29,29,38.98779848556268,98.68705753660466,158.38631658764663,98.68705753660466,46.58357935497706,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-30,30,24.3878732291519,84.91060923619273,145.43334524323356,84.91060923619273,47.22614183793802,SKU-0009,WH-LYON,SUP-005,Beverages,A
2026-01-01,1,92.73479922438534,126.55549467157634,160.37619011876734,126.55549467157634,26.39042888049437,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-02,2,80.64532412668993,116.51758876942054,152.38985341215115,116.51758876942054,27.991276829728314,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-03,3,87.45312311024665,125.265810143365,163.07849717648335,125.265810143365,29.50539646607954,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-04,4,82.02969491232321,121.68797564574649,161.34625637916977,121.68797564574649,30.94552088239254,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-05,5,90.45892039544361,131.88064369128764,173.30236698713168,131.88064369128764,32.321542425209955,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-06,6,83.73361724646543,126.84671375859182,169.9598102707182,126.84671375859182,33.64132795843084,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-07,7,83.14620726624327,127.88678192650416,172.62735658676505,127.88678192650416,34.911255905062404,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-08,8,80.24460015422939,126.55549467157634,172.86638918892328,126.55549467157634,36.136583000206436,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-09,9,68.68790257911306,116.51758876942054,164.34727495972803,116.51758876942054,37.32170243963775,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-10,10,75.96409809266896,125.265810143365,174.56752219406104,125.265810143365,38.470330321624694,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-11,11,70.95693247496001,121.68797564574649,172.41901881653297,121.68797564574649,39.585643320741546,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-12,12,79.75945154008433,131.88064369128764,184.00183584249095,131.88064369128764,40.67038233381909,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-13,13,73.37149892658658,126.84671375859182,180.32192859059705,126.84671375859182,41.726931845524874,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-14,14,73.09099256823714,127.88678192650416,182.68257128477117,127.88678192650416,42.757381623564505,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-15,15,70.4702161979695,126.55549467157634,182.64077314518318,126.55549467157634,43.763575326579364,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-16,16,59.17180957401261,116.51758876942054,173.86336796482846,116.51758876942054,44.74714926592799,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-17,17,66.6866472815168,125.265810143365,183.8449730052132,125.265810143365,45.70956365454929,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-18,18,61.90086790786213,121.68797564574649,181.47508338363085,121.68797564574649,46.65212804954719,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-19,19,70.90951788793834,131.88064369128764,192.85176949463695,131.88064369128764,47.576022255054085,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-20,20,64.71412881482577,126.84671375859182,188.97929870235788,126.84671375859182,48.482313637814926,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-21,21,64.61405445359716,127.88678192650416,191.15950939941115,127.88678192650416,49.37197158041705,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-22,22,62.16280896949358,126.55549467157634,190.9481803736591,126.55549467157634,50.24587963007079,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-23,23,51.02409365735869,116.51758876942054,182.0110838814824,116.51758876942054,51.10484577671296,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-24,24,58.68970457943068,125.265810143365,191.84191570729934,125.265810143365,51.94961120089034,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-25,25,54.046584751364506,121.68797564574649,189.3293665401285,121.68797564574649,52.78085776098874,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-26,26,63.19048652016859,131.88064369128764,200.5708008624067,131.88064369128764,53.59921443498756,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-27,27,57.123563928284426,126.84671375859182,196.5698635888992,126.84671375859182,54.40526288981456,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-28,28,57.1457220508849,127.88678192650416,198.6278418021234,127.88678192650416,55.19954231850013,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-29,29,54.8109653861151,126.55549467157634,198.30002395703758,126.55549467157634,55.98255365945663,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-30,30,43.7834330208394,116.51758876942054,189.2517445180017,116.51758876942054,56.754763291692036,SKU-0010,WH-LIS,SUP-001,Snacks,A
2026-01-01,1,56.593197905857494,83.48156344972907,110.36992899360064,83.48156344972907,20.98110311499269,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-02,2,59.83040035305024,88.34981876969168,116.86923718633312,88.34981876969168,22.253820434078285,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-03,3,50.468683880227616,80.53079046020758,110.59289704018755,80.53079046020758,23.457586404028117,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-04,4,49.47815710336144,81.00756047907856,112.53696385479569,81.00756047907856,24.602524177260534,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-05,5,53.62404198961822,86.55542978957725,119.48681758953627,86.55542978957725,25.69649843622539,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-06,6,46.51477168493295,80.7908468341372,115.06692198334144,80.7908468341372,26.745763550012516,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-07,7,52.89254567002009,88.46250986506118,124.03247406010226,88.46250986506118,27.755390537036636,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-08,8,46.66315259267126,83.48156344972907,120.29997430678688,83.48156344972907,28.729558643558505,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-09,9,50.32392754750309,88.34981876969168,126.37570999188027,88.34981876969168,29.671760578771046,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-10,10,41.33459895587483,80.53079046020758,119.72698196454033,80.53079046020758,30.58495074107781,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-11,11,40.67501216327121,81.00756047907856,121.34010879488591,81.00756047907856,31.471654672489027,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-12,12,45.11767552067964,86.55542978957725,127.99318405847485,86.55542978957725,32.33405145994923,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-13,13,38.276607995224076,80.7908468341372,123.30508567305031,80.7908468341372,33.17403683311528,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-14,14,44.898378641602164,88.46250986506118,132.0266410885202,88.46250986506118,33.993272213706256,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-15,15,38.892253582257865,83.48156344972907,128.07087331720027,83.48156344972907,34.793223360093826,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-16,16,42.758376813333555,88.34981876969168,133.9412607260498,88.34981876969168,35.57519118396446,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-17,17,33.95877520573766,80.53079046020758,127.10280571467752,80.53079046020758,36.34033659400897,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-18,18,33.475196451342825,81.00756047907856,128.53992450681432,81.00756047907856,37.08970072346381,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-19,19,38.08173944865319,86.55542978957725,135.0291201305013,86.55542978957725,37.82422154845168,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-20,20,31.393765134198667,80.7908468341372,130.18792853407572,80.7908468341372,38.54474765433808,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-21,21,38.15898408730869,88.46250986506118,138.76603564281368,88.46250986506118,39.25204972643907,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-22,22,32.28764065731536,83.48156344972907,134.67548624214277,83.48156344972907,39.946830208629684,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-23,23,36.28072279061572,88.34981876969168,140.41891474876763,88.34981876969168,40.629731474713616,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-24,24,27.600989957269434,80.53079046020758,133.46059096314573,80.53079046020758,41.30134278322654,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-25,25,27.23082939133542,81.00756047907856,134.7842915668217,81.00756047907856,41.96220622998538,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
2026-01-26,26,31.944901210501527,86.55542978957725,141.16595836865298,86.55542978957725,42.61282186945694,SKU-0047,WH-PORTO,SUP-003,Pet Care,B
