product_id,warehouse_id,supplier_id,category,abc_class,demand_mean,demand_std,baseline_fill_rate,baseline_days_of_supply,baseline_inventory_value,baseline_lost_sales,unit_cost,unit_price,lead_time_days,target_service_level,forecast_daily_mean,forecast_daily_std,forecast_enriched_flag,annual_demand_units,scenario_name,reorder_z,cycle_stock_days,reorder_point_units,order_up_to_units,estimated_service_level,expected_days_of_supply,expected_inventory_value,expected_lost_sales_value_annual,service_delta_vs_baseline,capital_delta_vs_baseline
SKU-0006,WH-PORTO,SUP-007,Dairy,A,123.73226970468278,39.72749377012057,0.9474508067689886,5.845916666666667,4626.353,8328.18,8.22,11.06,15,0.995,123.73226970468278,39.72749377012057,1,45162.278442209215,Balanced Baseline,1.2,10.0,2040.6207516801248,3277.9434487269527,0.8849303297782918,18.99222758582352,19316.60072124186,57476.70186407411,-0.06252047699069685,14690.24772124186
SKU-0007,WH-LIS,SUP-005,Pet Care,A,135.2964460279319,36.80737487887071,0.9154107886079815,5.7564166666666665,14724.182250000002,51025.700000000004,24.03,42.17,13,0.982,135.2964460279319,36.80737487887071,1,49383.20280019514,Balanced Baseline,1.2,10.0,1918.1068512923066,3271.0713115716253,0.8849303297782916,17.67706752545676,57471.215229733345,239631.39865614928,-0.03048045882968997,42747.03297973334
SKU-0007,WH-LYON,SUP-005,Pet Care,A,75.9799835060383,26.885316187776336,0.8845632347627832,5.558000000000001,8709.273,42465.19,24.03,42.17,13,0.982,75.9799835060383,26.885316187776336,1,27732.693979703978,Balanced Baseline,1.2,10.0,1104.0634488650053,1863.8632839253883,0.8849303297782916,18.030977738067854,32920.94118900143,134572.5645569747,0.0003670950155083563,24211.66818900143
SKU-0007,WH-MAD,SUP-005,Pet Care,A,115.35135086038602,32.47455033027673,0.8879180023553022,4.7709166666666665,10868.56875,55664.4,24.03,42.17,13,0.982,115.35135086038602,32.47455033027673,1,42103.2430640409,Balanced Baseline,1.2,10.0,1640.0739488211568,2793.587457425017,0.8849303297782916,17.71807318759707,49112.60235428516,204305.48144512143,-0.0029876725770106027,38244.03360428516
SKU-0007,WH-PORTO,SUP-005,Pet Care,A,93.25299642438604,29.74117876765556,0.8312834953901266,5.66225,10432.42425,73502.31,24.03,42.17,13,0.982,93.25299642438604,29.74117876765556,1,34037.343694900905,Balanced Baseline,1.2,10.0,1340.9689675644463,2273.4989318083067,0.8849303297782919,17.87990219061505,40066.52755484663,165165.80160161087,0.05364683438816531,29634.10330484663
SKU-0008,WH-LIS,SUP-004,Health,A,110.67598989604012,32.60799360600818,0.9749588079375313,7.492500000000001,35201.33933333333,35587.53,48.88,101.97,15,0.99,110.67598989604012,32.60799360600818,1,40396.73631205464,Balanced Baseline,1.2,10.0,1811.688107867771,2918.448006828172,0.8849303297782917,18.86929662494567,102079.92067787274,474001.33762330277,-0.09002847815923964,66878.58134453942
SKU-0008,WH-LYON,SUP-004,Health,A,81.78416417794912,27.321572144799067,0.807283655260928,4.98975,16563.395333333334,177529.77,48.88,101.97,15,0.99,81.78416417794912,27.321572144799067,1,29851.21992495143,Balanced Baseline,1.2,10.0,1353.7416553600503,2171.5832971395416,0.8849303297782918,19.052613442555057,76164.91697654466,350263.89421197,0.07764667451736373,59601.52164321132
SKU-0008,WH-MAD,SUP-004,Health,A,99.75090767648692,31.094792555689484,0.761488388527296,4.868166666666667,20188.254666666668,265122.0,48.88,101.97,15,0.99,99.75090767648692,31.094792555689484,1,36409.08130191772,Balanced Baseline,1.2,10.0,1640.7791516136556,2638.2882283785248,0.8849303297782918,18.948764124884416,92390.84584894219,427211.572376323,0.12344194125099583,72202.59118227553
SKU-0008,WH-PORTO,SUP-004,Health,A,95.86151443917714,29.980564363391817,0.8650893733604129,6.353416666666666,24894.99133333333,138985.11,48.88,101.97,15,0.99,95.86151443917714,29.980564363391817,1,34989.45277029966,Balanced Baseline,1.2,10.0,1577.2597883748363,2535.874932766608,0.8849303297782916,18.95352462458317,88810.73552022944,410554.1419909298,0.01984095641787864,63915.74418689611
SKU-0009,WH-LIS,SUP-005,Beverages,A,116.011305596696,44.34631969905599,1.0,21.22416666666667,32433.85225,0.0,15.31,33.37,13,0.984,116.011305596696,44.34631969905599,1,42344.126542794045,Balanced Baseline,1.2,10.0,1700.0184882207263,2860.1315441876864,0.8849303297782918,18.15390359566079,32243.748865058275,162596.14847501362,-0.11506967022170822,-190.10338494172538
SKU-0009,WH-LYON,SUP-005,Beverages,A,91.19424566512816,36.07749342032735,0.9934294871794872,14.4025,16616.836083333335,2736.3399999999997,15.31,33.37,13,0.984,91.19424566512816,36.07749342032735,1,33285.89966777178,Balanced Baseline,1.2,10.0,1341.6202965473121,2253.562753198594,0.8849303297782919,18.211677110350124,25426.850394105244,127813.69050169819,-0.10849915740119531,8810.014310771909
SKU-0009,WH-MAD,SUP-005,Beverages,A,100.47001002105962,40.38915191967955,0.971,13.237583333333333,17134.05891666667,9243.49,15.31,33.37,13,0.984,100.47001002105962,40.38915191967955,1,36671.55365768676,Balanced Baseline,1.2,10.0,1480.8603201364663,2485.5604203470625,0.8849303297782917,18.23932688795454,28055.65698826778,140814.17826173987,-0.0860696702217083,10921.59807160111
SKU-0009,WH-PORTO,SUP-005,Beverages,A,89.26441768110007,33.035019595000755,0.9956439393939395,17.158833333333334,19212.39141666667,1535.02,15.31,33.37,13,0.984,89.26441768110007,33.035019595000755,1,32581.512453601525,Balanced Baseline,1.2,10.0,1303.3687782971804,2196.012955108181,0.8849303297782918,18.10121302704854,24737.80981717158,125108.93172143676,-0.11071360961564769,5525.41840050491
SKU-0010,WH-LIS,SUP-001,Snacks,A,124.98790392889885,43.35669863218402,0.9717664705203646,15.523666666666665,10100.1765,4556.14,6.07,14.51,18,0.995,124.98790392889885,43.35669863218402,1,45620.58493404808,Balanced Baseline,1.2,10.0,2470.518543131467,3720.3975824204554,0.8849303297782919,20.766061078493298,15754.72413365642,76170.90758003072,-0.08683614074207269,5654.547633656421
SKU-0010,WH-LYON,SUP-001,Snacks,A,101.55362477446984,44.71351136612319,0.8701017596051842,10.10125,4975.275500000001,19907.72,6.07,14.51,18,0.995,101.55362477446984,44.71351136612319,1,37067.07304268149,Balanced Baseline,1.2,10.0,2055.609281043519,3071.1455287882172,0.8849303297782916,21.241614079345897,13093.978838315192,61889.44308973845,0.014828570173107347,8118.703338315191
SKU-0010,WH-MAD,SUP-001,Snacks,A,108.47341408592207,46.87432682114393,0.928075701200524,8.938583333333334,4878.104916666666,12333.5,6.07,14.51,18,0.995,108.47341408592207,46.87432682114393,1,39592.796141361556,Balanced Baseline,1.2,10.0,2191.1665649298516,3275.900705789072,0.8849303297782916,21.200033191489876,13958.814672625746,66106.54422950758,-0.043145371422232404,9080.70975595908
SKU-0010,WH-PORTO,SUP-001,Snacks,A,105.85856222045588,38.470326497448305,0.9445736434108528,11.400833333333333,6042.179166666667,8851.1,6.07,14.51,18,0.995,105.85856222045588,38.470326497448305,1,38638.375210466394,Balanced Baseline,1.2,10.0,2101.3130469020107,3159.8986691065693,0.8849303297782919,20.850194474830655,13397.53166737337,64512.984904813056,-0.059643313632560924,7355.352500706704
SKU-0011,WH-LIS,SUP-010,Personal Care,A,98.2505672889258,27.44614435425454,1.0,30.44275,47710.84725,0.0,19.71,33.11,11,0.982,98.2505672889258,27.44614435425454,1,35861.45706045791,Balanced Baseline,1.2,10.0,1189.990515496176,2172.496188385434,0.8849303297782916,16.61179282046043,32169.047126120902,136630.6015054939,-0.11506967022170844,-15541.800123879097
SKU-0011,WH-LYON,SUP-010,Personal Care,A,62.92456666389058,18.626479038978054,1.0,21.49025,22608.51975,0.0,19.71,33.11,11,0.982,62.92456666389058,18.626479038978054,1,22967.46683232006,Balanced Baseline,1.2,10.0,766.3026838680482,1395.5483505069542,0.8849303297782918,16.678116187294986,20684.920339293007,87505.05600112655,-0.11506967022170822,-1923.5994107069928
SKU-0011,WH-MAD,SUP-010,Personal Care,A,72.43279409093144,22.715511611663835,1.0,21.691666666666666,26231.874750000003,0.0,19.71,33.11,11,0.982,72.43279409093144,22.715511611663835,1,26437.969843189974,Balanced Baseline,1.2,10.0,887.1673297244661,1611.4952706337804,0.8849303297782916,16.74814451601473,23910.49474076439,100727.52248101293,-0.11506967022170844,-2321.380009235614
SKU-0011,WH-PORTO,SUP-010,Personal Care,A,74.25563019313287,23.291143040838858,1.0,25.145666666666667,30411.38025,0.0,19.71,33.11,11,0.982,74.25563019313287,23.291143040838858,1,27103.3050204935,Balanced Baseline,1.2,10.0,909.5095110104133,1652.065812941742,0.8849303297782918,16.748357581032614,24512.535581995166,103262.42075144526,-0.11506967022170822,-5898.844668004833
SKU-0012,WH-LIS,SUP-003,Household,A,122.01735152766476,45.115471769807456,0.8293756641256641,11.940499999999998,12225.407666666666,44811.18,9.56,18.54,23,0.971,122.01735152766476,45.115471769807456,1,44536.33330759763,Balanced Baseline,1.2,10.0,3066.038527179611,4286.212042456258,0.8849303297782918,23.62788950745627,27561.599498930365,95013.44319936635,0.05555466565262768,15336.1918322637
SKU-0012,WH-LYON,SUP-003,Household,A,101.43360003199054,36.93867788694787,0.6114422845752395,3.8554166666666663,3155.3576666666663,81409.14,9.56,18.54,23,0.971,101.43360003199054,36.93867788694787,1,37023.26401167655,Balanced Baseline,1.2,10.0,2545.554811743445,3559.8908120633505,0.8849303297782918,23.595775077889552,22880.946175808593,78985.12362777907,0.27348804520305225,19725.588509141926
SKU-0012,WH-MAD,SUP-003,Household,A,132.46923725032337,47.724108534708826,0.7420488962531638,5.78125,6155.206,73548.18,9.56,18.54,23,0.971,132.46923725032337,47.724108534708826,1,48351.27159636803,Balanced Baseline,1.2,10.0,3321.444597716743,4646.136970219977,0.8849303297782919,23.573327714873933,29853.401492002435,103152.20082689053,0.14288143352512805,23698.195492002436
SKU-0012,WH-PORTO,SUP-003,Household,A,120.40813160792236,42.536266107621685,0.7709734476163772,5.351249999999999,5260.310333333333,58697.64,9.56,18.54,23,0.971,120.40813160792236,42.536266107621685,1,43948.96803689166,Balanced Baseline,1.2,10.0,3014.1831460417548,4218.264462120978,0.8849303297782918,23.533053048748027,27088.93826890157,93760.36301424967,0.11395688216191457,21828.627935568235
SKU-0013,WH-LIS,SUP-001,Frozen,A,106.99897635738128,29.590621365615952,0.9120454545454546,10.78875,6292.575,10349.24,6.75,9.46,15,0.98,106.99897635738128,29.590621365615952,1,39054.626370444166,Balanced Baseline,1.2,10.0,1742.5094258642712,2812.4991894380837,0.8849303297782918,18.785290618521554,13567.546350614637,42513.26816316772,-0.027115124767162824,7274.971350614637
SKU-0013,WH-LYON,SUP-001,Frozen,A,78.60081647240045,22.894506391372342,0.7654358883316281,6.853416666666666,2944.0125,18437.54,6.75,9.46,15,0.98,78.60081647240045,22.894506391372342,1,28689.298012426167,Balanced Baseline,1.2,10.0,1285.416297454116,2071.4244621781204,0.8849303297782918,18.85372703673468,10002.948785787039,31229.9958587835,0.11949444144666366,7058.936285787039
SKU-0013,WH-MAD,SUP-001,Frozen,A,89.18952805149077,25.505896532682957,0.8337827452552793,8.5315,4108.05,15826.580000000002,6.75,9.46,15,0.98,89.18952805149077,25.505896532682957,1,32554.17773879413,Balanced Baseline,1.2,10.0,1456.3836157737662,2348.278896288674,0.8849303297782916,18.829087591235698,11335.662692341828,35437.145779178594,0.05114758452301227,7227.612692341828
SKU-0013,WH-PORTO,SUP-001,Frozen,A,78.14904896325687,22.353043014719383,0.7889415708812261,9.215166666666667,4054.21875,17415.86,6.75,9.46,15,0.98,78.14904896325687,22.353043014719383,1,28524.402871588758,Balanced Baseline,1.2,10.0,1276.1232904485325,2057.613780081101,0.8849303297782919,18.82935150686893,9932.597411782555,31050.497755927998,0.09598875889706582,5878.378661782555
SKU-0014,WH-LIS,SUP-009,Dairy,A,146.74850892300665,64.45475867804525,1.0,11.296166666666666,11233.4465,0.0,7.86,11.01,9,0.977,146.74850892300665,64.45475867804525,1,53563.20575689743,Balanced Baseline,1.2,10.0,1552.773711548023,3020.2588007780896,0.8849303297782918,16.08118902157094,18548.73941350904,67860.13965132523,-0.11506967022170822,7315.29291350904
SKU-0014,WH-LYON,SUP-009,Dairy,A,116.3996714070529,52.02374267245798,0.9637464200963254,7.9705,5486.345499999999,4040.67,7.86,11.01,9,0.977,116.3996714070529,52.02374267245798,1,42485.88006357431,Balanced Baseline,1.2,10.0,1234.882516284325,2398.8792303548544,0.8849303297782918,16.108986274247343,14738.134372921695,53826.086650019926,-0.0788160903180336,9251.788872921696
SKU-0014,WH-MAD,SUP-009,Dairy,A,131.30170514258106,58.52950518782042,0.992900234741784,8.710749999999999,7901.003,1244.13,7.86,11.01,9,0.977,131.30170514258106,58.52950518782042,1,47925.122377042084,Balanced Baseline,1.2,10.0,1392.421564959383,2705.4386163851937,0.8849303297782916,16.104748532757796,16620.60621389453,60717.15558014639,-0.10796990496349246,8719.60321389453
SKU-0014,WH-PORTO,SUP-009,Dairy,A,123.8595861565878,51.527331370973386,0.9600305688463583,10.345416666666667,8189.6615,5747.219999999999,7.86,11.01,9,0.977,123.8595861565878,51.527331370973386,1,45208.74894715455,Balanced Baseline,1.2,10.0,1300.2346683447943,2538.8305299106723,0.8849303297782918,15.99765067599201,15574.294402739375,57275.73571566065,-0.07510023906806651,7384.632902739375
SKU-0015,WH-LIS,SUP-012,Pet Care,A,125.85415564572084,65.42813310969233,1.0,12.400416666666667,6964.110750000001,0.0,5.43,10.25,7,0.981,125.85415564572084,65.42813310969233,1,45936.7668106881,Balanced Baseline,1.2,10.0,1088.7069722666183,2347.248528723827,0.8849303297782918,15.150544486837019,10353.701282923455,54180.76823156326,-0.11506967022170822,3389.5905329234547
SKU-0015,WH-LYON,SUP-012,Pet Care,A,99.32689744489018,64.28053380277314,0.9269860237211576,7.470916666666667,3347.36875,8384.5,5.43,10.25,7,0.981,99.32689744489018,64.28053380277314,1,36254.31756738492,Balanced Baseline,1.2,10.0,899.3726500157738,1892.6416244646757,0.8849303297782918,15.554673740461645,8389.336334903051,42760.66675756867,-0.04205569394286579,5041.967584903052
SKU-0015,WH-MAD,SUP-012,Pet Care,A,109.73132540110888,70.06544262412044,0.9850823045267489,8.707333333333334,4969.58125,1404.25,5.43,10.25,7,0.981,109.73132540110888,70.06544262412044,1,40051.93377140474,Balanced Baseline,1.2,10.0,990.5701618274671,2087.8834158385557,0.8849303297782918,15.527232271245827,9251.763108755284,47239.81881087673,-0.10015197474845716,4282.181858755283
SKU-0015,WH-PORTO,SUP-012,Pet Care,A,113.58431144042184,64.9107920515477,0.9835777917082448,9.277416666666666,4550.92825,3167.25,5.43,10.25,7,0.981,113.58431144042184,64.9107920515477,1,41458.273675753975,Balanced Baseline,1.2,10.0,1001.1755558901009,2137.0186702943192,0.8849303297782918,15.314382401879907,9445.341540772935,48898.54626826095,-0.098647461929953,4894.413290772935
SKU-0016,WH-LIS,SUP-002,Health,A,114.048837021807,40.57215701147845,0.7752371668539607,4.387666666666666,23060.71275,296148.72000000003,57.87,103.44,23,0.992,114.048837021807,40.57215701147845,1,41627.82551295956,Balanced Baseline,1.2,10.0,2856.6159269788905,3997.1042971969605,0.8849303297782916,23.54730430905388,155412.35439659044,495487.9599114591,0.10969316292433084,132351.64164659043
SKU-0016,WH-LYON,SUP-002,Health,A,84.61600530285433,35.27398310337218,0.6538323080895784,3.745833333333333,14811.8265,338352.24,57.87,103.44,23,0.992,84.61600530285433,35.27398310337218,1,30884.84193554183,Balanced Baseline,1.2,10.0,2149.1698181095926,2995.329871138136,0.8849303297782918,23.899093356125324,117027.36503368785,367616.3031399593,0.2310980216887134,102215.53853368785
SKU-0016,WH-MAD,SUP-002,Health,A,105.99243930321356,38.82184035088111,0.558988835918983,4.458666666666667,20983.662,522475.44,57.87,103.44,23,0.992,105.99243930321356,38.82184035088111,1,38687.24034567295,Balanced Baseline,1.2,10.0,2661.245710871235,3721.1701039033705,0.8849303297782918,23.60788249016691,144805.61559440292,460486.7431164292,0.3259414938593088,123821.95359440292
SKU-0016,WH-PORTO,SUP-002,Health,A,93.76499284743272,29.78431953586032,0.6809418634064748,4.7075,20074.1385,341558.88,57.87,103.44,23,0.992,93.76499284743272,29.78431953586032,1,34224.22238931294,Balanced Baseline,1.2,10.0,2328.00352972755,3265.653458201877,0.884930329778292,23.328067053932383,126582.29406121191,407364.3031379918,0.20398846637181722,106508.15556121191
SKU-0017,WH-LIS,SUP-008,Beverages,A,130.99373929609524,36.33316620313968,1.0,13.4675,22284.208916666666,0.0,15.91,30.92,13,0.971,130.99373929609524,36.33316620313968,1,47812.71484307476,Balanced Baseline,1.2,10.0,1860.1199233436887,3170.057316304641,0.8849303297782919,17.70006737222087,36888.894353101154,170115.44974496085,-0.11506967022170811,14604.685436434487
SKU-0017,WH-LYON,SUP-008,Beverages,A,98.25120951863934,26.878850271805952,1.0,9.440333333333333,11634.983,0.0,15.91,30.92,13,0.971,98.25120951863934,26.878850271805952,1,35861.69147430336,Balanced Baseline,1.2,10.0,1393.56141119893,2376.0735063853235,0.8849303297782918,17.683656547602663,27642.68065422041,127594.2559168395,-0.11506967022170822,16007.69765422041
SKU-0017,WH-MAD,SUP-008,Beverages,A,98.24477554624588,28.099498529706175,0.9481285964891579,7.905833333333334,10313.6575,20128.920000000002,15.91,30.92,13,0.971,98.24477554624588,28.099498529706175,1,35859.34307437974,Balanced Baseline,1.2,10.0,1398.759101417613,2381.206856880072,0.8849303297782917,17.737490936698084,27725.01762984693,127585.90041746042,-0.06319826671086626,17411.36012984693
SKU-0017,WH-PORTO,SUP-008,Beverages,A,96.39376445931424,28.060859304276235,0.9987003058103975,11.0555,14359.703083333334,525.64,15.91,30.92,13,0.971,96.39376445931424,28.060859304276235,1,35183.724027649696,Balanced Baseline,1.2,10.0,1374.5287784372636,2338.466423030406,0.8849303297782916,17.75951964991909,27236.43963885378,125182.0787903481,-0.11376997603210592,12876.736555520445
SKU-0018,WH-LIS,SUP-004,Snacks,A,136.83810080710785,72.41230302133947,0.9057618910729547,8.521083333333333,9114.554750000001,29670.260000000002,9.33,20.42,14,0.976,136.83810080710785,72.41230302133947,1,49945.90679459437,Balanced Baseline,1.2,10.0,2240.8638454912393,3609.244853562318,0.8849303297782918,19.376022703282366,24737.35812002421,117359.02926554982,-0.020831561294662904,15622.80337002421
SKU-0018,WH-LYON,SUP-004,Snacks,A,96.78100767086408,49.43139141249798,0.8728099796352166,5.260000000000001,3692.58075,24258.960000000003,9.33,20.42,14,0.976,96.78100767086408,49.43139141249798,1,35325.06779986539,Balanced Baseline,1.2,10.0,1576.8805043726018,2544.6905810812427,0.8849303297782918,19.29328462600128,17421.19551050386,83004.1124847617,0.01212035014307522,13728.61476050386
SKU-0018,WH-MAD,SUP-004,Snacks,A,124.40857742816242,72.61791738532618,0.8371074909694759,5.978666666666667,5454.1625,50539.5,9.33,20.42,14,0.976,124.40857742816242,72.61791738532618,1,45409.13076127928,Balanced Baseline,1.2,10.0,2067.7737243906085,3311.859498672233,0.8849303297782918,19.620829263839212,22774.524930778643,106698.8637898337,0.04782283880881588,17320.362430778645
SKU-0018,WH-PORTO,SUP-004,Snacks,A,101.8659279716021,56.875689627264926,0.898799391853691,7.740333333333334,6413.36425,23360.480000000003,9.33,20.42,14,0.976,101.8659279716021,56.875689627264926,1,37181.06370963477,Balanced Baseline,1.2,10.0,1681.494204668491,2700.153484384512,0.8849303297782918,19.5069345378884,18539.568253482164,87365.18814181513,-0.013869062075399174,12126.204003482166
SKU-0019,WH-LIS,SUP-012,Personal Care,A,116.29151699644304,39.373337741894105,0.9709595959595959,8.2725,5704.65,3734.09,7.56,11.93,8,0.966,116.29151699644304,39.373337741894105,1,42446.40370370171,Balanced Baseline,1.2,10.0,1063.9696757247038,2226.884845689134,0.8849303297782919,15.149159828719467,13318.593959437416,58269.62355804958,-0.08602926618130402,7613.943959437416
SKU-0019,WH-LYON,SUP-012,Personal Care,A,81.80685785647864,32.23122095612886,0.9312740822977934,5.759666666666666,2947.9590000000003,7420.46,7.56,11.93,8,0.966,81.80685785647864,32.23122095612886,1,29859.503117614706,Balanced Baseline,1.2,10.0,763.8512543910324,1581.919832955819,0.8849303297782918,15.337252088707864,9485.474555566077,40990.56349836495,-0.046343752519501624,6537.515555566077
SKU-0019,WH-MAD,SUP-012,Personal Care,A,111.43907383955738,42.75052341083236,0.9893864410387399,7.094166666666666,4772.5650000000005,1896.87,7.56,11.93,8,0.966,111.43907383955738,42.75052341083236,1,40675.26195143844,Balanced Baseline,1.2,10.0,1036.6126787312132,2151.003417126787,0.8849303297782916,15.302057554997807,12891.668240570294,55838.233518678164,-0.10445611126044829,8119.103240570294
SKU-0019,WH-PORTO,SUP-012,Personal Care,A,96.18550267252722,33.820165154425055,0.9830793650793651,8.147,4995.333,1849.15,7.56,11.93,8,0.966,96.18550267252722,33.820165154425055,1,35107.708475472435,Balanced Baseline,1.2,10.0,884.2734683636239,1846.1284950888962,0.8849303297782918,15.193417342468106,11048.081822054832,48195.200967593926,-0.09814903530107333,6052.748822054832
SKU-0020,WH-LIS,SUP-008,Household,A,103.33727192186484,33.00561295901663,1.0,17.72725,34582.1525,0.0,25.1,42.74,14,0.98,103.33727192186484,33.00561295901663,1,37718.10425148067,Balanced Baseline,1.2,10.0,1594.9166415458353,2628.2893607644837,0.8849303297782918,18.43408890019644,47813.70427851689,185500.56760447583,-0.11506967022170822,13231.551778516892
SKU-0020,WH-LYON,SUP-008,Household,A,72.51527979517827,30.00218678681408,0.9734018264840183,11.124833333333333,16982.241666666665,11967.2,25.1,42.74,14,0.98,72.51527979517827,30.00218678681408,1,26468.07712524007,Balanced Baseline,1.2,10.0,1149.923401704801,1875.0761996565839,0.8849303297782918,18.85767034137904,34323.47795136744,130172.06001116382,-0.08847149670572652,17341.23628470077
SKU-0020,WH-MAD,SUP-008,Household,A,83.70537748482542,35.4367421619245,0.9952479338842974,12.9005,23104.55,2949.06,25.1,42.74,14,0.98,83.70537748482542,35.4367421619245,1,30552.46278196128,Balanced Baseline,1.2,10.0,1330.9858624755977,2168.039637323852,0.8849303297782916,18.900840572839975,39710.76007274486,150259.386049233,-0.11031760410600588,16606.21007274486
SKU-0020,WH-PORTO,SUP-008,Household,A,85.34053108617674,34.52525734557027,1.0,14.374666666666666,26734.010000000002,0.0,25.1,42.74,14,0.98,85.34053108617674,34.52525734557027,1,31149.29384645451,Balanced Baseline,1.2,10.0,1349.7854562192636,2203.190767081031,0.8849303297782919,18.81646421740981,40305.75694189263,153194.64760133275,-0.11506967022170811,13571.746941892627
SKU-0021,WH-LIS,SUP-008,Frozen,A,136.04334153967022,52.95823927946331,0.9879142300194932,9.412833333333333,10111.143,2211.7,9.96,13.01,13,0.992,136.04334153967022,52.95823927946331,1,49655.81966197963,Balanced Baseline,1.2,10.0,1997.695816632188,3358.1292320288903,0.8849303297782918,18.18426013374319,24639.521219729504,74337.56309813487,-0.10298390024120141,14528.378219729504
SKU-0021,WH-LYON,SUP-008,Frozen,A,96.73386461948212,46.92163070096424,0.9418226041572253,5.992583333333333,4489.802,8872.82,9.96,13.01,13,0.992,96.73386461948212,46.92163070096424,1,35307.860586110975,Balanced Baseline,1.2,10.0,1460.5542545581218,2427.892900752943,0.8849303297782917,18.598686073418467,17919.262896034044,52857.85899915074,-0.05689227437893363,13429.460896034045
SKU-0021,WH-MAD,SUP-008,Frozen,A,120.7479639699612,64.53265026370816,0.9356255885122411,6.907666666666667,7101.812,13920.699999999999,9.96,13.01,13,0.992,120.7479639699612,64.53265026370816,1,44073.00684903584,Balanced Baseline,1.2,10.0,1848.934466970357,3056.4141066699694,0.8849303297782918,18.812344872583704,22624.66131501761,65979.77739300732,-0.05069525873394931,15522.84931501761
SKU-0021,WH-PORTO,SUP-008,Frozen,A,107.65262540668635,44.17416835403058,0.9721887550200804,8.714333333333334,7457.134999999999,5138.95,9.96,13.01,13,0.992,107.65262540668635,44.17416835403058,1,39293.20827344052,Balanced Baseline,1.2,10.0,1590.6108051486458,2667.1370592155095,0.8849303297782918,18.27540189233371,19595.2541409576,58824.14929888984,-0.08725842524178862,12138.119140957602
SKU-0022,WH-LIS,SUP-011,Dairy,A,113.98197359232644,43.308431276318935,1.0,14.318583333333333,14483.521999999999,0.0,9.83,21.35,9,0.977,113.98197359232644,43.308431276318935,1,41603.420361199154,Balanced Baseline,1.2,10.0,1181.7481149256862,2321.567850848951,0.8849303297782919,15.86785096520951,17779.019371988627,102208.68123359434,-0.11506967022170811,3295.4973719886275
SKU-0022,WH-LYON,SUP-011,Dairy,A,89.61713537277355,33.74960920367098,1.0,9.586916666666667,6768.118833333333,0.0,9.83,21.35,9,0.977,89.61713537277355,33.74960920367098,1,32710.254411062346,Balanced Baseline,1.2,10.0,928.0528114881774,1824.2241652159128,0.8849303297782918,15.855751806033824,13967.909560857785,80360.50731271373,-0.11506967022170822,7199.7907275244515
SKU-0022,WH-MAD,SUP-011,Dairy,A,112.32210779131732,40.52656918890058,0.9516393442622951,7.8942499999999995,6981.429833333333,11635.75,9.83,21.35,9,0.977,112.32210779131732,40.52656918890058,1,40997.56934383082,Balanced Baseline,1.2,10.0,1156.794619201898,2280.0156971150714,0.8849303297782919,15.798904124476554,17443.985864492228,100720.26434451087,-0.06670901448400324,10462.556031158896
SKU-0022,WH-PORTO,SUP-011,Dairy,A,100.88380873628728,34.44446335283117,1.0,11.95775,9410.586666666666,0.0,9.83,21.35,9,0.977,100.88380873628728,34.44446335283117,1,36822.590188744856,Balanced Baseline,1.2,10.0,1031.9543466967777,2040.7924340596505,0.8849303297782918,15.729137456480567,15598.394347356696,90463.43666269236,-0.11506967022170822,6187.80768069003
SKU-0023,WH-LIS,SUP-007,Pet Care,A,70.58530615145949,31.202248489262857,0.9736296387790954,8.93825,10316.617999999999,6769.799999999999,18.94,37.61,13,0.976,70.58530615145949,31.202248489262857,1,25763.636745282714,Balanced Baseline,1.2,10.0,1052.6105481743407,1758.4636096889355,0.8849303297782919,18.41260158191686,24615.54372720226,111499.10184992269,-0.08869930900080347,14298.925727202262
SKU-0023,WH-LYON,SUP-007,Pet Care,A,53.87923759018728,26.079727779300935,0.8917375653398663,6.032416666666666,5319.7725,26327.0,18.94,37.61,13,0.976,53.87923759018728,26.079727779300935,1,19665.92172041836,Balanced Baseline,1.2,10.0,813.2682435825292,1352.060619484402,0.8849303297782918,18.594278983090977,18974.95519330662,85109.5918855098,-0.006807235561574476,13655.182693306622
SKU-0023,WH-MAD,SUP-007,Pet Care,A,67.21240471999461,26.254380019676127,0.7936919966447833,5.625166666666667,5973.2025,64350.71,18.94,37.61,13,0.976,67.21240471999461,26.254380019676127,1,24532.527722798033,Balanced Baseline,1.2,10.0,987.3550773996814,1659.4791245996275,0.8849303297782918,18.190072189992023,23156.015474838412,106171.14478999756,0.09123833313350849,17182.812974838413
SKU-0023,WH-PORTO,SUP-007,Pet Care,A,59.83773544834532,25.188092629743476,0.8155127276717138,7.252916666666667,7144.010166666666,44906.340000000004,18.94,37.61,13,0.976,59.83773544834532,25.188092629743476,1,21840.773438646043,Balanced Baseline,1.2,10.0,886.8709122377012,1485.2482667211543,0.8849303297782918,18.32126463497752,20763.978560652875,94521.8505521186,0.06941760210657799,13619.968393986208
SKU-0024,WH-LIS,SUP-005,Health,A,121.44538051974276,65.92560623944438,0.9427244710977845,11.915666666666668,35479.47416666667,31304.32,28.3,47.72,12,0.993,121.44538051974276,65.92560623944438,1,44327.56388970611,Balanced Baseline,1.2,10.0,1731.392165100507,2945.8459702979344,0.8849303297782918,18.256550209573785,62746.01534717922,243408.17932458315,-0.057794141319492676,27266.541180512555
