product_id,warehouse_id,supplier_id,category,abc_class,history_days_used,historical_daily_mean,historical_daily_std,forecast_daily_mean,forecast_daily_std,forecast_30d_q10,forecast_30d_q50,forecast_30d_q90,forecast_cv,uncertainty_band_rate,forecast_model
SKU-0075,WH-LIS,SUP-002,Personal Care,C,180,6.155555555555556,2.774227402081629,6.720662655176904,4.967374893087225,23.58690229047816,201.6198796553071,392.59829178179336,0.745107717228805,1.83023316015357,ewma_dow_normal
SKU-0077,WH-MAD,SUP-003,Frozen,C,180,22.238888888888887,11.019213230128956,25.793442432194556,19.072201967464924,93.10959823617715,773.8032729658366,1507.0635816594613,0.7500470537386126,1.8272783701261368,ewma_dow_normal
SKU-0060,WH-PORTO,SUP-002,Household,B,180,58.57222222222222,24.79773610038891,60.60908343810385,44.62146950366743,214.7235588965418,1818.2725031431155,3533.8139261228857,0.7432184759244255,1.8254086565621346,ewma_dow_normal
SKU-0062,WH-LIS,SUP-001,Dairy,C,180,27.555555555555557,11.887847521063145,29.116575221109585,21.3505908896151,100.59045647378198,873.4972566332875,1694.3537520299428,0.7351809795613992,1.824577333761743,ewma_dow_normal
SKU-0076,WH-MAD,SUP-008,Household,C,180,14.994444444444444,6.133976466159544,15.030710588298778,11.06964881674266,54.049895991024655,450.92131764896334,876.5110907827277,0.7433850210619397,1.8239572240227926,ewma_dow_normal
SKU-0109,WH-PORTO,SUP-008,Frozen,C,180,22.205555555555556,10.528332205019117,25.664867124285863,18.85863616928649,90.73584072989823,769.9460137285758,1494.9954549321299,0.7390517663162852,1.8238416579389765,ewma_dow_normal
SKU-0088,WH-LYON,SUP-011,Health,C,180,14.405555555555555,7.1891423581716865,17.3884821417859,12.75461242049337,60.98070147114607,521.654464253577,1012.0252697155134,0.7361122875806502,1.8231312744638246,ewma_dow_normal
SKU-0099,WH-PORTO,SUP-008,Personal Care,C,180,8.6,3.417993792306506,8.405554874985668,6.156300527439205,29.446578839410037,252.16664624957005,488.8551436166529,0.7361938321957449,1.8218450838362061,ewma_dow_normal
SKU-0112,WH-PORTO,SUP-001,Health,C,180,13.977777777777778,6.003681882933066,14.907274724776734,10.91884086062334,52.925779945137414,447.21824174330203,867.0099697092279,0.7360933033614419,1.8203286757505863,ewma_dow_normal
SKU-0091,WH-LIS,SUP-011,Personal Care,C,180,21.322222222222223,9.316685072087836,23.023212204731053,16.74383074852005,83.68164748995227,690.6963661419315,1334.438841411322,0.7319662924542985,1.8108640138181227,ewma_dow_normal
SKU-0050,WH-MAD,SUP-009,Snacks,B,180,37.9,13.782873349391378,34.291089595603204,24.898593851897495,123.36223399387549,1028.732687868096,1985.997645790848,0.7288074004772721,1.8106116717813476,ewma_dow_normal
SKU-0075,WH-PORTO,SUP-002,Personal Care,C,180,5.644444444444445,2.5161427920467796,6.141973940827843,4.461133728169995,22.442167583684707,184.2592182248353,355.7744056280376,0.7303279284195441,1.8090396847207768,ewma_dow_normal
SKU-0117,WH-LIS,SUP-011,Frozen,C,180,2.5722222222222224,1.1287534804443111,2.7828783103537504,2.0249779814519835,10.323224510969512,83.48634931061251,161.33976038030653,0.7330480918395507,1.80887698547552,ewma_dow_normal
SKU-0085,WH-PORTO,SUP-003,Frozen,C,180,18.47222222222222,8.217320959365289,19.94569015941354,14.4346113736728,72.96196271973568,598.3707047824063,1153.3316689011547,0.7260571753666144,1.8055190495568938,ewma_dow_normal
SKU-0082,WH-LIS,SUP-010,Snacks,C,180,16.855555555555554,7.425700668347112,18.420739489390836,13.36752150637875,69.32020443696794,552.6221846817251,1066.5572281002492,0.7326251282786467,1.8045548139505576,ewma_dow_normal
SKU-0065,WH-PORTO,SUP-007,Beverages,C,180,10.822222222222223,5.233279364914055,12.937968306647614,9.343292350960091,47.46765860195196,388.1390491994284,747.3563773908421,0.7247778311618143,1.8031906870294896,ewma_dow_normal
SKU-0065,WH-LIS,SUP-007,Beverages,C,180,14.233333333333333,6.72118305627645,16.533998450367882,12.002161846395245,63.40954929137639,496.0199535110364,957.4616326360614,0.7364776493179555,1.8024518510116598,ewma_dow_normal
SKU-0089,WH-PORTO,SUP-002,Beverages,C,180,6.977777777777778,3.128452159013345,7.6841910951727765,5.532561027535421,28.528779930026268,230.5257328551833,443.23360024445515,0.721730149292683,1.7989523997086576,ewma_dow_normal
SKU-0085,WH-LIS,SUP-003,Frozen,C,180,20.783333333333335,9.26896365031377,22.99323708715015,16.645561352742003,89.3419350844944,689.7971126145045,1329.7614689437607,0.7331099621883121,1.7982382227692493,ewma_dow_normal
SKU-0101,WH-LIS,SUP-004,Frozen,C,180,20.005555555555556,8.980734950341926,22.274085195518737,15.982506009430942,83.9031049461099,668.2225558655621,1282.694723796928,0.7197631631135806,1.7940005292069188,ewma_dow_normal
SKU-0053,WH-PORTO,SUP-008,Frozen,B,180,64.28333333333333,25.424941565936486,63.657066171932264,45.65880760005816,245.20716245313074,1909.711985157968,3665.135475980595,0.7231755834333644,1.7908084256195176,ewma_dow_normal
SKU-0112,WH-LYON,SUP-001,Health,C,180,11.133333333333333,5.289813125718897,12.930017090441954,9.23925833744192,49.1350206414198,387.9005127132586,743.1180923178493,0.7153143543343321,1.7890749017633585,ewma_dow_normal
SKU-0080,WH-PORTO,SUP-003,Health,C,180,2.1944444444444446,0.9750933043578958,2.5809259967672515,1.8358701079565916,10.002160509050903,77.42777990301755,148.01064623266674,0.7141847690093233,1.7824156381143677,ewma_dow_normal
SKU-0097,WH-PORTO,SUP-007,Beverages,C,180,14.45,7.565191531285109,18.258344321163115,13.018638054216007,73.804099830474,547.7503296348934,1048.2720090240641,0.7207893941911251,1.7790366458439708,ewma_dow_normal
SKU-0094,WH-LIS,SUP-007,Dairy,C,180,13.294444444444444,7.767355569226619,19.11294308737189,13.635148678016817,77.70727794054388,573.3882926211567,1097.612676663532,0.7224718921139941,1.7787342571307951,ewma_dow_normal
SKU-0070,WH-MAD,SUP-012,Dairy,C,180,20.92222222222222,10.099203771676745,25.753092420098664,18.32256005807906,104.88566976922499,772.5927726029599,1477.0319384194459,0.7190067985462119,1.776027834207265,ewma_dow_normal
SKU-0068,WH-MAD,SUP-006,Household,C,180,14.244444444444444,6.384882828988571,15.99905932099858,11.3887520791813,65.80225126663149,479.9717796299574,917.8299713301807,0.7198615740933431,1.775162116240323,ewma_dow_normal
SKU-0068,WH-PORTO,SUP-006,Household,C,180,14.272222222222222,6.215704165608571,15.810004837686147,11.219212357004391,63.72355661672025,474.30014513058444,905.6401199394736,0.7127363691689047,1.7750712749433308,ewma_dow_normal
SKU-0073,WH-LIS,SUP-001,Beverages,C,180,29.433333333333334,13.218448256193916,33.423323992993,23.66596555162056,135.00792624120874,1002.69971978979,1912.5743758739072,0.7116990724848299,1.7727804391980428,ewma_dow_normal
SKU-0079,WH-MAD,SUP-010,Pet Care,C,180,16.716666666666665,8.151001583587286,20.23539372432242,14.288947566238345,84.32041608011127,607.0618117296726,1156.4225054345961,0.7121339690069244,1.7660509500668389,ewma_dow_normal
SKU-0114,WH-LYON,SUP-007,Snacks,C,180,10.216666666666667,4.823447155106041,12.1527539011861,8.535540311616082,49.61782665702289,364.58261703558304,692.7446685092023,0.7040700033293237,1.764008517689176,ewma_dow_normal
SKU-0036,WH-LYON,SUP-001,Household,B,180,40.18888888888889,16.36073405658398,41.99396684600503,29.47824554421545,173.24675520804925,1259.8190053801509,2393.155757181075,0.7053920649117873,1.762085658727753,ewma_dow_normal
SKU-0079,WH-LIS,SUP-010,Pet Care,C,180,19.66111111111111,9.183519297714572,23.02417328686149,16.154244629139345,95.33594487166255,690.7251986058448,1311.800123445764,0.7045932861102574,1.7611405824333684,ewma_dow_normal
SKU-0088,WH-LIS,SUP-011,Health,C,180,19.11111111111111,8.624305583826898,22.283502315130033,15.68065941810413,94.85615170697567,668.505069453901,1271.372278235192,0.7123223312107224,1.7599210242179726,ewma_dow_normal
SKU-0088,WH-PORTO,SUP-011,Health,C,180,15.894444444444444,7.073830299676985,17.8437553287735,12.451560574883985,75.43425767399242,535.312659863205,1014.0321683096848,0.7009823150739413,1.7533639329126718,ewma_dow_normal
SKU-0109,WH-MAD,SUP-008,Frozen,C,180,27.6,12.863963784378829,32.97505841009162,23.01703758153127,142.3017996287391,989.2517523027485,1874.1773687070577,0.7025044878893223,1.7506924451201773,ewma_dow_normal
SKU-0086,WH-MAD,SUP-004,Dairy,C,180,20.67222222222222,9.398579802114261,24.30143724511377,16.89469840823928,103.23391188232108,729.0431173534131,1378.5859331879003,0.6967063676419291,1.749350608967255,ewma_dow_normal
SKU-0086,WH-LYON,SUP-004,Dairy,C,180,19.177777777777777,7.909513086706232,20.41382110373734,14.220951565454511,88.34127584284515,612.4146331121202,1159.1611153793854,0.7027638896763254,1.748520988296659,ewma_dow_normal
SKU-0112,WH-MAD,SUP-001,Health,C,180,14.088888888888889,6.87176141202432,17.30505608708624,12.00719874154391,76.05739753593535,519.1516826125871,980.7870129635099,0.697822135059379,1.7427076627674574,ewma_dow_normal
SKU-0080,WH-MAD,SUP-003,Health,C,180,2.55,1.2018375130695618,3.0671537308768406,2.123654166262517,13.440082312418268,92.01461192630522,173.66178156977642,0.6965843848168143,1.7412636526216096,ewma_dow_normal
SKU-0114,WH-MAD,SUP-007,Snacks,C,180,12.405555555555555,5.937944664652219,14.973655351069507,10.408059687379602,68.53553746926313,449.2096605320852,849.3636161313742,0.705308703799066,1.738226372374153,ewma_dow_normal
SKU-0115,WH-PORTO,SUP-002,Personal Care,C,180,16.094444444444445,6.3945657989165205,16.64511792862954,11.488240778791676,75.34244849212378,499.3535378588861,941.0367265212999,0.6963400013210967,1.7336300083926017,ewma_dow_normal
SKU-0080,WH-LIS,SUP-003,Health,C,180,2.577777777777778,1.088053746801138,2.8482877133647593,1.9658882768845798,12.979817961576401,85.44863140094277,161.03024736875906,0.6983392065888439,1.7326249347692793,ewma_dow_normal
SKU-0056,WH-MAD,SUP-007,Health,B,180,37.95,13.981741885232019,38.46274948250177,26.32673511168999,170.1724291747718,1153.8824844750532,2166.0545424169827,0.6854291755230902,1.7297100355502983,ewma_dow_normal
SKU-0105,WH-LIS,SUP-010,Beverages,C,180,15.988888888888889,7.993704847834279,21.326601716403648,14.61639873998028,96.2930579568874,639.7980514921094,1201.7481121274852,0.6888023195163072,1.7278187259128146,ewma_dow_normal
SKU-0114,WH-PORTO,SUP-007,Snacks,C,180,9.244444444444444,4.40368335191524,11.468271653040373,7.853441261622379,51.93399780504359,344.0481495912112,645.9858479035527,0.6874762742800172,1.7266532338695777,ewma_dow_normal
SKU-0095,WH-LIS,SUP-003,Pet Care,C,180,6.8277777777777775,2.731628436816005,7.132605186475998,4.8830205656149355,32.47379817298428,213.97815559427994,401.7134351077889,0.6872292498750512,1.7255950071600443,ewma_dow_normal
SKU-0066,WH-MAD,SUP-012,Snacks,C,180,10.21111111111111,3.992995107900763,10.564369712367826,7.215213896635411,47.788953581068924,316.93109137103477,594.331151320203,0.6847194730677634,1.7244827428410647,ewma_dow_normal
SKU-0116,WH-MAD,SUP-011,Household,C,180,13.511111111111111,5.068788147444588,13.262582576082888,9.073078991835608,60.579537308175986,397.87747728248667,746.7060348713891,0.6864047874448895,1.7244667937714762,ewma_dow_normal
SKU-0091,WH-PORTO,SUP-011,Personal Care,C,180,16.81111111111111,7.3650153613214915,19.348668458453428,13.22393813455104,88.67400107133614,580.4600537536029,1088.8748123235678,0.6867104170581209,1.7231173872936358,ewma_dow_normal
SKU-0084,WH-LYON,SUP-009,Household,C,180,12.53888888888889,5.728848772287655,14.86183703616709,10.175363468056643,69.60981427759512,445.8551110850127,837.0627005592124,0.6926930466409763,1.7213055703544116,ewma_dow_normal
SKU-0042,WH-PORTO,SUP-008,Snacks,B,180,44.56666666666667,17.620487060402446,47.30109330430999,32.31552959885287,223.79268739862832,1419.0327991292995,2661.4533255936817,0.6893076926430796,1.7178324839924566,ewma_dow_normal
SKU-0083,WH-PORTO,SUP-008,Personal Care,C,180,15.244444444444444,6.78201880115668,17.818575531623637,12.113941528056529,85.70719307318967,534.5572659487091,1000.296487854607,0.6850538499356359,1.7109285628327282,ewma_dow_normal
SKU-0066,WH-LYON,SUP-012,Snacks,C,180,6.955555555555556,3.401974816268871,8.896535333412691,6.019285632809088,41.68446367413242,266.89606000238075,498.31680778797903,0.6786229289621196,1.7108995318618543,ewma_dow_normal
SKU-0115,WH-LIS,SUP-002,Personal Care,C,180,22.372222222222224,9.391563167081992,24.83146074499747,16.858768554815015,120.43646972044804,744.9438223499242,1393.105259387242,0.6869678025067508,1.7084090792942779,ewma_dow_normal
SKU-0085,WH-MAD,SUP-003,Frozen,C,180,19.711111111111112,8.509271242742084,22.08814313443761,14.91809965819242,107.24222200139347,662.6442940331283,1236.1937131903342,0.6802714267506812,1.703706651298049,ewma_dow_normal
SKU-0087,WH-LIS,SUP-003,Pet Care,C,180,12.05,4.663270245811931,12.58685542042245,8.479711210117184,60.31193308706014,377.60566261267354,703.6212779134269,0.6764564550368625,1.7036538604195586,ewma_dow_normal
SKU-0110,WH-LYON,SUP-007,Dairy,C,180,17.294444444444444,6.6749738745516165,17.87921478522986,12.099881365332456,87.82650856599372,536.3764435568958,1001.5751007562682,0.6827428199513613,1.7035583929280986,ewma_dow_normal
SKU-0110,WH-MAD,SUP-007,Dairy,C,180,18.816666666666666,7.460491843537263,20.166086223736887,13.567812747206828,98.16669099867374,604.9825867121066,1126.6181367280735,0.6774281772852004,1.6999686740055044,ewma_dow_normal
SKU-0072,WH-LYON,SUP-008,Health,C,180,9.872222222222222,4.225528370063006,11.59187567526487,7.812093197249255,58.0132812378023,347.7562702579461,648.1042782713993,0.6822947188069636,1.6968522137527544,ewma_dow_normal
SKU-0112,WH-LIS,SUP-001,Health,C,180,14.666666666666666,6.359789884446,16.83941485756029,11.260465923801663,83.69654996510849,505.1824457268086,938.1084777290981,0.6722791441828367,1.6912937790915177,ewma_dow_normal
SKU-0108,WH-MAD,SUP-003,Household,C,180,5.0,2.016690136373273,5.418765372507213,3.6231279533547496,26.931882256270242,162.5629611752164,301.8597201989219,0.6728397600731635,1.6912083537056404,ewma_dow_normal
SKU-0103,WH-MAD,SUP-001,Pet Care,C,180,19.15,7.68839726561827,20.82919037871505,13.881853446391116,104.66975118418156,624.8757113614515,1158.5850418679486,0.6710599690223333,1.686599865415705,ewma_dow_normal
SKU-0077,WH-LIS,SUP-003,Frozen,C,180,29.233333333333334,13.38017377612599,35.47511882237974,23.34140198142114,183.0775281217023,1064.2535646713923,1961.6498722102754,0.6601636525071991,1.6711922826753602,ewma_dow_normal
SKU-0036,WH-PORTO,SUP-001,Household,B,180,47.53333333333333,19.441474988299383,53.76325561599177,35.39463919155964,284.12335608057697,1612.897668479753,2973.6993265146384,0.6618301887449775,1.6675428472589575,ewma_dow_normal
SKU-0070,WH-LIS,SUP-012,Dairy,C,180,20.705555555555556,8.276437053718158,22.613329498795597,14.800011597538298,118.48082693612614,678.3998849638679,1247.4092259509712,0.6562471339874388,1.6641046439372154,ewma_dow_normal
SKU-0072,WH-MAD,SUP-008,Health,C,180,12.527777777777779,4.9459995183236325,13.526106844542413,8.886316762335237,72.60736376693768,405.7832053362724,747.4314000971508,0.6616688153722918,1.6630161806992154,ewma_dow_normal
SKU-0107,WH-MAD,SUP-002,Personal Care,C,180,32.3,14.006742191374926,37.6856601407547,24.643912696850013,199.1080527777534,1130.5698042226409,2078.0431511564184,0.6565098161723221,1.6619363893860464,ewma_dow_normal
SKU-0077,WH-PORTO,SUP-003,Frozen,C,180,24.322222222222223,10.7576946895764,29.002534956999362,19.013810056816485,156.42433285468425,870.0760487099809,1601.0913900684059,0.661167458339632,1.6603917086967956,ewma_dow_normal
SKU-0099,WH-MAD,SUP-008,Personal Care,C,180,11.03888888888889,4.999847918233358,13.281386891013055,8.622172061564543,72.79943067668171,398.44160673039164,729.9343498471802,0.6527148461656063,1.6492627980369368,ewma_dow_normal
SKU-0099,WH-LIS,SUP-008,Personal Care,C,180,11.488888888888889,4.701704063943603,13.076832705189213,8.50602281894697,72.4709806332165,392.3049811556764,719.3321869610638,0.6560594752153696,1.6488732934827475,ewma_dow_normal
SKU-0036,WH-LIS,SUP-001,Household,B,180,57.888888888888886,21.197894089798968,60.434412526476066,39.01193247561548,334.42355071879706,1813.032375794282,3312.906469965639,0.6472126386719463,1.6428183848299904,ewma_dow_normal
SKU-0053,WH-LYON,SUP-008,Frozen,B,180,57.67777777777778,22.63917985060155,62.598195820829076,40.42424392961355,347.31234715854566,1877.9458746248722,3432.1184674434644,0.6484368656530943,1.6426491103749845,ewma_dow_normal
SKU-0015,WH-LYON,SUP-012,Pet Care,A,180,90.86111111111111,36.178910472875565,99.32689744489018,64.28053380277314,556.9901637943398,2979.8069233467054,5451.171485216301,0.6521980274454457,1.6424491409413764,ewma_dow_normal
SKU-0103,WH-LYON,SUP-001,Pet Care,C,180,16.877777777777776,7.348967590286328,20.158158000462727,13.095856409177877,115.51682902163807,604.7447400138818,1108.235198513758,0.6581977309230315,1.6415494072248271,ewma_dow_normal
SKU-0029,WH-MAD,SUP-002,Frozen,B,180,65.2388888888889,24.256627013370956,68.39912727330692,44.32528497656007,389.8665734521245,2051.9738181992075,3756.127968846841,0.65578863698297,1.6404991942581975,ewma_dow_normal
SKU-0066,WH-PORTO,SUP-012,Snacks,C,180,8.838888888888889,3.7478692477459608,10.399162334461183,6.705506157696662,58.233566985425114,311.9748700338355,569.7784274587888,0.6487142376740895,1.6396989296538007,ewma_dow_normal
SKU-0058,WH-MAD,SUP-001,Snacks,B,180,39.78333333333333,14.422698978001858,40.18352723085638,25.94164950911664,229.127533711169,1205.5058169256913,2202.8726631622235,0.6513744038828798,1.6372754919462311,ewma_dow_normal
SKU-0081,WH-LIS,SUP-010,Beverages,C,180,11.116666666666667,4.159226131286106,11.6490216591662,7.484846877206377,65.60049859083264,349.470649774986,637.2371667753494,0.6451881940836687,1.6357215364225206,ewma_dow_normal
SKU-0081,WH-PORTO,SUP-010,Beverages,C,180,8.555555555555555,3.3712922480077787,9.350553721526394,5.9871573972347845,54.02494101515518,280.51661164579184,510.702139713437,0.6453545886747253,1.627986292929161,ewma_dow_normal
SKU-0015,WH-MAD,SUP-012,Pet Care,A,180,107.28333333333333,38.32429615762896,109.73132540110888,70.06544262412044,635.3330792399507,3291.939762033266,5985.714092598773,0.642518520944481,1.6252973626875118,ewma_dow_normal
SKU-0036,WH-MAD,SUP-001,Household,B,180,49.922222222222224,19.208196445179293,54.456367690305235,34.6523660234263,318.5347985265409,1633.691030709157,2965.9548485235514,0.6393416929916832,1.620514528287403,ewma_dow_normal
SKU-0064,WH-LIS,SUP-005,Health,C,180,20.761111111111113,9.861251911462782,27.299321124699176,17.389981987511078,160.70652355012783,818.9796337409753,1487.5643929675919,0.6430074718985271,1.6201353669279632,ewma_dow_normal
SKU-0104,WH-LIS,SUP-008,Health,C,180,8.805555555555555,4.007112701634464,11.238374300082633,7.110658662992053,65.83020275442536,337.151229002479,610.5315012508013,0.6336577534263853,1.6155993264742654,ewma_dow_normal
SKU-0066,WH-LIS,SUP-012,Snacks,C,180,10.805555555555555,4.237498500811814,12.367046760590588,7.816650764815766,73.09862209978924,371.0114028177176,671.534633566669,0.6327771847942478,1.612985495653077,ewma_dow_normal
SKU-0069,WH-PORTO,SUP-006,Frozen,C,180,4.138888888888889,1.5952579479652327,4.4553338657259625,2.8225417987607604,26.904896458546734,133.66001597177888,242.1770018022866,0.6372433890430622,1.6105946402789049,ewma_dow_normal
SKU-0084,WH-LIS,SUP-009,Household,C,180,15.227777777777778,6.066512675312471,17.434572084851432,11.022383586816337,104.81023686955781,523.037162545543,946.8097507970706,0.6361544098456576,1.6098273205476035,ewma_dow_normal
SKU-0031,WH-LYON,SUP-003,Pet Care,B,180,52.8,22.677826149846936,64.61361476344165,40.8548415583008,396.1503346332125,1938.4084429032496,3509.1360276767596,0.6396169977113216,1.6059493057000285,ewma_dow_normal
SKU-0050,WH-LYON,SUP-009,Snacks,B,180,26.65,10.159881119262266,29.831633358341684,18.770489992020085,182.3126589080569,894.9490007502505,1616.6095258096282,0.6339819595780569,1.6026576550162932,ewma_dow_normal
SKU-0103,WH-PORTO,SUP-001,Pet Care,C,180,17.572222222222223,6.229350742781977,18.03654246714304,11.31660157140658,109.52412147210748,541.0962740142912,976.1805278287086,0.6305077898502067,1.6016676661383022,ewma_dow_normal
SKU-0067,WH-MAD,SUP-006,Personal Care,C,180,24.227777777777778,9.427068215827873,26.83530543434328,16.743602589640126,165.17621429252566,805.0591630302984,1448.792866378596,0.6259951608322368,1.5944376649965062,ewma_dow_normal
SKU-0070,WH-PORTO,SUP-012,Dairy,C,180,17.16111111111111,7.075146435414423,20.253903922308176,12.689784815136694,126.93900607401817,607.6171176692453,1095.495525557121,0.63339175844346,1.59402441326601,ewma_dow_normal
SKU-0072,WH-PORTO,SUP-008,Health,C,180,11.344444444444445,4.203380153824626,12.126301981070451,7.566381848550952,76.26247429044717,363.78905943211356,654.690314537675,0.6264543236468059,1.5900088945780073,ewma_dow_normal
SKU-0081,WH-MAD,SUP-010,Beverages,C,180,8.938888888888888,3.678662449553227,10.556561746946816,6.543894037274357,66.35598138854283,316.6968524084045,568.2869818552124,0.6212700906340004,1.5848941871370155,ewma_dow_normal
SKU-0026,WH-LYON,SUP-011,Snacks,B,180,23.55,8.796441002000524,25.294146209573636,15.720426709619039,160.91237015168568,758.8243862872091,1363.2205101094517,0.627446765284476,1.5844352944960596,ewma_dow_normal
SKU-0024,WH-MAD,SUP-005,Health,A,180,116.63333333333334,39.61940442136795,123.45256286552767,76.41714085195987,780.2898213713901,3703.57688596583,6641.552080763972,0.6199019238880955,1.5825949993377995,ewma_dow_normal
SKU-0120,WH-MAD,SUP-004,Health,C,180,8.216666666666667,3.166294205283743,9.301873438718324,5.71823841491502,60.90390868874253,279.0562031615497,498.9027249452983,0.6171821461122893,1.5695720478322133,ewma_dow_normal
SKU-0108,WH-LYON,SUP-003,Household,C,180,4.261111111111111,1.7508621623667857,5.053597333855666,3.102010471487234,33.184829897262496,151.60792001566998,270.8695112977762,0.6160814933214946,1.5677590021414909,ewma_dow_normal
SKU-0107,WH-LIS,SUP-002,Personal Care,C,180,39.26111111111111,16.13399336107756,46.66133436661653,28.731498403723727,310.0923750227422,1399.8400309984959,2504.4669337905257,0.6215541958458848,1.567589517498333,ewma_dow_normal
SKU-0115,WH-MAD,SUP-002,Personal Care,C,180,21.083333333333332,8.537708012139948,25.084326143649278,15.380964740723982,167.24241103782083,752.5297843094784,1343.8747676013115,0.6176785864683272,1.5635691518086146,ewma_dow_normal
SKU-0111,WH-PORTO,SUP-005,Pet Care,C,180,15.511111111111111,8.078863303589692,22.07435358004457,13.570705629877276,151.18068350457438,662.2306074013371,1183.9773787667616,0.6282679363441843,1.559572577466618,ewma_dow_normal
SKU-0076,WH-LIS,SUP-008,Household,C,180,14.827777777777778,5.130509634758771,15.251337109648953,9.262578843363263,102.46907990451255,457.5401132894686,813.6542858202432,0.6081282563200475,1.5543668964950188,ewma_dow_normal
SKU-0031,WH-MAD,SUP-003,Pet Care,B,180,68.46111111111111,25.80727104871801,76.2525727687768,46.14223250022134,519.4255871677035,2287.577183063304,4061.5866920147528,0.6076771838301926,1.548433482844818,ewma_dow_normal
SKU-0026,WH-MAD,SUP-011,Snacks,B,180,28.105555555555554,10.12188139279735,30.110804286809728,18.101073993572122,210.32511052049355,903.3241286042918,1599.2479200393216,0.6039694768664041,1.5375685930860998,ewma_dow_normal
SKU-0076,WH-PORTO,SUP-008,Household,C,180,12.188888888888888,4.8054774251550425,14.179433324000529,8.5154857127369,98.93309348286881,425.38299972001585,752.7740211159354,0.6016690996310156,1.5370640765226165,ewma_dow_normal
SKU-0069,WH-LIS,SUP-006,Frozen,C,180,4.555555555555555,1.6919864436182575,5.0569189645241766,3.027021110714176,35.75570005269637,151.7075689357253,268.08607823689454,0.6012332066018994,1.5314356417024304,ewma_dow_normal
SKU-0086,WH-PORTO,SUP-004,Dairy,C,180,19.383333333333333,7.496945374226364,22.677505022856348,13.506360975339835,162.31472021301195,680.3251506856905,1199.5980922684082,0.5967870818872758,1.5246876747242586,ewma_dow_normal
SKU-0114,WH-LIS,SUP-007,Snacks,C,180,13.3,5.7914404186614075,16.930714388190587,10.065009806236556,121.89965040467614,507.92143164571763,894.8863038778442,0.5967711235976022,1.5218626451114927,ewma_dow_normal
SKU-0048,WH-MAD,SUP-003,Health,B,180,74.5111111111111,24.42260352633079,78.16968281574383,46.38149149467013,563.6853773052009,2345.090484472315,4128.298675590958,0.5954416669690493,1.5200323065947092,ewma_dow_normal
SKU-0067,WH-LIS,SUP-006,Personal Care,C,180,23.366666666666667,9.446645232316676,27.53745537114746,16.25764823937014,203.12765473077457,826.1236611344237,1451.1740977315703,0.5920118562865984,1.5107259381567553,ewma_dow_normal
SKU-0029,WH-LYON,SUP-002,Frozen,B,180,46.80555555555556,16.600497139430068,52.350430891520496,30.883086407485735,385.7105529104864,1570.5129267456148,2757.8609587764895,0.5916420980876649,1.5104303603419076,ewma_dow_normal
SKU-0056,WH-LIS,SUP-007,Health,B,180,45.5,15.218152935588133,46.87070121489396,27.670811407663205,346.6401766382047,1406.1210364468188,2469.968186828224,0.5937688139215248,1.51006062433682,ewma_dow_normal
SKU-0031,WH-PORTO,SUP-003,Pet Care,B,180,57.25,20.746373446296207,62.0357376103227,36.42046537436767,461.39209927020147,1861.072128309681,3261.313260861195,0.5885985358345938,1.5044667635391555,ewma_dow_normal
SKU-0042,WH-LYON,SUP-008,Snacks,B,180,40.416666666666664,15.23406760003572,46.8102066345783,27.33438401146459,357.7912232546831,1404.306199037349,2455.2188777300416,0.5880562899160885,1.4935686076962018,ewma_dow_normal
SKU-0018,WH-MAD,SUP-004,Snacks,A,180,110.6,40.1929146873109,124.40857742816242,72.61791738532618,950.3754623761329,3732.2573228448723,6524.165494197468,0.5864927338890301,1.4934098990722258,ewma_dow_normal
SKU-0107,WH-PORTO,SUP-002,Personal Care,C,180,31.544444444444444,12.469996269133507,37.78668518812712,22.0139282409801,288.8478446831304,1133.6005556438138,1979.9600816742504,0.5841775236765389,1.4918061115722325,ewma_dow_normal
SKU-0089,WH-LIS,SUP-002,Beverages,C,180,9.944444444444445,3.4781395884720236,11.062652102533473,6.4105041155710465,86.37565358729105,331.8795630760042,578.3413106332098,0.5831192392035436,1.4823620125510801,ewma_dow_normal
SKU-0087,WH-PORTO,SUP-003,Pet Care,C,180,9.666666666666666,3.792082312945807,11.651381118957971,6.747105205401355,90.83137727086849,349.54143356873914,608.9443307350258,0.5824076389945846,1.4822647723743105,ewma_dow_normal
SKU-0110,WH-PORTO,SUP-007,Dairy,C,180,16.066666666666666,5.709543123715263,17.604372027651372,10.179318446023876,138.01556851257732,528.1311608295412,919.490805549909,0.5839728492699349,1.4796991637642822,ewma_dow_normal
SKU-0025,WH-PORTO,SUP-011,Beverages,B,180,33.91111111111111,13.24428363626605,39.61436922961377,22.886999091067715,311.4806335263925,1188.4310768884131,2068.3571623616835,0.58464130586012,1.4783158762855642,ewma_dow_normal
SKU-0030,WH-LYON,SUP-003,Dairy,B,180,27.605555555555554,9.541732636204337,29.490149785143807,17.014305397115226,232.03578572310968,884.7044935543142,1538.8457851041233,0.579534236723042,1.4771146850751078,ewma_dow_normal
SKU-0025,WH-LIS,SUP-011,Beverages,B,180,43.42777777777778,16.2236569648606,50.68085568522159,29.14061007739034,400.06983658851743,1520.4256705566477,2640.781504524778,0.5764817422997202,1.4737396975913377,ewma_dow_normal
SKU-0043,WH-LYON,SUP-005,Personal Care,B,180,37.2,13.024858055821632,40.733789621062336,23.385396080858293,323.82439707417694,1222.01368863187,2121.101417381006,0.5759574782812605,1.4707503173053704,ewma_dow_normal
