product_id,product_name,warehouse_id,category,supplier_id,units_demanded,units_lost_sales,lost_sales_revenue_observed,lost_sales_margin_proxy_observed,excess_inventory_value_proxy_observed,trapped_working_capital_proxy_observed,slow_moving_value_proxy_observed,supplier_delay_impact_proxy_observed,lost_sales_revenue_annualized,lost_sales_margin_proxy_annualized,excess_inventory_value_proxy_annualized,trapped_working_capital_proxy_annualized,slow_moving_value_proxy_annualized,supplier_delay_impact_proxy_annualized,opportunity_margin_recovery_12m_proxy,opportunity_wc_release_12m_proxy,opportunity_total_12m_proxy,stockout_rate,opportunity_share,opportunity_rank
SKU-0065,Beverages Product 65,WH-PORTO,Beverages,SUP-007,7625,28,1016.3999999999999,514.6399999999999,797164.5410862243,894454.2906632323,228193.28,359.85746275266206,507.50478796169625,256.9679890560875,398037.01435905864,446615.34349121724,113940.55704514364,179.68259084093248,89.9387961696306,111653.83587280431,111743.77466897393,0.0036721311475409837,0.0026111940882968094,82
SKU-0118,Dairy Product 118,WH-LIS,Dairy,SUP-001,4705,147,1593.48,652.68,878304.0228134835,892374.7123193188,50080.0,1039.3126181848147,795.6500683994527,325.8935704514363,438551.25626117847,445576.97673946834,25005.745554035566,518.9454249486421,114.0627496580027,111394.24418486709,111508.30693452508,0.03124335812964931,0.002605691750846702,83
SKU-0009,Beverages Product 9,WH-MAD,Beverages,SUP-005,63878,1514,50522.18,27342.839999999993,852904.1318590336,852904.1318590336,0.0,21647.94743205365,25226.533105335155,13652.717647058818,425868.6841703793,425868.6841703793,0.0,10809.16663843992,4778.451176470587,106467.17104259483,111245.62221906541,0.023701430852562697,0.002599553415372299,84
SKU-0119,Pet Care Product 119,WH-MAD,Pet Care,SUP-001,17113,397,11270.83,6324.21,670543.4847117239,833223.3106068866,364056.28,7351.153347651653,5627.705813953488,3157.7792749658,334813.0942815037,416041.73511834966,181779.12749658,3670.548525161222,1105.22274623803,104010.43377958742,105115.65652582544,0.023198737801671244,0.0024563102662387777,85
SKU-0031,Pet Care Product 31,WH-PORTO,Pet Care,SUP-003,39044,6939,421960.59,187699.95,529984.013814887,578362.0938148871,96756.16,284727.93205316743,210691.67626538986,93721.58926128592,264629.5007420435,288785.4504000462,48311.899316005474,142169.21367907812,32802.55624145007,72196.36260001155,104998.91884146162,0.17772256940887204,0.002453582376007798,86
SKU-0069,Frozen Product 69,WH-MAD,Frozen,SUP-006,3327,74,2663.26,1462.2400000000002,824198.621153372,836195.484136755,38156.729999999996,1143.2001614032524,1329.8083447332422,730.1198358413133,411535.56322979584,417525.78893285303,19052.266005471956,570.8181380467677,255.54194254445963,104381.44723321326,104636.98917575771,0.022242260294559665,0.0024451249151222596,87
SKU-0071,Pet Care Product 71,WH-MAD,Pet Care,SUP-003,5735,30,234.29999999999998,64.19999999999999,835374.8951235809,836341.0026401782,3815.91,158.09949095022625,116.98974008207934,32.05608755129958,417116.0557046608,417598.4486507046,1905.3449384404923,78.94160628841665,11.219630642954854,104399.61216267615,104410.8317933191,0.0052310374891020054,0.002439840139108582,88
SKU-0085,Frozen Product 85,WH-MAD,Frozen,SUP-003,13470,113,2380.91,1049.7700000000002,757849.6705850761,813144.0399102216,137225.22,1606.5755825791857,1188.8264705882352,524.1669630642956,378406.47026477807,406015.83388130076,68518.74870041039,802.1889023822199,183.45843707250344,101503.95847032519,101687.4169073977,0.008389012620638455,0.0023762002193800425,89
SKU-0071,Pet Care Product 71,WH-PORTO,Pet Care,SUP-003,5090,278,2171.18,594.9199999999998,801927.7535530699,801927.7535530699,0.0,1465.05528280543,1084.1049247606018,297.05307797537614,400415.3625812182,400415.3625812182,0.0,731.5255516059943,103.96857729138164,100103.84064530455,100207.80922259593,0.054616895874263265,0.002341625202999952,90
SKU-0071,Pet Care Product 71,WH-LIS,Pet Care,SUP-003,5767,166,1296.46,355.23999999999995,788375.0343559124,789335.5535575292,2534.49,874.8171832579185,647.3432284541723,177.3770177838577,393648.27296841034,394127.87557934085,1265.511422708618,436.81022146257214,62.081956224350186,98531.96889483521,98594.05085105957,0.028784463325819316,0.0023039153947159723,91
SKU-0075,Personal Care Product 75,WH-PORTO,Personal Care,SUP-002,4015,115,1652.55,845.25,780543.5304137581,787006.2409073673,17170.92,1135.1689018260145,825.1446648426812,422.04685362517097,389737.8777031761,392964.8124913667,8573.715184678522,566.8080015957528,147.71639876880982,98241.20312284167,98388.91952161049,0.028642590286425903,0.0022991219490285622,92
SKU-0092,Household Product 92,WH-MAD,Household,SUP-012,10320,0,0.0,0.0,607758.1308683988,786543.8755149655,397777.88,0.0,0.0,0.0,303463.36219831125,392733.9460505642,198616.86210670313,0.0,0.0,98183.48651264104,98183.48651264104,0.0,0.002294321453787095,93
SKU-0075,Personal Care Product 75,WH-MAD,Personal Care,SUP-002,4019,166,2385.42,1220.1,750607.8037259148,764669.5123988747,41649.659999999996,1638.5916322010294,1191.0783857729139,609.2154582763337,374790.4902325019,381811.7264371946,20796.341860465116,818.1750283903909,213.2254103967168,95452.93160929866,95666.15701969537,0.04130380691714357,0.0022354972740084244,94
SKU-0119,Pet Care Product 119,WH-LYON,Pet Care,SUP-001,15950,824,23393.36,13126.32,597275.3482494309,733679.2681415019,293607.44,15257.809467166153,11680.679069767442,6554.181668946648,298229.14105477737,366337.801466003,146602.89411764705,7618.4684753976,2293.9635841313266,91584.45036650075,93878.41395063208,0.05166144200626959,0.002193721844932752,95
SKU-0112,Health Product 112,WH-LYON,Health,SUP-001,7849,205,2888.45,578.1,711316.7236404377,743122.3296382957,82845.77,1883.9285915078497,1442.2493160054719,288.6545827633379,355171.8250735428,371052.8732120081,41366.21894664843,940.6756989061082,101.02910396716827,92763.21830300202,92864.2474069692,0.026117976812332782,0.0021700231136950986,96
SKU-0087,Pet Care Product 87,WH-MAD,Pet Care,SUP-003,8409,656,19693.12,9249.6,696741.2075876993,726603.8252141164,73088.72,13288.400542986426,9833.09001367989,4618.473324213406,347894.036620397,362804.91956655605,36494.36771545828,6635.111078235356,1616.465663474692,90701.22989163901,92317.6955551137,0.07801165418004519,0.00215725145846204,97
SKU-0114,Snacks Product 114,WH-LIS,Snacks,SUP-007,8935,0,0.0,0.0,700348.6164267719,721883.4984984865,45924.48,0.0,0.0,0.0,349695.27359202696,360447.98488638515,22930.827906976745,0.0,0.0,90111.99622159629,90111.99622159629,0.0,0.0021057093562079974,98
SKU-0041,Beverages Product 41,WH-LIS,Beverages,SUP-006,29482,369,4793.31,1597.77,706290.1661491552,706290.1661491552,0.0,2057.520769904487,2393.3764021887823,797.7921340629274,352661.9844657204,352661.9844657204,0.0,1027.3530520042925,279.22724692202456,88165.4961164301,88444.72336335214,0.012516111525676684,0.00206674903789119,99
SKU-0008,Health Product 8,WH-MAD,Health,SUP-004,63518,9203,938429.91,488587.26999999996,0.0,0.0,0.0,370642.05228925654,468573.07407660736,243959.44398084813,0.0,0.0,0.0,185067.5090089995,85385.80539329683,0.0,85385.80539329683,0.14488806322617212,0.001995269185490866,100
SKU-0061,Frozen Product 61,WH-LIS,Frozen,SUP-002,8716,32,973.44,567.3600000000001,559994.1341644055,665156.3262986945,253660.41,668.674966441872,486.05417236662106,283.2919288645691,279614.0341586977,332123.1998618652,126656.70266757865,333.8801132028499,99.15217510259919,83030.7999654663,83129.9521405689,0.0036714089031665903,0.0019425551019095837,101
SKU-0031,Pet Care Product 31,WH-MAD,Pet Care,SUP-003,47888,8010,487088.10000000003,216670.50000000003,355740.537774468,355740.537774468,0.0,328674.2665723982,243210.88440492476,108187.0485636115,177626.94430599292,177626.94430599292,0.0,164112.3218863548,37865.466997264026,44406.73607649823,82272.20307376226,0.1672652856665553,0.001922511486065009,102
SKU-0008,Health Product 8,WH-LYON,Health,SUP-004,50103,8592,876126.24,456149.27999999997,0.0,0.0,0.0,346034.60972175293,437463.8544459644,227762.63638850886,0.0,0.0,0.0,172780.61908131302,79716.92273597809,0.0,79716.92273597809,0.1714867373211185,0.001862800482640174,103
SKU-0064,Health Product 64,WH-MAD,Health,SUP-005,12893,32,1191.36,456.32,514331.4676626168,634363.1470462711,263006.5,510.4787373120367,594.8651162790698,227.84787961696307,256813.93392182645,316747.6726017633,131323.35499316006,254.8902039930142,79.74675786593707,79186.91815044082,79266.66490830675,0.002481966958814861,0.0018522789964875211,104
SKU-0065,Beverages Product 65,WH-MAD,Beverages,SUP-007,8217,0,0.0,0.0,521655.14720639534,627504.061472734,240414.72,0.0,0.0,0.0,260470.76433698263,313322.82139199437,120042.91764705881,0.0,0.0,78330.70534799859,78330.70534799859,0.0,0.0018304077819343931,105
SKU-0107,Personal Care Product 107,WH-LIS,Personal Care,SUP-002,26568,1462,45789.840000000004,26696.119999999995,509496.7251696051,562259.3577480228,112995.12,31453.936272783827,22863.6,13329.799999999997,254399.8696127303,280745.09654997033,56420.271956224344,15705.453816095891,4665.4299999999985,70186.27413749258,74851.70413749258,0.055028605841613974,0.0017491115538361217,106
SKU-0003,Personal Care Product 3,WH-LIS,Personal Care,SUP-002,65257,6036,274275.83999999997,119693.87999999999,416146.68791317736,416146.68791317736,0.0,188405.4365012905,136950.31682626536,59765.07004103967,207788.70189919253,207788.70189919253,0.0,94073.84996302467,20917.774514363882,51947.17547479813,72864.949989162,0.09249582420276752,0.0017026856951930956,107
SKU-0010,Snacks Product 10,WH-PORTO,Snacks,SUP-001,65381,7772,112771.72,65595.68,489597.64810429234,489597.64810429234,0.0,73552.89778999727,56308.724760601915,32752.972913816684,244463.9419398997,244463.9419398997,0.0,36726.13911538851,11463.540519835838,61115.985484974924,72579.52600481076,0.11887245530046955,0.00169601599549122,108
SKU-0029,Frozen Product 29,WH-LIS,Frozen,SUP-002,53150,5282,129144.9,54563.060000000005,503800.1852061346,503800.1852061346,0.0,88712.15655165075,64484.115595075236,27244.209165526678,251555.49603315888,251555.49603315888,0.0,44295.399646173086,9535.473207934336,62888.87400828972,72424.34721622405,0.099379115710254,0.0016923898253838738,109
SKU-0037,Frozen Product 37,WH-LIS,Frozen,SUP-003,59052,8352,189840.96,60886.08000000001,459500.8060991094,459500.8060991094,0.0,128099.69755656109,94790.62982216141,30401.394254445968,229436.1070125512,229436.1070125512,0.0,63962.229286107795,10640.487989056088,57359.0267531378,67999.51474219389,0.1414346677504572,0.00158899170381407,110
SKU-0109,Frozen Product 109,WH-LIS,Frozen,SUP-008,19776,29,674.83,343.94,482120.7915044192,542539.647003363,124665.66,232.87418801331089,336.95341997264023,171.7347469220246,240730.62776896442,270898.7293518844,62247.55937072504,116.2778093363317,60.10716142270861,67724.6823379711,67784.78949939381,0.0014664239482200647,0.0015839740705162098,111
SKU-0024,Health Product 24,WH-MAD,Health,SUP-005,84079,7166,341961.52,139163.72,329060.06473624776,329060.06473624776,0.0,146525.05115070572,170746.86019151847,69486.67277701778,164304.95708444656,164304.95708444656,0.0,73162.30324214445,24320.33547195622,41076.23927111164,65396.57474306786,0.08522936761854923,0.0015281670041111673,112
SKU-0029,Frozen Product 29,WH-PORTO,Frozen,SUP-002,41093,2849,69658.05,29430.170000000002,466811.89316397783,466811.89316397783,0.0,47849.476337685155,34781.3792749658,14694.954924760603,233086.649801439,233086.649801439,0.0,23892.00938885784,5143.234223666211,58271.66245035975,63414.89667402596,0.06933054291485168,0.0014818597617245685,113
SKU-0012,Household Product 12,WH-PORTO,Household,SUP-003,76826,11499,213191.46,103261.01999999997,359215.83171057777,359215.83171057777,0.0,143856.00213800906,106449.90820793434,51559.880027359766,179362.21419201215,179362.21419201215,0.0,71829.60435071588,18045.95800957592,44840.55354800304,62886.51155757895,0.1496758909744097,0.0014695126211657528,114
SKU-0024,Health Product 24,WH-LYON,Health,SUP-005,61808,8539,407481.08,165827.38,246635.96170418145,264762.1117041815,36252.3,174599.1364465359,203461.8251709986,82800.26497948015,123149.28320386625,132199.96001645175,18101.353625171,87180.14336933735,28980.092742818055,33049.99000411294,62030.082746930995,0.138153637069635,0.0014494998566602065,115
SKU-0061,Frozen Product 61,WH-PORTO,Frozen,SUP-002,7912,139,4228.38,2464.4700000000007,416975.57319806295,491937.33627013135,177939.18,2904.556885481881,2111.29781121751,1230.549316005472,208202.57758863608,245632.18568891648,88847.8805745554,1450.291741724879,430.6922606019152,61408.04642222912,61838.738682831034,0.017568250758341758,0.0014450285875403954,116
SKU-0048,Health Product 48,WH-PORTO,Health,SUP-003,49048,7017,427335.3,176196.87,241091.03149460067,241091.03149460067,0.0,288354.6453054299,213375.35499316003,87977.91730506155,120380.61080099759,120380.61080099759,0.0,143980.08965319002,30792.27105677154,30095.152700249397,60887.42375702094,0.14306393736747675,0.001422798553538568,117
SKU-0103,Pet Care Product 103,WH-LIS,Pet Care,SUP-001,13756,692,30448.0,16954.0,454721.54357060126,463906.04357060126,18369.0,19859.044731337224,15203.173734610124,8465.403556771544,227049.7447377147,231635.7125899719,9171.935704514362,9915.938887740202,2962.8912448700403,57908.928147492974,60871.81939236302,0.050305321314335565,0.0014224339155543303,118
SKU-0061,Frozen Product 61,WH-MAD,Frozen,SUP-002,8712,492,14966.640000000001,8723.160000000002,337747.620907873,462259.48322466214,275791.77,10280.877609043782,7473.082900136799,4355.61340629275,168642.7929293757,230813.55865526904,137707.24493844048,5133.406740493817,1524.4646922024624,57703.38966381726,59227.85435601972,0.05647382920110193,0.0013840182472364948,119
SKU-0003,Personal Care Product 3,WH-MAD,Personal Care,SUP-002,56159,12612,573089.28,250095.96,123259.44887585052,123259.44887585052,0.0,393666.2301448436,286152.65006839944,124876.91573187413,61545.415649364484,61545.415649364484,0.0,196563.8495251271,43706.92050615594,15386.353912341121,59093.274418497065,0.22457664844459482,0.0013808734247324802,120
SKU-0103,Pet Care Product 103,WH-LYON,Pet Care,SUP-001,11558,367,16148.0,8991.5,408111.37063327926,457541.0573219278,113568.0,10532.181237573355,8062.954856361149,4489.599863201094,203776.53937229404,228457.57308140033,56706.32010943912,5258.886664451811,1571.3599521203828,57114.39327035008,58685.75322247046,0.031752898425333104,0.001371350595017155,121
SKU-0008,Health Product 8,WH-PORTO,Health,SUP-004,60458,6255,637822.35,332077.94999999995,3407.3667432950156,3407.3667432950156,0.0,251914.16245455827,318474.908002736,165811.835499316,1701.3527514400555,1701.3527514400555,0.0,125784.77331862348,58034.14242476059,425.3381878600139,58459.4806126206,0.10346025339905389,0.0013660631264048432,122
SKU-0003,Personal Care Product 3,WH-PORTO,Personal Care,SUP-002,51976,11373,516789.12,225526.59,137808.64455737,137808.64455737,0.0,354992.5495906522,258041.0790697674,112609.03604651161,68810.06191989062,68810.06191989062,0.0,177253.4618339098,39413.16261627906,17202.515479972655,56615.67809625172,0.2188125288594736,0.0013229777174414215,123
SKU-0027,Personal Care Product 27,WH-LIS,Personal Care,SUP-008,23426,75,3680.25,1980.0,439706.46988081763,439706.46988081763,0.0,1270.0016751418689,1837.6077291381669,988.6456908344734,219552.47812106487,219552.47812106487,0.0,634.1321633745309,346.02599179206567,54888.119530266216,55234.14552205829,0.003201570904123623,0.0012906944900203865,124
SKU-0048,Health Product 48,WH-LIS,Health,SUP-003,56193,5330,324597.0,133836.3,250076.83502627086,250076.83502627086,0.0,219029.5367647059,162076.47742818057,66826.60670314638,124867.36632638695,124867.36632638695,0.0,109364.95337772592,23389.31234610123,31216.84158159674,54606.15392769797,0.09485167191643087,0.0012760197759832826,125
SKU-0055,Pet Care Product 55,WH-LIS,Pet Care,SUP-002,24317,4091,267960.5,98511.28,297526.57534743997,297526.57534743997,0.0,184067.3059924055,133796.9664842681,49188.25882352941,148559.78112423472,148559.78112423472,0.0,91907.75196611219,17215.890588235292,37139.94528105868,54355.83586929397,0.1682362133486861,0.0012701704207396932,126
SKU-0088,Health Product 88,WH-LIS,Health,SUP-011,12936,58,5374.28,2809.5199999999995,284275.47924609896,424276.9936434339,289950.54,1088.3013898179158,2683.464021887825,1402.8383036935702,141943.29675078814,211848.29367969,144776.94541723665,543.40630271346,490.9934062927495,52962.0734199225,53453.06682621525,0.004483611626468769,0.0012490747919642403,127
SKU-0039,Pet Care Product 39,WH-LIS,Pet Care,SUP-008,49934,538,12503.12,7155.4,416904.76713657717,416904.76713657717,0.0,4314.6480115480745,6243.007934336525,3572.8057455540356,208167.2229888518,208167.2229888518,0.0,2154.3728101437036,1250.4820109439122,52041.80574721295,53292.28775815686,0.010774221973004365,0.0012453177562521426,128
SKU-0009,Beverages Product 9,WH-LYON,Beverages,SUP-005,56301,267,8909.789999999999,4822.019999999999,411648.48501881026,411648.48501881026,0.0,3817.702750566925,4448.8007523939805,2407.7117647058813,205542.67719817476,205542.67719817476,0.0,1906.240087492377,842.6991176470585,51385.66929954369,52228.368417190744,0.004742366920658603,0.0012204564169803567,129
SKU-0017,Beverages Product 17,WH-LIS,Beverages,SUP-008,78768,0,0.0,0.0,414070.98909852776,414070.98909852776,0.0,0.0,0.0,0.0,206752.27225849882,206752.27225849882,0.0,0.0,0.0,51688.068064624706,51688.068064624706,0.0,0.0012078308448560525,130
SKU-0031,Pet Care Product 31,WH-LYON,Pet Care,SUP-003,36877,9115,554283.15,246560.75000000003,38291.13763262393,66919.61763262394,57256.96,374015.72282239824,276762.4483584131,123111.72879616964,19119.37788769868,33414.03616403247,28589.316552667577,186752.03670338626,43089.10507865937,8353.509041008117,51442.61411966749,0.24717303468286467,0.0012020951527164224,131
SKU-0103,Pet Care Product 103,WH-PORTO,Pet Care,SUP-001,11918,445,19580.0,10902.499999999998,369320.3484446084,389727.0984446084,40813.5,12770.628476076683,9776.607387140903,5443.792749658001,184407.56112487285,194596.9780195377,20378.833789329685,6376.579198041025,1905.3274623803004,48649.244504884424,50554.571967264725,0.03733847961067293,0.0011813436573836242,132
SKU-0092,Household Product 92,WH-LYON,Household,SUP-012,7805,26,1155.44,663.0,266433.216136833,401378.2860429635,285937.18,299.7826566989181,576.9296853625171,331.04651162790697,133034.3692064898,200414.60247015278,142773.0105335157,149.68627865267456,115.86627906976742,50103.650617538195,50219.51689660796,0.0033311979500320306,0.001173514193752701,133
SKU-0048,Health Product 48,WH-MAD,Health,SUP-003,50375,10245,623920.5,257251.94999999998,5234.034192724427,32148.114192724428,53828.16,421005.17901583714,311533.4917920656,128450.0160738714,2613.437045614796,16052.067962167463,26877.261833105335,210214.62426919362,44957.50562585499,4013.0169905418657,48970.522616396855,0.20337468982630272,0.0011443280803386416,134
SKU-0064,Health Product 64,WH-LYON,Health,SUP-005,9433,118,4393.139999999999,1682.6799999999998,234410.85569902608,389814.8410581206,324772.83,1882.3903438381353,2193.5651162790696,840.1890560875512,117045.09210690085,194640.78931082628,162164.2721614227,939.9076272242398,294.0661696306429,48660.19732770657,48954.26349733722,0.012509275946146507,0.0011439481422553326,135
SKU-0112,Health Product 112,WH-PORTO,Health,SUP-001,9663,559,7876.31,1576.38,353117.8275196213,372512.25600529433,42521.71,5137.151622697014,3932.7676470588235,787.1117647058824,176317.3830980325,186001.3316579103,21231.770383036936,2565.0620277488515,275.48911764705883,46500.33291447758,46775.82203212463,0.05784952913173962,0.0010930429934672711,136
SKU-0010,Snacks Product 10,WH-MAD,Snacks,SUP-001,67169,5189,75292.39,43795.159999999996,312924.4259089141,312924.4259089141,0.0,49107.821234212024,37594.69541723666,21867.624350205195,156248.17435944412,156248.17435944412,0.0,24520.321136097657,7653.668522571817,39062.04358986103,46715.71211243285,0.07725289940299841,0.001091638363389111,137
SKU-0037,Frozen Product 37,WH-PORTO,Frozen,SUP-003,44097,7469,169770.37,54449.01000000001,297508.00409724354,297508.00409724354,0.0,114556.59016402716,84769.06299589603,27187.2621751026,148550.50820177005,148550.50820177005,0.0,57199.939001190025,9515.54176128591,37137.62705044251,46653.16881172842,0.16937660158287413,0.001090176870813388,138
SKU-0065,Beverages Product 65,WH-LYON,Beverages,SUP-007,6650,115,4174.5,2113.6999999999994,279390.4789801264,362879.94808622455,180902.4,1477.9860077341477,2084.394664842681,1055.4042407660736,139504.13793125327,181191.76614428448,90327.46374829001,737.9820695252585,369.39148426812574,45297.94153607112,45667.33302033925,0.017293233082706767,0.001067140163863649,139
SKU-0107,Personal Care Product 107,WH-PORTO,Personal Care,SUP-002,21327,1821,57033.72,33251.45999999999,295948.2192068776,315793.6787379894,47904.08,39177.57725905564,28477.849247606016,16602.98618331053,147771.682640917,157680.83822074707,23919.27387140903,19561.991381060612,5811.045164158685,39420.20955518677,45231.25471934545,0.08538472358981572,0.0010569500205204272,140
SKU-0089,Beverages Product 89,WH-PORTO,Beverages,SUP-002,4757,444,4160.28,2335.4399999999996,353857.35337142355,358294.70659097977,14767.23,2857.777664148577,2077.29439124487,1166.122571819425,176686.64019229764,178902.28167675462,7373.514295485636,1426.9341277896451,408.14290013679874,44725.570419188654,45133.71331932545,0.09333613622030691,0.0010546707031459164,141
SKU-0022,Dairy Product 22,WH-LIS,Dairy,SUP-011,78083,0,0.0,0.0,347099.14649089635,347099.14649089635,0.0,0.0,0.0,0.0,173312.15932855973,173312.15932855973,0.0,0.0,0.0,43328.03983213993,43328.03983213993,0.0,0.0010124762815855158,142
SKU-0047,Pet Care Product 47,WH-PORTO,Pet Care,SUP-003,52490,10167,353709.93,107770.19999999998,195586.86860470113,195586.86860470113,0.0,238674.17787895928,176613.02934336526,53811.3857729138,97659.65395446772,97659.65395446772,0.0,119173.83710782508,18833.98502051983,24414.91348861693,43248.898509136765,0.19369403695942083,0.0010106269315400386,143
SKU-0029,Frozen Product 29,WH-LYON,Frozen,SUP-002,33009,6953,170000.85,71824.49,232641.57587594842,241791.22613501578,18836.08,116776.90732745697,84884.1453488372,35863.117441860464,116161.66237307957,120730.22919190253,9405.156224350205,58308.578898114625,12552.091104651163,30182.557297975633,42734.64840262679,0.21063952255445484,0.0009986100935371813,144
SKU-0089,Beverages Product 89,WH-LYON,Beverages,SUP-002,4771,500,4685.0,2629.9999999999995,333035.9173150167,338603.2704637817,18926.55,3218.218090257407,2339.295485636115,1313.2010943912444,166290.1639124228,169070.0324477159,9450.329343365252,1606.9078015649156,459.62038303693555,42267.508111928975,42727.12849496591,0.1047998323202683,0.0009984343706525122,145
SKU-0078,Dairy Product 78,WH-LYON,Dairy,SUP-006,3865,171,2623.14,1364.58,321126.78334741166,339862.75835163076,52837.44,1125.9787145766195,1309.7757865937072,681.3566347469219,160343.7427110879,169698.914908817,26382.579480164157,562.2191940088455,238.47482216142265,42424.72872720425,42663.20354936567,0.04424320827943079,0.0009969405922246714,146
SKU-0055,Pet Care Product 55,WH-MAD,Pet Care,SUP-002,25137,7827,512668.5,188474.16,76668.79551877535,76668.79551877535,0.0,352162.01515584404,255983.58755129957,94108.16470588234,38281.95672278113,38281.95672278113,0.0,175840.13068657054,32937.85764705882,9570.489180695282,42508.3468277541,0.31137367227592794,0.0009933219480791427,147
SKU-0114,Snacks Product 114,WH-PORTO,Snacks,SUP-007,6395,0,0.0,0.0,310000.09258490184,333755.04407329706,55932.94,0.0,0.0,0.0,154788.0079254298,166649.2354127954,27928.2121751026,0.0,0.0,41662.30885319885,41662.30885319885,0.0,0.0009735519934290724,148
SKU-0020,Household Product 20,WH-MAD,Household,SUP-008,53690,401,17138.74,7073.64,323368.3737275583,323368.3737275583,0.0,5914.33421909407,8557.647195622434,3531.9816689466484,161463.00466560706,161463.00466560706,0.0,2953.1217373041527,1236.1935841313268,40365.751166401766,41601.9447505331,0.007468802384056622,0.000972141423681513,149
SKU-0048,Health Product 48,WH-LYON,Health,SUP-003,36328,6708,408517.2,168437.88,96047.30681530881,96047.30681530881,0.0,275656.68529411766,203979.17647058822,84103.7294117647,47957.95757535939,47957.95757535939,0.0,137639.79498269895,29436.305294117643,11989.489393839847,41425.79468795749,0.18465095793878,0.0009680252033067036,150
SKU-0008,Health Product 8,WH-LIS,Health,SUP-004,71610,3994,407268.18,212041.45999999996,31563.829363686244,31563.829363686244,0.0,160854.5427407683,203355.52079343365,105875.69480164157,15760.325195274254,15760.325195274254,0.0,80317.24774333848,37056.49318057455,3940.0812988185635,40996.57447939311,0.05577433319368803,0.0009579953177537859,151
SKU-0112,Health Product 112,WH-MAD,Health,SUP-001,10206,662,9327.58,1866.8400000000001,263893.16076536675,317366.5756719731,121659.65,6083.710866235105,4657.409986320109,932.1430916552667,131766.0789047317,158466.21083484293,60746.610465116275,3037.694208174847,326.2500820793434,39616.55270871073,39942.802790790076,0.06486380560454634,0.0009333711056950288,152
SKU-0003,Personal Care Product 3,WH-LYON,Personal Care,SUP-002,51571,10677,485162.88,211724.91,21465.062154913234,21465.062154913234,0.0,333267.86705173604,242249.59124487,105717.63632010944,10717.849092398537,10717.849092398537,0.0,166405.9801284318,37001.1727120383,2679.4622730996343,39680.634985137935,0.20703496150937542,0.0009272448492097027,153
SKU-0107,Personal Care Product 107,WH-MAD,Personal Care,SUP-002,21695,1849,57910.68,33762.73999999999,171320.2664767452,255858.3135551252,170837.86,39779.97822734425,28915.729411764703,16858.276470588233,85542.9511135595,127754.15109113639,85302.07783857729,19862.779826238922,5900.396764705881,31938.537772784097,37838.93453748998,0.08522701083198894,0.0008842085607403176,154
SKU-0056,Health Product 56,WH-PORTO,Health,SUP-007,25144,211,24954.969999999998,10474.04,259907.13907312413,284922.7740731241,50031.27,8835.332730488783,12460.415937072503,5229.855813953489,129775.79447563653,142266.501418181,24981.413885088918,4411.623046003291,1830.4495348837208,35566.62535454525,37397.074889428965,0.008391664015272034,0.0008738833206605749,155
SKU-0012,Household Product 12,WH-MAD,Household,SUP-003,84059,17287,320500.98,155237.25999999998,81797.84062118428,81797.84062118428,0.0,216265.64996606336,160031.26908344732,77512.44856361147,40842.97103520145,40842.97103520145,0.0,107984.90046185105,27129.356997264014,10210.742758800363,37340.09975606438,0.2056531721766854,0.0008725519433032031,156
SKU-0112,Health Product 112,WH-LIS,Health,SUP-001,10482,407,5734.63,1147.74,288691.3096352153,296413.7316926701,17152.94,3740.2874963107065,2863.3925444596443,573.084952120383,144148.19154152338,148004.12047582024,8564.737482900136,1867.5854119745661,200.57973324213407,37001.03011895506,37201.60985219719,0.03882846784964701,0.0008693157539106568,157
SKU-0114,Snacks Product 114,WH-MAD,Snacks,SUP-007,8580,17,284.58,125.11999999999996,265216.8384649737,295782.52384198026,67958.1,100.75584095843423,142.0953488372093,62.47441860465114,132427.01236623176,147688.94829319124,33932.56703146375,50.3090040353331,21.8660465116279,36922.23707329781,36944.103119809435,0.0019813519813519816,0.000863298415948883,158
SKU-0012,Household Product 12,WH-LYON,Household,SUP-003,64152,13748,254887.91999999998,123457.03999999998,116674.99167094905,116674.99167094905,0.0,171991.67904977375,127269.61805745553,61644.0760601915,58257.690779612036,58257.690779612036,0.0,85878.19815754777,21575.426621067025,14564.422694903009,36139.84931597004,0.21430352911834394,0.0008445048609226919,159
SKU-0089,Beverages Product 89,WH-MAD,Beverages,SUP-002,5285,328,3073.3599999999997,1725.2799999999995,281182.91934485134,284506.6535160555,9942.09,2111.151067208859,1534.5778385772912,861.4599179206564,140399.1320942144,142058.7257638307,4964.244664842681,1054.1315178265847,301.5109712722297,35514.68144095768,35816.1924122299,0.06206244087038789,0.0008369417461434903,160
SKU-0078,Dairy Product 78,WH-LIS,Dairy,SUP-006,4556,18,276.12,143.64,272970.0248808034,276624.28864251974,7440.96,118.52407521859153,137.87113543091655,71.72175102599178,136298.30243706325,138122.93482150437,3715.3904240766074,59.18096779040479,25.10261285909712,34530.73370537609,34555.83631823519,0.003950834064969272,0.0008074901333665181,161
SKU-0049,Beverages Product 49,WH-LYON,Beverages,SUP-001,8943,977,4318.34,1475.2699999999998,271419.0185825878,271419.0185825878,0.0,2816.5431957804385,2156.2162790697676,736.6259233926127,135523.8601677764,135523.8601677764,0.0,1406.3450977563066,257.81907318741446,33880.9650419441,34138.784115131515,0.10924745611092475,0.0007977445860151645,162
